"graphL1red" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"11" 0.0220836206440092 0.00125070207622565 0.00849298702123266 0.0072262563809254 0 0 0.034965922397339 9.87572998022298e-06 0 0.467625017022206 0 0.59279180491977 -0.714064758973616 0.589933110602922 -0.707531821561878 0.624185334833269 -0.724009182919345 0.647621330172827 0.000951253729855881 0 0.0535038573295856 0 0.031658190233035 0 0.0396095014697553 0.00569907426892482 0.0123771031595478 0.0145067529670568 0 0.0427549309988503 0 0.0451460149087108 0.0248947061331047 0.0277029379881172 0 0.0570928182927264 0.0371346419125572 0 0 0 0 0 0 0 0 0.0108708469526487 0 0 0.000268294775794056 0 0 0.100600351384493 -0.0206655447135597 0.157595952291769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12" 0.00831093456839331 0.000506647015668814 0 0.00318506968654254 0 0 0.0121526459513146 0 0 -0.713876269664402 0.543327704240446 0 0.450008621155819 -0.717188339775607 0.435340708996477 -0.712386115629516 0.526471104165936 -0.708920047119571 0 0.108679001007466 -0.00558874154036284 0.0617916887957973 0 0.0984404170441726 0 0.0728878184153093 0 0.0344111847786369 0 0.041861944204326 0.0233248734986145 0.0228373048004719 0 0.0737715764891272 -0.0219238088969823 0.0742764031425047 0.0999978546882103 0.0389831634861587 0.0153162904570508 0.015373359406889 0.0119284644903664 0 0 0.0116037478067806 0 0 0 0 0.11229679957066 -0.0678420474748263 0.103209460015291 0 0.0095027723820716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13" 0 0 0 0 0.0185405960679817 0 0.0571694514155118 0 0 0.451388078801276 -0.72164680545142 0.58672315541323 0 0.598692286584634 -0.699707700639088 0.603158784600519 -0.718769633026739 0.618009826329347 0.0863635810458316 0 0.119908323198171 0 0.0490954549248867 0 0.0808211016650436 0 0.107698294388081 0.0453394234154269 0.0199235302771984 0 0 0.0511720897992543 0.0426686706642934 0.124308929332894 -0.0137122335301813 0.160015449795634 0.131354095487063 0 0 0.00407083773792042 0.0149290467224318 0 0 0.00257415665673689 0.0129232813599637 -0.0462542002182273 0.0585109319331001 -0.0560945273509541 0 0 0 0.0360465850556583 -0.0228775988811585 0.11229105173774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" 0 0 0 0 0 0 0 0 0.0115861710314672 -0.726278740471698 0.52626351184837 -0.724533231417471 0.454935420651897 0 0.419000706405535 -0.720222776865995 0.525021077208504 -0.72167688411369 0.116533136077172 0 0.0792391715806664 0 0.0683156604454637 0 0.0930666623684173 0 0.104782317306386 0.0809677143668622 0.0176074320764732 0.0280374288698947 0.0819415682669338 -0.00031383546982946 -0.0349549032925947 0.00432264265914492 0 0.00843717448340366 0.0799895840848237 0 0 0.100429200107579 0 0.0240649039604439 0.0038885182508611 0.0461287095227051 0.035171159797855 0 0 0 0.0779638943638809 -0.0280474560063621 0.0565351486496794 0.00247652975328049 0 0.021530381040505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"15" 0 0 0 0 0 0 0 0.00563939972720833 0 0.440874963963863 -0.763982134580942 0.590806939731276 -0.756718629105529 0.60287634840424 0 0.603403031698346 -0.750332171487721 0.630861430154759 0.0311237058341521 0.0299243197614314 0.0979693112875659 0.0162259131154848 0.0369969105530343 0.0426440508133632 0.0484639899961079 0 0.0527319486638595 0 0 0 0 0.0200377466398527 0.0101271912741419 0.0980304474215079 0 0.0952378518317036 0.0627099709941919 0.019207318029438 0.000135440902746194 0.0248745201611927 0 0.053185333660282 0.0860743529892883 0 0 0.0601987439044786 -0.0562435844655575 0.048849465501606 0 0 0 0.0978964867351348 0 0.169064160342525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16" 0 0 0.0349449224043223 0 0.00213059227311663 0 0.0133561460162224 0 0.0258474418232161 -0.684866502948821 0.55600852584909 -0.70582145463638 0.458692202840484 -0.697682788439304 0.426419960541181 0 0.560866456821356 -0.73115133283404 0.0612156391013659 0.0760991304067044 0.0573052845664348 0.0582082606910306 0 0.0942268700879268 0.0173938691968966 0.0509188572778716 0.0560394893141989 0 -0.050547997170772 0.0655063472215291 0 0.0861818962191146 0.0560786371396734 0.0939226686400824 0 0.0296174277827913 0.0706937080969677 0.0372894646878145 0.0338215870994104 0 -0.00156017540805517 0 0 0 0.0247912762763732 0.0732687132346585 -0.0693328135972093 0.0595172202525433 0 0.0200349476017738 0 0.0116449641340807 -0.00375346186301261 0.0381255448953624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"17" 0 0 0 0.0335449939582099 0.0136011432556926 0.0157979590951625 0.0413091444046286 0 0.000251069347398147 0.447037071035702 -0.728818183352751 0.578300968052543 -0.707578527203932 0.578475748851773 -0.701579150920818 0.624028309448663 0 0.626023406443486 0 0.0390597646285965 0 0.054409379143482 0 0.0422989015899644 0 0.0428300771448447 0 0.117143822640729 0.0268362432520235 0.0412844782069979 0.0198863558020031 0 0 0.0781883741871352 0 0.0925445939300266 0 0.0455396694786505 0.0560420730029226 0 -0.008791558269715 0.0442439738023574 0.0608725673588902 0 0 0 0 0 0 0 0 0.0362076458570105 0 0.0946889279890413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"18" 0 0 0 0 0 0 0.0105943950088116 0.00476604651670993 0 -0.686027680735633 0.545434854575137 -0.675955479710892 0.450845982827084 -0.683374300666092 0.426003957491392 -0.710546141479782 0.524578730048203 0 0.10255230465806 0.013203874280705 0.070581346242641 0 0.05235371305216 0 0.100035057728692 0 0.132220128821957 0.00304270668821259 0 0 0 0.0469822147335446 0.0362901863117552 0.0714551516041607 0 0.0225859778864988 0 0.046741889934835 0.0714170657710493 0.0238081295999698 0 0 0.00502681360504078 0 0 0 0 0 -0.00801384852716421 0.0590846245300265 -0.0124037105976449 0 -0.0263137197199803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"19" 0.0400990425486567 0.036378046346508 0.00701463703215716 0.0392797752078757 0.00696080844851893 0.0216728580868999 0.000546889439713471 0.0347640230306143 0 0.0430257321078287 0 0.00566523961461502 0.000224051342483551 0.0499920967175944 0 0.0550792633561177 0 0.0573986636721947 0 0.524817047232065 -0.686916483327572 0.358052746977358 -0.712960496038387 0.42819501147298 -0.694269480831466 0.407587021583365 -0.729317376845153 0.00850647097084199 0 0.0223284990035707 0 0 0 0.09108427051443 -0.000738688337377537 0.0930882000226861 0.0523538853956018 0.0484007536847932 0.0572268237042515 0.0578200997179511 0 0.104847815208625 0.0292714503571458 0.0336168054249574 0.0230761796714037 0.0400129244662934 -0.0455208146208032 0.0441591667855035 0.0249491755911085 -0.0161660396046965 0.0359388625692873 0.0680754682179614 0 0.0381704163107414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20" 0 0.0166682040257103 0.000884015013752599 0.0421360698860641 0 0.030191386915735 0 0.0304763578325353 0 0.026424438450865 0 0.0357405061671431 0 0 0.0124290765097621 0.0683125026632786 0 0.0709726148405455 0.491060126261585 0 0.264126470372734 -0.657172638262343 0.606377594884476 -0.662637145215055 0.55529434086566 -0.645450759405686 0.517473827100087 0.16414258842878 0 0.0994944597760138 0.0562705669515642 0 -0.0142181346626707 0 -0.0548298726585247 0.111181406786694 0.0690844160312521 0.0624361673596945 0.0235649826159793 0.258878173139368 0 0.0654820812954582 0 0.0802120381213981 0.0270280089155153 0 0 0 0.164117814221556 -0.146947282651218 0.164666386757389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"21" 0.0303283653846679 0.0930578830082196 0.0389469282832954 0.0801855112064842 0 0.0414995553705032 0.0230306463162143 0.04332632198125 0.013789986772848 0 0.0400156266985948 0 0.0651512503791901 0 0.0474970157862984 0 0 0 -0.667939160843584 0.468297199439023 0 0.311783636308851 -0.634827309016569 0.387950269260021 -0.667382736204101 0.328856888205854 -0.676443766972203 0.0306101941820855 0 0.0353831804147853 0 0 0 0 0.0199530366382916 0 0 0 0.0132336369087637 0.0620524879941389 0 0.0736499970413164 0.00473920813814706 0.00113833750228407 0.0381013899362968 0 0 0.000811572774618701 0.0293999496662471 -0.0134546135504671 0.0336552220852259 0.0666493222521598 0 0.0189513640431326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
