"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",1654816.60702193,38627.3432827818,37952.5084862634,37229.3730953364,36459.7359962564,35598.8365405952,34771.836626305,34205.384111537,33346.4597734266,32526.1018052855,31539.7620890273,30490.2706379246,29391.916868983,28249.0952581671,27065.5253152504,25975.7548162873,24805.6580327579,23676.5854752075,22591.3819184894,22185.7841286493,21610.824529019,20981.2225430523,20377.3694099935,19836.1020546066,19406.0908165174,19076.0018100133,18839.4039727335,18710.9569608264,18703.4111293845,18793.9639269166,18952.5225544349,19083.1869656619,19303.3201348067,19595.7367469883,19962.2787325727,20405.2918975891,20935.1640628517,21565.4647563533,22318.1605096604,23335.2411929596,24619.2458292506,26122.1458038918,27874.366603767,29908.6394154029,32245.8637910208,34868.5778450929,37805.1378003638,41082.9055212346,44730.5931751014,48714.2605575607,52909.3344985218,56312.0372955009,59798.8816140784,63757.086529524,68263.2959305771,73410.1926549415,79289.6100583248,86038.6999018957,92600.8035281032,99711.3012532798,107481.73079096,115935.315597586,125593.468711577,136607.047425693,147238.961585216,158574.193308492,170933.600716662,182592.783577722,194220.782574274,205488.881059946,217819.155889258,230377.152819441,242850.364323609,259059.416933543,276747.759215545,297055.919555767,320620.281577575,342917.364600507,366775.608542536,390194.515585286,410744.441000839,434981.978895794,463481.711509316,497123.770641099,535354.629039021,575812.891720927,620398.204709142,673515.93290752,736584.897935402,797439.596710136,867763.272603628,940578.276535936,1027443.02787186,1127857.21761254,1243721.6575348,1360003.51081002,1477594.1888354,1600338.4036275,1654816.60702193,1654816.60702193
"errorsum",1489722.60479039,45335.6957686198,42965.264215506,40681.7455410873,38754.9843713107,36471.9322062348,34262.8908622031,32503.883715878,30806.9809719866,29294.1610871705,28229.5130001925,27312.2613758906,26493.6297764334,25450.5682062472,24716.7429992631,24221.1559377457,23899.130179684,23701.5103437706,23618.8385588552,23732.6011575899,23878.8510110181,23747.7210449654,23517.056189665,23345.7570199362,23232.7777639147,23174.3742207104,22996.3838216357,22929.322399314,22926.0207272944,22996.6003543843,23135.9321771782,23342.0692712635,23603.567987035,23910.5936295122,24258.781836986,24667.0503265903,25153.6995109375,25757.046458624,26462.7467533611,26955.8451208938,27899.4607308584,29132.8448675328,30551.4819535702,32159.5335941791,33982.5410635445,35996.8381412945,37821.1666445134,39863.5990698276,41836.8676517462,44107.4962876177,46748.2648369563,49861.1629370981,53571.2345305663,57539.8478025198,61726.1203764303,66176.1827108862,70955.0365602815,76318.2202544612,82190.9007085448,88739.1252172552,96083.9001881928,104340.795599921,113878.609999926,125311.786682917,137923.7092338,151499.670949855,161629.84426138,172518.714900878,182753.267174066,194211.393367142,207674.175663836,222770.054798761,236045.755836165,250030.769555107,262393.780710187,276520.366730556,292599.394799349,308479.346871981,323981.667246903,341400.629036311,361390.191731948,383720.182971068,410327.098678017,441962.472158008,472888.605081454,508523.549575579,547186.92780248,584782.243263315,629552.773605582,682860.187284656,746202.128037119,822287.237749943,911459.843309641,1012435.55668528,1131119.39847459,1253770.04523859,1365401.41645892,1428784.51206923,1489722.60479039,1489722.60479039
"errorsum",2053379.34242275,68865.5858004766,68030.6773370239,66903.8912319178,65547.0209774989,64045.6149126659,62028.8025430053,60439.4247527409,58873.5428150245,57297.8655486988,55643.6403491023,54111.394205302,53646.1513945615,52888.6373068637,50959.2769608254,48965.2953825618,46926.5648811371,44781.8936071831,42849.0911359124,41082.277573097,39107.877428247,37315.499344777,35252.0395713718,33338.1151133679,31628.042229297,30424.1667843263,29186.5577975307,27983.0891534114,26841.3398671702,25797.4163548781,24884.4401128997,24118.2848360223,23506.5561553802,23043.2319833585,22761.7830639149,22649.1610197416,22702.9901100214,22910.4775584857,23255.1580120824,23720.7641188232,24301.5965543275,24938.6782595794,25606.744845089,26564.9844689314,27285.1412346061,28147.0621152205,29578.316917813,31087.0228128821,32690.1543389415,33579.7509527399,34599.9151577355,35460.9654141572,36561.3423074796,37906.6228615682,39662.9963780123,41917.3239273932,44790.0745097215,48296.1356390442,52455.4808630065,57063.4856793171,62379.1661841009,68502.3763525731,75258.8513138158,83346.475451422,93010.136450382,104884.956735688,119057.982861869,135214.681038508,152874.670186647,171941.209449742,193566.47344192,218220.82346823,246602.255155394,279910.093977675,316774.967823382,352616.989888245,390351.102217678,429018.136473279,469682.350629226,514189.018653271,564132.607993746,614468.571561165,655216.595539377,693496.22278966,728584.882519004,770652.543371493,820962.18752477,874671.091965146,924360.874191317,979793.195730159,1043280.00867636,1118959.35633218,1198627.92091361,1279441.11709501,1371342.47522998,1479426.92152401,1604352.72274376,1743123.97732724,1894167.12778585,1974538.83679521
"errorsum",1634259.69163934,124173.403954449,130399.216422427,129927.578257777,127539.607841049,123173.275597803,118380.263805604,113460.453998712,108429.952214863,103456.428824543,98525.4512767592,93595.3593215042,88607.504883977,83674.3811032771,78567.258026248,74291.7548622094,68062.5085598767,62339.9656406279,56357.956250831,51753.3762943635,48044.2897360964,44548.7696129986,41469.3310779952,38783.8121165001,36303.915155611,34405.1805896629,33068.9741479105,32017.5451195237,31179.6586992699,30525.1947537293,30042.7782895339,29732.1864868242,29582.792433893,29458.8170556376,29475.1242440334,29609.0298041742,29644.4873963345,29773.629409973,29854.3431078451,29846.8173598984,29783.2278766254,29701.1099317361,29643.5346104124,29629.235270017,29684.2851238818,29834.7837079774,30056.134037418,30398.7686618785,30914.4578784228,31639.369891247,32639.4197836773,33911.8991774137,35513.2468842663,37495.6581769004,39915.8185644655,42789.7042727427,45970.557078432,49682.6669459688,53972.7430530523,58129.5597560312,62672.592877233,67990.6688745547,74262.851265574,81527.5210040819,89374.7861224271,97713.9128064474,105961.688303954,115717.477003988,127734.743224763,142308.187327035,159356.710555758,179049.735503902,201794.068453181,225045.923785773,248651.264196351,273862.169731272,301697.542026613,334198.646571919,368867.249048336,403775.478147618,430867.655301916,461156.016010442,496454.143309808,533023.424016151,574439.251369118,614465.711790682,655982.680794801,701277.445592444,752560.177244194,810008.550381573,878345.483074655,959695.229529402,1055544.74967805,1158344.69032321,1249862.35527211,1330350.0413583,1398951.55366805,1475932.0176255,1551186.44354681,1611735.50121208
"errorsum",1546448.67680931,43261.3101822158,43328.4574287597,43366.3745484534,43398.3922479169,43474.1815579145,43646.1323890084,43841.0198863564,44053.0615301949,44281.9256941538,44506.6759911103,44739.0596599786,44975.9496331973,45272.3640344841,45527.5584747243,45621.9440597061,45697.4978802809,45940.3902960949,46409.8791736668,46914.5659991762,47185.7049356794,47292.9513052714,46960.3647023124,46866.1600103645,47293.3274294414,47675.7568596638,48012.6851939715,48313.112369191,48691.1014222376,48967.7801507293,49241.8371684953,49527.7116138954,49806.765823702,50007.7810063666,50185.0641159458,50296.3599788364,50314.6537719729,50330.7625111045,50376.7894529167,50464.9936899447,50578.7966950391,50758.0398507013,50989.9279910589,50967.9869929596,50966.8430462192,51367.2060524806,51967.8318304947,52686.9119231378,53502.7892012911,53946.3218737658,54552.368397022,55274.5596593394,56186.8344298738,57877.6119309179,60190.7249159358,62796.489478959,65783.1662401233,69363.5486059179,73342.0631433735,77876.3699242462,83244.9852483121,88162.3648276008,92470.8935683367,97277.9221252174,102909.911723045,107744.573670266,113899.913969108,120788.743705572,128750.715046355,138626.648776982,149761.613575354,161113.140672837,173953.967220307,187668.717249671,202899.202777831,216860.117281686,231728.413065516,249107.328611115,267742.353821736,287622.973306815,309877.453569016,335226.560312941,360061.973806131,387033.990648112,412130.136462426,438364.946967702,469416.298342703,501630.321514844,538659.622226134,582715.264407209,635683.717600648,699648.224159702,776944.265276037,859968.183354064,955105.101774404,1059356.3256176,1151244.06527802,1251440.47962816,1338603.8929052,1434038.2325095
"errorsum",1134063.71018718,17852.8332729731,17791.0503155594,17724.8011868413,17654.2696678672,17578.9436654312,17496.2130437214,17407.1541255961,17321.5916939586,17227.6573555887,17116.0112046506,17000.6991964946,16884.2578383458,16771.5712557244,16645.3747018908,16504.4822323311,16284.171905497,16046.1545048323,15720.918316083,15564.9954443991,15418.720527359,15331.9975529454,15244.410671282,15219.247718224,15127.8380824855,15042.9771152961,14967.9893279327,14907.7007356742,14867.6523192345,14824.8351400455,14817.2802657553,14856.829998773,14953.3099014899,15126.5430313856,15399.0963337959,15755.9414635823,16207.259100177,16764.7041185619,17437.7552330177,18239.8820687822,19184.8456934568,20287.4571851558,21562.7216736261,23031.8224841858,24739.5240799691,26678.440620325,28757.6808213883,31049.2250977459,33647.0173703556,36455.9025646243,38907.2402889355,41575.9458754021,44424.0551022496,47558.6046632089,50855.1228380683,53141.5178450146,55356.8410716986,57132.4465974038,59277.3843459014,62106.0927143724,65473.9385752006,69684.5677222702,74914.9020587485,80964.2227615872,87903.6950023952,95609.4133097068,104702.528714387,114209.422893623,124477.235462115,136709.523787925,150350.932304269,164856.41486316,179811.327978442,196898.012608492,214958.136960461,234781.216013851,253639.333544469,273278.106568432,293123.637480464,315109.176443106,333932.17947648,352878.311137048,371434.509473649,390392.079939627,415087.249052812,446730.421927327,485047.895250765,529022.165152666,578254.994870494,631374.342341958,693160.11471669,758025.942917272,827452.909286127,902991.060667749,981455.628290736,1047433.44572675,1110953.71787324,1134063.71018718,1134063.71018718,1134063.71018718
"errorsum",1556273.33083602,139836.006868919,150519.699731022,145261.076505611,139658.479451489,137484.038415807,133961.101991044,128984.49307196,126083.377444905,120966.786655782,115808.861190845,110519.64642789,105243.36616424,100163.848673468,95323.6417597263,91279.365473382,86989.2133777138,82738.980085093,78945.3459157335,74268.7143311403,70849.8101895547,66683.7895189182,62663.2524070306,58911.9632576967,55408.3026929764,52126.6735456891,49070.9714240555,46254.0943534682,43737.4389148722,41830.272707879,40423.103355046,39161.7060550969,38034.5535902847,37090.0231550161,36195.8024614338,35360.4713560074,34675.5047942031,34207.8793197458,33571.7439368386,32943.620135577,32488.8333246489,32220.9790301382,32167.9485804504,32310.8318266786,32682.0913055524,33379.4146932559,34483.9398227156,35927.8709169835,37739.2237744434,40013.8236356356,42624.8875144188,44860.3185791561,48123.8989635258,51847.0243799976,55720.7065692344,59527.5608101461,63834.4736294314,68719.1649363191,74291.6343290419,80786.0181113109,87984.6727404261,95238.7779076471,103789.839214464,113782.126463087,124149.978334504,135262.833238904,148169.556152406,164017.943667329,182012.428931581,200118.55993635,217986.549395735,238025.115611103,255643.234219242,271474.133053785,286396.839195124,300938.566874155,317735.256900207,336550.566462353,357660.9222607,377068.131434536,400884.040430826,428935.492472662,462912.424927672,500912.509971031,546195.077746465,599310.839876956,646718.36837553,697164.541738892,756122.022572815,813843.731590963,864104.244547844,920893.977268687,988764.482692553,1062582.65821693,1147570.52575313,1249420.49314203,1363539.75060606,1451276.39594369,1528496.41899643,1556273.33083602
"errorsum",1419624.61316527,85008.0669647966,83752.7502854425,82402.594662157,80887.5195511519,79371.2240061054,77749.9487851197,75621.239235432,73673.553741251,71799.5682442042,69953.8339635371,68512.8570287696,66513.4318564061,64567.6415756418,62711.0816834897,61905.7156026384,59708.9638080711,57399.0248139933,55300.6326616984,53334.5737737097,51298.7466389115,49096.7390920844,46531.0682105658,44382.7441941596,42527.7688403138,40861.0597832469,39352.291160639,37998.8416018385,36782.6924593549,35689.1634732346,34712.53604862,33948.9768443617,33487.0721022718,33119.7891741319,33056.7537376882,33155.7400085171,33380.0505237834,33698.2211857531,34102.9348353299,34582.0545158608,35273.7160365111,36047.0722494829,37030.1997201251,38408.8927515593,39683.2867199006,41147.4500528255,42877.1565543635,44918.3108425942,46802.6570492694,48838.1601816369,51218.2733881951,53616.8900520931,56631.4857200127,59242.2900447724,62079.476367136,65226.668151581,68381.1077879144,71866.231648355,75676.190455351,77637.629890231,79273.2839212644,81061.5002658094,82986.1552362923,85573.1722594464,88714.441549775,92690.6405728991,97450.5610149578,102223.952433038,107329.869366026,113778.724849892,121813.757177412,131368.307486752,142387.553583688,153576.348458936,167966.42510032,184711.56162117,203364.430441146,223989.394068424,246807.655413604,275072.824525368,305472.898712805,341034.86155494,380716.392495298,420297.558870617,463642.576715768,510974.446831512,563798.718074039,624263.911072483,691273.646145265,768889.163679486,864318.093146737,963354.807638995,1051931.62811992,1124884.89416574,1199293.39456634,1257026.18733238,1321744.9998586,1369708.93673525,1400081.72899764,1419624.61316527
"errorsum",1868760.687112,45746.1838919673,45206.3377397306,44635.4459014069,43976.0193442816,42872.0476193014,42108.3030678815,41485.04731596,40882.3816644006,40272.2973757696,39581.5736962929,39122.3388696039,38534.5239452815,37893.365312214,37205.6681524875,36579.9628202874,36038.2246110858,35323.3355253474,34513.0250049291,33861.7574932978,33265.7386032022,32735.5638247115,32276.208678141,31858.9709588503,31306.8195531706,30766.0077363451,30238.9823420371,29743.3683341581,29284.0129128355,28725.6468056626,28053.7319854153,27494.1507022698,27008.4986769187,26702.0080004433,26627.8002259337,26651.7388261672,26757.400018585,26952.6223696689,27277.9067949187,27828.4471036343,28540.0752528134,29299.8371542259,30127.4967235416,31212.8235073052,31989.0541304913,32410.4006694733,33646.4402975117,34239.491287939,35189.7381955185,36385.2603604712,37795.8307657786,39264.0397921888,40782.6923709459,42586.5515712115,44714.7324527342,47424.9078855717,50655.8446973242,54405.6044679912,58797.02511769,64223.3288075249,70545.8233759105,77387.6220564136,84474.3827685143,92840.0775282183,102716.725845161,114241.738281733,126036.020451056,137779.243152462,150391.177990489,164941.806787839,182608.635448757,204658.665192755,229425.648563404,257919.080323834,286789.554019831,318567.164683718,350117.359997343,382505.549945111,409897.092948979,436143.375044107,466551.455023184,493645.061976147,522090.395653965,553969.496118629,590341.77291755,633852.173693163,684547.22850047,744497.240824891,809689.458352388,886465.39641815,963638.775823035,1054146.47694482,1158775.57487304,1269491.26387952,1384623.0560032,1504892.20750167,1631152.14636706,1728848.66661224,1824204.14238236,1868760.687112
"errorsum",1627333.67198522,57219.0785871022,57010.7295321966,56273.7618060704,55563.8441908482,54623.9969927669,53852.6708852023,53249.4672266098,52604.4884308707,51857.5005377405,51067.0003115166,50193.4430202182,49374.4590225758,48737.4793219304,48426.6928296543,47583.6346926102,46562.6691701329,45869.2181925045,44502.1143465351,43115.1059418469,40307.1687888406,38855.2104132816,37299.5943738606,35664.2152757818,33988.0163787874,32283.3925932017,30600.4925861731,28970.2749553461,27443.5803753441,26315.0685722799,25336.8535908823,24449.5369549918,23686.1223245916,23081.0493982187,22674.5721459488,22494.8722455419,22595.0530234628,22905.2893490358,23423.5348128407,24141.5992754239,24786.9247026645,25527.4856931031,26179.3454806559,26940.1623119127,27740.6043843157,28534.9134772395,29517.010968624,30719.3895309395,32177.6063362634,33931.4250676457,36020.8712443741,38497.7104703677,41645.1688301886,45011.1820833577,48938.8640659668,53247.8860690118,57994.9827907884,63365.726799969,69354.9949658557,76165.917894967,83705.9580675663,90452.5191900088,97366.8276793513,104461.304569575,111555.507591019,118872.290272323,126315.203389316,131763.065529648,136300.957925222,140638.243437617,145739.180579795,151512.65058936,157225.097863737,163379.3515149,168728.568920069,171268.302865863,174615.077748941,179159.104079595,185293.181419448,191850.442256754,201212.96342044,213424.65776178,229103.795566205,249012.084829343,270469.335234151,293869.088904374,316417.305549182,343382.314409728,377165.691378273,416930.18581898,467077.819556672,529400.725138392,605883.837536299,699372.383271834,806668.962966518,933642.841446084,1086845.94088174,1239214.82868764,1393904.22668021,1544042.56700072
