"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",86269.967304301,84951.4286323321,84943.9594207449,73060.5445792108,88905.3571446003,79392.2729131828,78654.5830122559,78901.7195910694,98452.4152889418,76658.7019621484,88581.9690332482,103748.043426148,95476.6272962724,84427.2957237915,81298.362566822,79112.8426739775,87344.6342739397,89118.3176882354,78562.4825158878,90990.654280314,86534.2630605222,82588.4150462557,81108.0369703979,96931.922443759,82958.2310838606,73180.5050677817,97595.9270854858,92924.7720461045,82187.3488685326,84810.8478075992,98600.706678494,89490.0344352533,85256.8124759797,81995.4748827508,74332.9068956805,94990.754717788,83382.7988005165,88178.7535028397,81069.1300925847,83187.8956701988,82289.2275581356,92051.678935612,74674.1059052564,86574.2971770019,77677.9090708858,96169.0624619721,77810.4553403546,91878.7771349499,84393.1271171379,94800.9262335546,77675.971314068,87510.4269184288,91299.0628051943,91900.3259203889,84104.3654792698,83444.3189423074,84322.1307842012,95687.245693042,92832.0322288513,81686.0195030823,85029.6609986924,75236.1373134543,80814.1790246522,91765.2872771658,89153.0683514638,84503.436591145,79760.9012928372,82934.5777361351,86418.5465866378,86718.1129175442,95777.7726096796,85131.1935912653,97929.3203542928,86552.9702845233,95183.571675194,102697.726088734,78078.8260802583,77773.15404904,80893.1267593079,92532.7977616229,79738.7657883117,81972.3688785842,96292.6332609777,74779.3288367107,85114.2658042639,76988.6100377817,79373.2353118577,90387.3611477126,81977.2238836772,86698.3136090101,80888.0217652555,94328.8403856178,81488.37561642,95839.2130697127,87912.4185496061,87785.4941333454,87529.3741926465,96340.6733391778,88392.4150845882,87763.6960881103
"errorsum",89429.2885132875,77251.443713105,93613.2588356896,83726.6912154697,87607.2802721612,91583.5837113814,90858.1617545869,78923.0263051186,89849.926390751,77254.8991316207,80047.1246833147,90146.8817868263,82917.602655984,79002.0428789274,87645.1787072189,92469.0749702334,105508.064549884,84504.4660737733,93760.0301538573,92177.624375313,84781.3694155032,77717.5149521144,93823.7736108879,90032.1684054743,76047.3350502751,87278.9669632305,78218.1557927563,83017.3296607822,77602.2655818005,88683.292562011,86517.8489336461,92914.7986982447,91728.986502261,94873.3788726378,87237.503074528,83720.4954435029,83079.6972331032,103761.229050664,79479.8045056054,105766.66558564,86248.4333227833,103268.563626075,97565.8077941186,76765.4090093521,86660.16681166,94992.2841107542,78000.7862558481,85194.8359483595,93882.9366075102,86555.3874797088,92034.7281029219,86721.0566018288,78540.6112486142,81701.0951651309,83910.1935006638,84819.4535331347,76623.8625844481,89350.0694493969,98221.9753739692,84211.8779476664,83424.5169621056,92657.9522512857,84617.753192883,82981.0752499733,85587.821801685,82270.8376438144,78100.4409117133,89575.9973202494,80592.1911620036,76935.1349247032,84840.2586824038,89906.9443135599,91519.8697611037,85624.3543934465,82967.8937063689,92325.8956652577,83174.6312404336,84295.9034521636,84952.7712403915,91225.9967818133,89538.8134588134,93025.6565944207,84114.4812772639,79175.7444787383,89111.3671442805,90215.860322368,90738.026006121,101246.814635155,89486.5594801825,96586.0234715933,81615.177239113,94008.4720641705,87154.3800458871,91242.9649005661,89628.0814597006,80104.8528491324,90162.9043860622,93536.8847071518,89449.8329324832,79387.2964631627
"errorsum",83335.2931893158,94170.6086843962,78561.385298763,74186.5510406487,87394.0441473058,82358.5501577861,89102.762456319,88778.926809113,86605.0474886024,79992.1232244438,100790.278345293,90068.9969633739,88538.9973732506,97376.6529760399,76178.5964163419,84807.2739165762,88240.3868862769,83357.4077278288,69384.7473415824,85167.3732870817,80870.9872414726,85134.0714194073,89707.630164668,89045.6632395707,82590.2614012082,82464.5878609921,77883.3780305722,84682.4838776059,94433.2048228877,86289.6027290656,77140.6931292437,80935.1269266197,90895.4607745231,78229.41589894,68825.2817204324,86267.7616688694,81900.1014753782,82577.9299782866,101491.438647505,94162.9878450246,77978.1064612596,86079.7162432862,101954.614948934,82300.5932081613,72785.2125722692,83162.8943702728,74698.0283818132,71408.0423110786,79463.0993701157,85875.1736713958,94072.1349338481,100760.664115129,89492.5186514266,91334.876065328,104026.26572105,76741.0477310472,89176.4128562364,90951.504872805,84808.7615578133,99253.702977497,95933.6419733752,88358.7225906726,87302.317901283,90225.8800660283,83293.6085135748,92269.9787072363,89631.4802855406,82803.7480647892,98934.947004584,99821.069528167,70455.2050142386,89171.4168336208,91846.4709464331,87891.6354284731,90803.5074459391,75136.053999154,83939.0170266591,71278.2303807792,72011.6184116168,80582.3339350398,100400.729454302,84569.0178933783,78802.3431311249,78358.1182730468,77873.5221133351,101234.092109303,84732.7697739365,83330.0961323274,100232.446847971,85320.9094014766,100352.332426485,91145.4529391949,95060.4197065373,81978.1458876268,95858.5692694528,85585.4033042393,76597.5112546692,87548.7623506194,83198.8074645247,85619.1190711654
"errorsum",96264.2777545228,82926.6305010353,86643.8254604317,80514.2379689824,100528.286483403,92663.5581294152,76965.8157233669,87222.1135819842,77829.6953002415,90732.3757875744,77433.5183362801,92699.995915488,92229.2037647327,81062.533076115,84663.4324015021,79479.6973293233,87745.0479108026,86223.2349907986,92861.8539433503,86297.7810111756,89119.4706187727,86396.2496542968,98595.6662875699,79748.5948322729,96540.6365414748,98358.9474555811,84329.0254951077,77781.9233453488,95131.9539501185,87500.8753198753,81890.0876981429,81736.7892383177,81471.4445589098,111297.707276392,75052.9471639006,75407.4519872073,85552.589883981,96000.9413868217,90755.3477547901,96752.378046641,85831.6936471515,85465.7941482051,77471.4474225296,74659.9903214725,88719.9209361646,83080.8893199693,95247.4168838044,93345.4225958839,78070.0767478203,76927.8791105075,82242.4532629254,84792.6718936652,95945.4468240037,80696.606092097,80147.7855892916,95372.4429660466,95607.29713913,92653.3612868618,81314.0120467297,71038.2508947423,87555.2992334127,93758.738987405,81339.6001129655,94071.68533032,82983.2499048047,86882.0422470766,95938.9553865956,82233.3578665032,84214.5428648745,85728.48765059,85965.1404137196,99613.4260018521,92696.1565352165,90110.9371492979,96498.1988404761,92580.1448497013,104202.002121471,98566.0724816522,82406.9830976322,79522.1067766066,83121.316699977,92220.1896970609,76881.5894241849,76298.4890860282,84828.1264573383,90005.3564349354,83612.9023918376,96259.6093714853,98028.7765173359,80538.7289967497,97159.4544190266,86820.8960667352,88048.7765914983,106123.592325022,76755.3557341185,87974.3200375302,98166.924440334,92927.1678273887,82053.786080048,83422.9209702133
"errorsum",80614.012415451,82867.2438525661,78401.4722440994,86038.8441644688,85617.4112236376,94625.2503252368,95262.7781112753,93367.5366591424,93730.5536913692,77264.9722004748,83294.5550666657,89476.1006647421,101627.810795926,79532.5973006458,83063.7454272091,85218.6534204937,87833.6894345472,88751.0022781431,87262.4386633766,84782.4151016581,79992.202800319,85375.2639605077,98672.6127766839,75863.6991869466,87386.8720475388,91254.9061607657,84788.998684347,78718.1659687787,75863.2036694663,90144.8772410118,89978.6720692496,87987.3114081633,78141.3835354574,79433.509002623,88027.7061410967,84842.1631058833,86754.2960721002,86297.282451994,86090.6241214148,93158.9328884643,88161.2641163084,100776.350370315,85803.7446853119,91385.8271985924,89216.0018127779,82880.5014378576,89826.7706892383,85139.5228282691,84554.7867357939,89200.2624576873,85800.8598135473,93848.7669350887,85260.4472078101,77178.6357593417,80846.919643192,79730.7203314253,80095.8315968951,77985.1074873919,83053.1747706502,85255.4153987796,92800.5375387282,76136.4858130178,87989.0304300581,89950.8957526424,87744.654647966,94005.3030735061,91600.2591992805,80866.1963596579,77970.4464649281,81889.7070383909,91337.7471647726,96768.9329448015,86869.6649609326,84498.1858757768,96720.5341163397,86484.5543421792,80609.7360773934,85183.2016844684,87985.5656424264,90340.3689974747,93766.3082576044,79615.7698632856,86597.6787666523,87547.8800909648,82588.6750839424,96368.730765622,85447.42742712,97080.1791963318,93588.5219515056,91556.5062506403,91441.2450396588,89891.7878947168,84907.0652519514,90502.7455589789,82915.9042405407,91551.5444439457,77608.8261658937,91257.8182576705,75570.8129387636,79892.4666334567
"errorsum",93181.0253266957,94376.365960545,82086.9831668606,97107.7863827176,100908.811943654,87422.3992016347,76928.9329439339,76450.4720281527,87502.7437467771,74751.5930702703,75854.5704866635,79839.703141083,76788.4094645269,73356.1834649696,95763.4002556646,99222.0242761176,81845.6843128791,90726.2122625456,80164.2478295722,77718.5501334434,90875.6152518609,88721.7895748646,81465.5079922487,99117.8318301407,90326.7158585982,78265.3614310814,83976.8888194757,87260.0314722733,87840.291709589,99021.6029228786,69437.2219833201,82499.4513626113,87593.2868614076,79383.9088675051,80545.9001627496,94105.6576874975,82886.6529461914,84806.9776987516,95497.2936668098,98285.0704636017,89583.4076108658,87140.7903119083,84800.6612755199,83653.3850978078,87231.4478430555,87196.4780541356,85793.2777069034,81524.5290391097,91314.4064259033,92490.8283428209,91604.2229033499,83604.5413662164,75610.0822023573,88031.440102259,70804.0721510598,77006.4891968767,88955.9663671697,103950.112812951,74681.1643313038,84468.1754407894,80131.6402574471,89517.1069099629,83408.6410254899,71026.518523768,87032.1002152245,80593.7483405006,87920.2998610118,73392.9764171509,87321.0599296746,82061.1903778776,89832.4337566639,89530.7292843956,86415.3193129539,86486.5200479996,88663.8721463519,91632.2144987818,99450.7782419093,89796.5681892633,81269.2842734021,89979.6168239848,83612.4715173171,81696.491799837,94727.6589605196,96645.8873181909,80333.3503698418,86047.6795200324,92834.0324925418,89092.0758103679,82019.3752204184,72281.6365647417,80329.38633876,79981.8519806633,83539.2358722267,85422.9162418586,87990.5989044308,83546.5572419625,85915.7791211083,75034.1460612384,79104.0132501039,106462.875810123
"errorsum",98841.1838421155,92195.3249574922,74811.3439903179,88007.7627605539,78069.8685762508,100235.796489561,74409.9651497538,93042.4057168846,74942.8188075897,92585.9685866077,91247.8987449552,86989.4028255303,93085.949214515,83500.3421265952,95693.8738378102,88833.4721321307,89157.9350820391,86781.1993589798,80183.0070234446,99556.1033816525,90052.7203181858,87132.8910689896,94254.2795447503,91098.8385223996,92069.257565519,74863.1943603548,81256.1227162546,99095.9388799215,82781.363835563,85436.56298793,98069.6411666926,76326.519364908,85924.5729564051,81134.4383242856,85649.5451254057,77984.9556393446,77712.1117525003,84752.1804524915,90112.7477565104,77445.8787340068,89562.0682085232,90652.9772225513,90488.671616889,89510.439747181,90253.0098155738,101546.604498546,90592.1943295801,86892.7714292242,101086.370830042,81769.3862261971,85359.3025811289,89907.6632459244,80021.476744087,95416.5626664623,96772.8751840557,97885.3585990608,77299.4504768599,83909.1235291984,79850.5781280542,79525.8925393949,72065.4786117793,86662.5510337346,96049.8425224553,80475.335704585,85125.8016546549,80547.914418425,84953.4495420414,92154.5513770732,78974.1647168015,79155.8328723483,86281.1289828764,79506.7639721684,82754.0424740869,84503.7981938263,81133.9985751716,95507.3392533173,85056.8340716545,93783.1412791095,87396.9754484808,90635.8074911147,105673.141987052,87282.3398341847,72169.2185693269,85514.5004547004,84885.0520055861,81986.5651816895,106716.066315248,78534.8350645775,87526.5052265609,90869.9968229147,85957.6489040525,72707.1905302903,88323.5117726327,80501.5704423854,87916.1124417192,79532.0241504748,79250.2381835553,99616.7087162931,79192.6256430975,97389.889776425
"errorsum",91449.6776093913,98670.850659868,91828.5799768979,79887.1460761058,81978.2960416544,94386.4475360013,78055.057780806,88986.9266253809,70964.2636950879,87544.6292660819,85419.2221134011,82028.3953536331,100270.709990185,85983.8968668109,89693.7815571692,85679.4182694287,79030.0682804812,91446.548320264,99921.465876121,85905.6064599651,85347.8469250511,90308.587874908,86119.4054054239,77726.1586116273,94493.8460532669,92253.3732148032,85524.5004915325,85582.2827281982,80763.0543521432,87578.6134928563,93285.7276782781,97075.0924844125,104945.398439881,91621.1438057473,93593.6785832668,75605.6671652856,77210.7587514984,89158.0663575929,81634.8426686839,81154.5408109341,92183.5376380708,83506.9905642465,76059.0040544353,92236.4697140169,86020.5343983436,93402.37082392,84645.6770655859,84822.9032229977,90174.2438726284,86594.1326147139,100108.892734304,87076.7465894868,92647.5085025996,82243.2885216144,89337.3055861778,80981.5659123958,78796.7676682689,80983.5568259968,88143.9630526992,86224.9332480832,86875.3642759288,82671.9812487299,82335.3309632121,83553.8723329571,86706.8079546412,86793.1617891633,92852.6935676336,78800.8947950707,104196.928686576,89966.2306867865,79232.5423962249,80925.5939679502,90104.9946150484,82450.9091948726,94864.7166881394,100565.677712397,80375.7968581594,89123.6618384746,96249.0578987048,86222.1877067153,76963.4453908354,84513.1230830709,83802.7588628014,83916.3117056293,78755.1174188259,75368.3991985162,88163.9617580244,87660.2951413479,80198.5481923994,87763.4483809176,93916.9575747694,94216.9815658468,80799.5118582761,90967.905095489,89778.5616398122,87280.9659985457,91773.8374113408,97628.5821228428,95962.291115884,81444.044136802
"errorsum",82737.8883476177,90236.5184544848,92921.8531019964,93525.2724793223,80125.0741887672,94651.342553077,85302.7627777903,94426.3840704937,83896.7562399978,91246.8683590235,79026.4008373851,87779.6666729603,87152.6913242502,88000.7411625077,89016.9430552723,87112.5595579076,98083.2736869901,89340.8235602224,91280.2843482474,74728.6292439024,81334.6336215017,94566.7569830387,84418.1914525577,90078.4103132181,85489.8585770947,77148.4064482707,74549.6051338633,82310.1597007043,84556.8429562896,86941.8763307534,77444.0511901175,84147.768270072,87338.3992670946,82657.8436954745,93616.548348991,88942.033871008,92913.8799198422,95712.8433848117,82409.7565521954,86964.434403346,93931.2597725146,86714.7774425519,87577.1420142061,91039.2652469324,82122.0777477119,93249.8056704286,84595.9550389459,84773.9495229212,89899.7964435037,76180.3761155662,88378.2195841649,92723.7535405127,73445.3083283568,80148.6734749453,94949.1676017094,92019.0567635095,82836.1309677013,83652.7885255071,92730.4427990847,73424.4542036485,85770.1158581275,74841.8682142029,89670.7033832573,77473.7417408885,83025.1490676838,82470.6942493734,83338.1247230625,80437.9881097114,82531.902469172,95000.7647130931,74056.0840303483,88285.1354338634,94794.9494428448,90929.350610423,79230.6837881942,76536.2418661044,87593.8100229942,87394.4353542999,78392.0227192513,91426.8118108285,84206.2203243313,94790.093366206,79566.3603461402,86211.5835187064,75211.0728097117,92093.2735457021,78190.3774293872,101305.692427321,82044.1376610781,93980.8624559887,79855.80210474,79423.0358076827,92870.0506856984,89414.0641199791,80758.0796143662,88543.8936717524,78639.9452845677,88749.1436596297,79537.5945691867,82311.0182540839
"errorsum",84233.4822244021,86861.2298781306,85549.5055557236,81655.1489078619,88253.8506476899,88112.4109972716,89816.0495271002,93416.9256059009,89589.6002552244,97123.1065831774,82372.7919266913,83715.0172452106,81479.9735453875,82456.4939979666,78810.0859765187,106926.692756766,88873.8903321063,89720.2186164418,81788.6481542309,96809.5888899028,73378.3767837899,86611.649683096,84934.904491383,81185.0971784969,86075.0222772236,77983.9116184018,86704.0628187263,80752.8409464306,92320.8493626478,78690.7159865118,84017.4533373018,78223.4967059194,78618.5719423857,91865.495477761,66260.3855958216,77698.0126325434,90212.3282210017,82787.8213134289,83997.5230552732,94483.1320706539,102812.000793185,88550.718464091,90280.5196077343,85963.8617043185,88965.1666272422,83352.0320479677,80903.5582991147,85189.7392590723,83554.6698043966,85850.4324773314,90402.2490988083,86172.7933682435,93838.3334755565,93709.3904453535,86849.8587370137,89159.2110111774,86606.7530653194,78543.7433596635,87255.1718190968,87127.74520222,80543.8871719908,86036.0243511852,72073.0794484937,93010.3049376892,104470.928619164,86408.0365135044,75126.761572608,83063.0017270253,110591.243503816,89272.67649241,87107.7970573252,76934.8502462633,74796.9941955098,86610.4755621421,85600.4035634669,95483.6824415441,77516.5902138151,85864.6896282103,78088.7416323179,93752.2860161783,93648.437538652,79706.0695901391,90762.3775831633,85532.4881738435,82038.3658667557,87985.6944452102,97885.2377725816,86420.9429210716,83835.7568553567,77756.7688768286,89182.661971312,92072.0188471742,82536.6272791705,86611.576160477,97513.5783485864,93205.1882673619,88166.922825292,87377.3746279008,73304.7363942453,88975.9593821251
