"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",185990.490108242,192859.402791159,188406.400486684,191085.962585135,191570.484094627,190203.026075622,188112.100870225,190139.759201485,191233.883687543,189586.324317387,188123.632277785,188000.347214255,185473.570975676,186075.046056675,186965.791725597,189120.406521295,191144.489459768,185891.018408178,191007.084361762,187405.309632128,187212.203520319,185605.703036522,188776.02799818,190845.972801335,189230.60443194,188303.118032839,187791.509873516,188519.104783914,190654.193807135,189027.55013589,190653.837965586,191927.037883352,188178.850722178,191186.886734996,188110.941288917,192505.629009292,192773.147186672,192130.979345034,189976.976031011,188618.114080522,190788.191725436,191453.49436734,188170.332031715,186338.31416527,191830.98311489,189377.745081694,192323.472913376,189899.833469111,188713.292092537,188787.354118545,189341.569928765,184995.942519766,190977.659443377,190189.153305272,187694.578719613,191295.900119478,189126.389462381,189299.277008699,189969.349047846,189938.886336927,190531.310870886,192105.52678948,195400.77727794,187017.015335359,188722.446319611,191269.707516086,194272.504931589,191800.748908591,189213.500167422,188434.362869572,189959.116216187,189675.020733599,191355.110464405,187418.036257648,191301.212037684,185483.475436113,188269.107283084,186524.061871604,190690.424131417,188102.193809236,190223.684376425,188007.513212039,189120.145441461,190640.127862944,185144.108623998,185180.200938366,193384.78027894,190465.187482462,193208.226760732,184791.074356844,187058.118052889,191581.345062342,193480.587912569,188601.560787471,192227.360695716,190199.503887768,190817.507928563,187961.821759711,191422.571224401,192290.457364186
"errorsum",192773.305349609,185000.453281371,190423.455131358,187070.670460582,189849.091591002,192599.627190903,191190.435790482,189751.230019148,187729.404252348,187141.689345106,183369.169023152,185365.281275311,185245.16324361,186787.774531581,191687.82063638,187841.931464704,188834.991318676,187778.967122716,185519.147929651,192569.345375354,190301.736875359,186819.457057209,188215.734027825,183610.903545502,190954.130734068,192098.014343513,190211.286031623,186568.041659006,187117.849539291,189746.604421846,190454.246141495,183951.876703071,189946.881649336,188969.964758565,188680.067192665,191775.21161613,190282.87522777,187822.096742909,190225.31994806,191265.274061092,190260.738074693,191439.957059139,187623.35673559,189712.774527491,187032.106315701,183996.008960687,191621.718932364,192429.389561651,186632.972697438,189919.791432401,186519.21339535,188965.036652914,185331.407578397,191068.466524105,188510.829094055,189002.992692391,190878.517922729,187371.630520798,189027.577969256,189290.323349781,190008.793251601,193804.196668745,192333.464171305,191934.831816844,188317.559819786,192416.212916683,190042.922225338,186452.012035111,189683.459650473,186408.19966356,189841.854892301,189440.080155912,190333.743566352,194736.524467652,188065.25278237,188119.567376156,191729.101504817,190813.717280338,190230.695993422,184327.306673474,187727.572174206,191482.581377204,190710.549837683,191392.249076886,191959.999620642,189869.680303011,190470.320965647,192732.879578553,191642.863674682,189491.692298469,189226.188693794,188792.895703613,190076.885507314,189728.103102209,190945.461358557,187852.411613909,188069.48866279,188127.133605884,188075.064909732,190187.237190991
"errorsum",186863.91797878,187503.631368889,194307.882340954,190962.268312514,188095.902667265,186009.061592718,186956.729233883,193259.472263853,191796.518611481,187504.700430081,191586.698821507,188444.485782298,184153.498906074,188728.009271319,191782.020355828,190501.965232836,191435.766505232,187344.086674052,185527.347998172,190813.9434657,188275.2887339,187467.006382477,190559.747594601,188908.654147668,193461.299150414,193056.444491587,190466.367758097,189812.593754735,188741.598434974,187822.213001892,189685.420658143,187175.385711758,187437.109072351,186589.322000077,188029.931378076,191995.490008258,188514.899183809,186355.991660001,187491.13971865,188807.79746522,189652.369182801,188943.848705735,186013.208312049,190605.290536752,186878.454362318,190254.252679361,195375.171122872,184335.390680339,190399.135788026,186319.364976313,188257.545623715,193579.841753146,190644.667982658,184035.395798879,193896.010928389,188038.947346175,186945.581403517,191134.580262562,187410.026446991,191867.327241327,191273.542002014,187003.222623888,186441.499581877,188325.072621171,189103.384429813,191220.398056083,189664.730455664,190080.569562958,187912.730602804,194041.064873184,190552.914352865,186863.472950069,186282.595491395,191566.220583022,190192.475045331,190516.21863577,191684.648169182,186317.46738606,191309.600987185,186375.086669256,186165.019285185,192935.957490781,190426.66663338,187493.813677697,190311.699417007,192143.940871626,187690.16052946,187150.33814078,187028.45415249,188785.966446687,189152.337408564,189754.098889018,189843.070167677,190213.599551811,189616.3921093,189844.3557117,192626.170743956,185887.325147049,190772.310549984,189285.020706603
"errorsum",188434.406432782,191336.985224149,190298.316718513,189388.627070054,189552.486608703,190080.959469152,189505.350057342,188699.283940008,189762.866288387,193893.984845336,189806.690748794,191244.654878125,189923.38969288,188269.241940683,187893.347988319,186241.782975241,192719.284884389,185589.477468311,188517.61379081,186340.319568161,191993.192591216,190885.048173894,186905.395075886,192297.884904171,193290.647168767,188363.136901846,191604.40305214,187808.51709914,191980.152217057,188757.527140313,189226.583083609,188328.641967832,189095.376973354,189457.075690476,190164.513800565,189594.461277173,190627.150231679,190718.153824489,188120.686828595,191092.255849764,189307.813573851,189623.557937764,192855.500914256,190861.475084442,188613.475236686,190088.644072584,188385.744008636,188062.609070414,188759.193305062,190733.146475273,188543.475592508,189969.487236908,191013.88916333,186155.36152492,188890.212225327,186628.201900227,186454.191272954,187424.455042602,186970.155049162,192214.249427061,190446.478540971,192694.476499339,189516.771848794,197470.057535509,188306.793324742,187378.813213612,188827.395255615,190968.027581962,189121.458130728,189347.187698093,188970.98743191,191458.314809939,188677.05807844,191035.299700275,188057.987440776,190156.47119529,188795.729791862,189883.846222706,194799.016023383,190440.482124477,188474.4361373,187938.404350341,189917.794083555,193221.423393868,185234.656493319,190053.954930714,191345.32894732,187821.687012021,192219.080908699,190391.908593832,188722.822688161,192063.718847286,183591.788768809,192024.299682632,189338.240402038,187303.842384711,187928.291617116,185919.94702229,193152.225396433,187596.283515887
"errorsum",189583.932360171,187458.914620148,187658.020978964,187463.165120379,190959.407094606,187662.557106341,191219.981128304,191419.799418798,185340.590528619,186017.457172393,187725.719177186,190633.052979476,189820.210677993,192374.396314147,186923.305183126,190712.458702492,186957.848636572,189951.821061829,190981.099098,190026.02162782,190414.116007562,193703.27821064,193923.423946479,186571.918932339,187226.379770397,187247.33848608,190527.950486437,191020.853836924,195869.820006299,188189.798690781,188302.308060175,188780.279433685,190346.104986164,188172.935454026,189199.350152056,186216.239112129,188622.138974546,189175.175776579,189206.034055866,188466.847051844,189234.971829544,190348.93794448,190703.276163529,191992.946346249,189018.929081744,185724.458576029,189431.959728364,186342.847417287,189791.175863621,191127.412806995,188514.930835696,189933.291342584,190524.090608037,189444.92159085,191724.035684915,188576.401435179,187398.765970916,193096.936040668,189600.550277077,191731.821926849,190717.69981477,189015.397446586,186985.680148617,189731.283541955,191171.57357729,192857.638534603,189976.839917042,187871.393006135,189051.031801257,188768.466704104,191318.101484153,187119.715069368,188099.963866816,189663.484721789,188339.825251579,190516.358657693,189319.068109607,190372.418870289,188050.694768456,187523.789560424,191935.112971815,187792.834951258,188735.11150288,185894.60493652,188054.947952074,186211.910390384,190231.771485369,188917.345976026,186130.314255498,187843.317094848,191660.776071473,189013.325341618,191948.828505266,189520.715710068,187108.468765949,191531.349932116,188910.426294182,189089.60223972,190998.594262687,186794.281580753
"errorsum",189993.976789222,190045.704493507,190671.89969636,193537.188235433,191059.197344638,190003.224442959,184928.365270964,185864.690753184,188577.913291069,190420.670651557,192551.30565617,187750.700104462,186463.363900625,191753.248240541,188935.266804781,188161.110666557,186835.962124287,182304.105866828,186608.624437765,187876.656684208,187861.02372562,186742.785692378,190330.027586595,185976.556970186,183931.109227823,189426.016413053,186324.141952104,185969.281543643,190107.056790008,189961.925641973,189008.290844861,191237.599108029,192121.58179894,189021.497137882,191907.280333583,188897.645065414,191408.032836311,188096.485665292,187393.927961859,191163.045852023,190803.853945558,189840.777125074,188313.904724936,190190.952095797,187519.396462257,187289.107714422,186111.311422114,190151.768329171,187250.784300374,187729.965263391,193261.504161775,188924.982361271,185205.985940583,190689.441263405,188525.919676171,188373.061312791,185207.791984953,190750.97345755,189632.391748904,189359.913294064,185579.378126372,191405.524385277,190338.284094353,184851.572859631,192351.130094432,189257.290026937,188089.204269382,191622.202142103,192801.943938516,189913.076892204,190609.010759883,187025.495811018,190036.980951743,189599.156572858,187297.751516945,190486.024898355,193543.95354409,190249.305348364,192162.598783654,191908.868255327,191796.395002723,188535.31552677,187579.610359925,188032.337563201,189034.976206226,191587.841755294,185973.156020514,188509.200543799,189784.172206984,185176.731641043,187083.09186739,184262.406714309,186123.312831886,195617.15163705,188910.420978689,190385.20874221,189749.059868587,188089.009167775,192161.411699507,189839.468894845
"errorsum",193130.649694295,190502.399315875,189080.42835301,189736.983949438,192709.568415547,186725.386930285,184809.231295503,189673.823945368,187398.253063965,188688.398521299,192666.004094108,192454.114474161,191771.284104079,190154.445527119,186485.372349775,189344.400805399,189349.421901404,186335.214139979,190345.097126566,189751.437692736,185414.60417085,193410.712051191,191986.177823285,190470.218602766,187268.30690927,190010.223495598,188269.276059342,184772.813883822,193188.850439538,191194.761502185,193553.956924667,190372.034158169,195761.596751405,189201.88507141,190000.724072443,192037.873411598,189560.323768505,190546.913102188,187878.028428021,186112.56386519,190185.705022383,189107.600696163,187424.280810604,184865.589183045,189397.345833115,187289.584393579,191458.679814938,192836.006144966,184343.373868407,193694.428478769,190244.807875389,185556.924923281,189757.74858404,193305.458398116,189561.799645101,183558.398261448,190767.814225278,189322.710851574,188059.614148712,190464.922749832,193327.78067955,187376.036684662,187207.83774584,191369.124910247,187972.924906114,189207.720714499,187697.432172657,191375.193781464,188320.385157012,188391.362233978,192717.952123919,192097.081962034,189575.683110452,187003.666549057,191276.575544913,190917.97618431,189802.547286291,190674.277331977,190595.845917381,188767.041329783,188863.735440331,187845.522888397,187508.872535906,189906.038097422,185749.712144722,191700.757993892,194537.815587011,189498.662470133,187691.808675075,189846.714411281,186113.206943343,191527.222543541,187370.622283331,188230.571175122,188178.341247518,190522.568387667,188976.331211825,190569.261369151,187247.474638871,183870.75395574
"errorsum",189649.844744431,189072.00390362,182870.066860569,192100.581151149,187455.335544776,187826.327978842,191373.580575746,189670.891328999,187825.44476091,190305.856646306,192640.397380663,188851.229932264,188906.639498512,188900.334424689,188891.652648952,187453.364215378,190466.588329518,188046.177137576,187162.601905159,186893.859485713,188869.105080203,189494.334154093,188974.978099839,190752.137006765,189853.558947282,188431.075117405,190291.271145833,189958.300970565,191231.935109991,188981.968056125,184897.928294254,190576.514881891,191397.267673472,184945.079241743,189831.623097833,187153.547591973,185576.861172394,189201.127998654,189343.825110687,192938.700279178,191134.109136668,189332.104048234,190794.850484244,187894.850602995,190509.525656156,189583.401925835,189566.597984707,192439.131104235,187680.471604652,191067.865550112,192240.26919749,191033.916079776,190955.16013382,187278.497445809,189622.963572852,184939.108241982,191373.455923669,187895.010899294,188805.48696489,189700.758308997,184363.181813029,187314.01472951,192063.721988139,189958.017233431,188340.409833276,190005.330400789,192930.341271822,190119.991575996,190591.071652441,185500.891283178,190873.11748421,188394.818372522,186198.128538107,189360.844793542,190109.323917858,190085.728759262,187429.138348634,185907.451569811,190971.23611984,186261.823898809,192110.976858262,188591.34221256,190485.538330943,188051.227145108,188190.633897544,191291.429035804,188959.848574432,186513.931378558,185469.814918592,185282.179409396,191098.800528881,190191.912948076,191775.992184797,187346.02819214,189285.503652046,187533.615563612,191751.879595382,194761.220335243,191966.703824115,190899.223121705
"errorsum",193599.70066534,189491.923691701,190616.160444741,189342.894342675,186509.69175885,188225.881902789,188791.199064143,187700.074264124,192517.403262872,187515.043074618,190170.000312593,194960.722565107,188078.423962184,190305.467769734,191678.096985566,189449.229792583,188815.846517836,190767.072354279,188072.027795931,189307.234809461,189620.687499082,187294.566430989,188421.945195269,187607.262618687,190150.023947736,186751.572315255,187565.452778512,189930.524990061,188161.3127888,188721.17884033,188440.929249404,188990.90799275,186771.523113471,189780.551796367,188218.985855393,191179.798091042,190853.306890363,190429.971800351,189236.992796404,187968.586510815,190992.610107684,189391.883743514,190214.130003196,190636.163836059,189867.953416946,185997.588224097,186797.112694929,187725.948602858,190200.880185262,192030.627047065,189187.278704549,187157.719054252,186734.994002022,189855.613168925,194912.993156567,189554.567320437,190839.771708128,184130.736517964,191805.877885137,189789.429166149,191381.45186263,190106.054008754,185870.058150773,184079.893559458,188164.060164821,184560.993408159,189397.700732622,188597.070841179,191610.297856834,192141.590478888,186850.501068486,189345.030068099,186396.726817188,191150.925284492,191574.930391213,186361.576309198,191596.966403961,191398.401976769,187904.144030404,187049.971409959,186491.776922125,190245.360139704,190643.161462681,187356.994782254,190605.544398108,191520.184243566,189093.8569586,193323.821135002,191152.978073968,190256.063601189,188003.988184581,191292.065484943,189619.986959813,186183.384592895,184453.59088005,188108.035900556,184705.332296346,192361.240175594,189740.723197318,193048.931252919
"errorsum",188694.15786362,188129.964083986,187902.594065643,190737.65138687,191749.331986278,189992.079466239,186656.917330768,194489.538809485,187828.480064263,190291.822160817,191017.480242516,185190.870297667,190086.962336978,191481.649181949,187843.143832912,189335.146883311,186075.273494961,189703.765219229,190390.382970922,191277.445120138,191293.61933861,188040.52504638,191151.130729498,190373.660943657,188156.118389977,189854.674767968,190932.844747286,192652.174909756,188594.621513733,187924.761693338,190018.611135279,187756.296385271,187659.844366078,187747.583241047,187861.2626173,188570.635756096,191269.954521661,187438.660487075,190382.028613937,194908.637381042,187452.198610905,190276.694624597,187551.682139385,188012.154362648,189932.881951044,190668.57292835,188827.919726844,194227.580752453,190076.023333533,191732.433018091,188835.298769728,189101.551242526,193519.439266364,191173.978984521,191563.377062109,185115.813811371,188469.630177362,185310.992744344,188243.936600098,189124.140795268,187477.38189353,190759.983057266,192618.525908699,187833.258988813,191885.057956554,191870.470735394,189142.200482136,188059.538448344,189881.53575307,187254.085911952,188430.466592933,188626.53287438,190985.976723626,188590.992963781,189007.948927473,188064.356303985,188984.907779314,192488.570271453,187449.1558938,191152.311906513,189835.481353275,188253.245010207,187227.473644781,189398.066323214,188369.744745781,190395.428681112,190258.966887862,191236.451078947,190444.931325074,186108.738089155,193481.246778849,188751.47757129,185989.956348215,188900.802697592,188506.071539785,188470.332254621,182776.773887393,194421.092459839,192891.890966217,192203.48486431
