"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",274075.000552328,10008.9275288989,9966.40146428858,10951.8730345258,10879.924398524,10801.7468718066,10720.6811672605,10630.6111345493,11987.9429430022,11914.5771177843,11885.912943737,11867.1537496015,11817.0447695503,11747.1168139652,11678.7264782346,11557.9900925778,11393.5552079613,11244.7838547172,11091.2468479666,10895.9485760259,10684.6869171015,10461.770185178,10234.377171738,10002.7788052211,9793.46533009385,9632.61745258571,9614.97055254783,9717.75465937333,9883.39672344059,9973.48840603328,10509.9133772473,10793.6164371666,11224.0462931573,14184.0264988361,16104.2292030787,17709.6018522447,16914.0128173829,16241.7556500014,16126.7745666717,16137.5010036383,15719.0595714665,14469.6824761194,14918.8848988502,15548.3191123227,16416.0252524705,17521.3046099149,18924.949352774,19775.6471173744,20540.5914291912,21399.8955920679,22517.1264238773,23452.3670911911,23999.8572808009,24758.7493158028,25876.565890806,27090.2576008294,28530.4722255196,30097.1086158434,32059.7893021075,34446.3578730672,37149.0092432108,39969.3582571443,42758.7068479564,45540.3090119047,48695.4777396765,52324.5839760496,56146.1354442847,61118.3833663766,67249.2385264539,72587.215242519,78254.7672695114,84963.7726897324,89743.7557208412,94942.827596597,101143.047263795,108663.817100165,115259.686594212,122092.05897831,129861.037181305,138441.831846436,147941.62160641,159699.680842614,174306.998904869,190472.111346256,204455.200349515,216411.032466351,228696.661709702,241056.609443063,250042.382706051,260832.744070522,267082.797629291,272154.487058579,274075.000552328,274075.000552328,274075.000552328,274075.000552328,274075.000552328,274075.000552328,274075.000552328,274075.000552328
"errorsum",287437.093739982,59788.1428473919,59601.4084556317,59484.6710615565,67309.4939173354,67078.3925457806,68299.1045789281,68008.7465145419,72282.1771702038,72101.8446348837,71909.9228239965,71751.5234687095,71675.8600809235,71512.5566860407,71106.467908102,69731.0539482542,68040.7362196698,66989.297369274,65700.5972470239,64321.7105964361,62230.236331772,61103.9947559736,60484.4903020431,59956.7930037552,59435.7233287171,59037.2350349269,58475.3012064374,58210.5011053788,58735.5382688374,59349.9875676186,59890.1190956103,59112.0355830234,57202.3797257318,52860.3265110537,51299.9990712773,49469.1046015356,46351.4978697523,44651.9548297392,43425.2563889176,42163.7073275707,41133.362950779,40348.9971050852,39606.2273863529,38956.4379916614,38588.0482620819,38235.331771751,37831.2896931047,37724.9195885679,37604.7231203821,38297.7410349571,39546.226758797,41691.4070151053,43085.4775078865,46099.3053514606,49278.6490363296,51653.0413405726,54843.2084383999,58746.8596222327,63378.181655832,68225.852220391,73468.5993374171,75335.2042324867,75816.8969982967,77878.3259405393,80871.524718902,83519.1828620328,85507.4401075325,88559.996663971,92771.357999604,99442.252156934,107356.567782121,115023.807866769,121971.522034093,129842.550003018,139589.488170374,148982.537272052,156941.854082744,161335.458264714,164642.61123295,167527.612263436,172053.638067434,178166.374590093,185547.207677296,191979.120398006,200009.523360352,207297.213417753,216605.905569075,228978.430504199,241740.611168787,255269.66393616,264672.485136714,272627.848777006,278464.313165725,280041.365397302,282281.32283968,286725.800773326,287437.093739982,287437.093739982,287437.093739982,287437.093739982
"errorsum",309287.181187146,65739.1226245467,65674.2348063784,65548.7328738224,65243.1778103528,62011.749703213,52252.1919974448,52172.934895843,51994.7287113706,50529.738179104,42671.6092399045,40451.702306026,40433.7286206052,40418.1205574477,40418.1746590962,40404.5432328636,40537.7799554787,40471.4568058487,40381.8419881309,40282.3741719148,40191.7439655676,40893.3016848617,40912.484608509,40804.5998902389,40665.7719035659,40667.0267877861,40664.9632255416,40876.2414412554,40950.7349954049,40754.1380848253,40630.3756136758,40421.1446883513,40064.6490581963,39648.8960485547,39143.0574471184,40838.9558818751,40520.1657307111,39648.5573486792,39517.8454069216,39650.6822004256,39558.9537746735,40472.1608907079,41025.4614500734,41509.2556472106,42061.8939111802,42509.4489942565,42702.3031352218,42894.5689223796,43176.5062462987,43479.2576324297,43927.1414791557,44577.8186478667,45503.2253996977,45573.9965437927,46484.7774112338,46686.978204254,46862.8105600608,47098.0739474594,47608.6998946174,49119.5065074051,50940.6695845618,53077.8822272615,56041.9928235593,58723.7750014006,62531.5671236228,66174.8162774867,69972.604293122,72769.8701685513,76588.455185012,80753.493229968,84499.8066444137,87561.815420665,91077.3421731031,94465.2362941549,96645.3018214077,99699.7854157267,103561.872555797,108421.145849563,114675.52212093,122172.565803583,130809.269811041,141646.807930793,153127.540452623,167484.285171732,184668.94024733,201507.952197226,220935.102455159,237898.176974934,254921.439189311,267796.393598421,277772.372699937,287676.874327604,298063.827746832,307134.086509905,309287.181187146,309287.181187146,309287.181187146,309287.181187146,309287.181187146,309287.181187146
"errorsum",308199.844232454,52589.0661056442,53159.5376544179,55351.788205613,55240.0648647541,55114.1912398967,55444.907248978,55608.4446727961,55452.5679580064,55466.28922074,55360.4921117348,55235.7662310168,55103.8805182884,54961.861935762,54868.7703930167,54783.4877553575,55660.3662572606,56283.3699671062,56256.6188824219,56278.6995457023,56246.8675182173,56066.7452715545,55861.2192338548,55366.5274273967,54135.7357496772,54123.5116677164,53933.1978116927,53754.2599306794,53369.3945704614,54744.3231313595,55396.9322775873,55486.3720575129,53102.1091461673,50513.4535641382,49599.4681191362,47708.7760820729,46172.4500796374,44603.6103372835,43670.2579130989,44747.9942227953,44668.7042373248,46381.0150049829,47188.0743735122,46189.5735616182,44655.4079227352,42275.5104759787,40001.2252567994,37758.3089660546,37291.3235560234,38501.4390689325,39985.3590565931,41097.390321111,42531.9861000042,43683.1725750475,45905.8223093367,48492.3884438764,51015.9242750855,53989.1769065338,57392.9248552704,61412.2976632853,66028.024411506,71461.8589221366,73260.9253819054,74699.8902054238,76450.6621185507,77443.4574544553,78406.2624803509,79934.6450479754,82387.4285350555,84775.8823308237,87306.7168131636,88979.7608545912,90543.9263632696,92814.7886216093,95921.9097621147,100090.274589074,105580.509272202,112902.351619455,122354.388630262,133938.868648199,146370.901595241,160330.041929757,176911.647342181,193362.865482951,208690.059402153,223032.712037354,238390.330631145,249385.476940292,261116.033423862,272298.664731226,285252.704444356,298413.085644657,308199.844232454,308199.844232454,308199.844232454,308199.844232454,308199.844232454,308199.844232454,308199.844232454,308199.844232454
"errorsum",415995.294527953,51526.4009874942,50562.8585245124,49845.7169709516,49308.6434683448,49142.1535638368,48565.0857468004,47871.3002325727,47645.5315624492,47959.0028962228,48478.6153000687,48159.0487383179,47883.4940067466,47353.2314761173,46758.9593380113,46100.2658884238,45137.789020381,44633.9853151157,44134.1206629599,43854.1179387584,43579.633213699,43305.5484020765,41547.7640221883,41368.4275503301,40929.432476357,38045.8783591193,37484.5220992045,36912.7698814496,36285.3326052272,35650.267892551,35154.6419931577,34876.8765317512,34760.302856673,34702.2881881626,34654.0295653482,34888.0278590588,35399.214168009,36076.9408692449,37440.5161048709,38945.3786161709,40842.9275297958,42324.4774475586,41922.5963843503,41254.9769218306,40606.3014173101,39998.4391308792,39474.9803875563,39245.1940186116,39553.3974085356,40218.2264180494,41686.8669806907,42922.2049835043,44661.363428522,46901.2582681645,49934.9211674003,53309.432403067,58341.8528351238,62873.9716746528,67656.9946917649,73311.973799899,78063.2264513747,82137.6272293571,87236.0225250069,91716.7763789539,94394.9469685402,97042.7538034897,100168.965023703,105254.759509398,111456.209067105,117758.23945281,123764.514629836,131233.013893541,139578.494992751,147655.615856143,158021.135345878,171201.076147171,186915.340063058,203384.803080186,216200.539414076,228217.520139184,238699.031316089,249449.67527774,261941.029576882,276245.524824531,290517.39401454,306017.550512441,321586.647810693,338546.383255186,358278.002734618,378512.069287971,392512.161023999,402988.290685188,413156.362813375,415995.294527953,415995.294527953,415995.294527953,415995.294527953,415995.294527953,415995.294527953,415995.294527953
"errorsum",593023.858684363,113256.134479566,115418.556929808,115267.019811005,116252.062299051,117774.137214549,117527.613611495,121371.432241269,124438.114343224,124807.512289272,124908.347769541,147565.008702033,147395.892032708,147294.576223385,147322.134892631,147722.580351893,157910.220242349,158070.758372416,158312.117143575,158877.951967493,159847.473713753,161303.287807497,161504.463020899,161056.819769168,160619.371638018,160110.463031593,159549.225894561,159277.642982586,159202.568280593,159334.633125246,159615.000117308,160896.312683437,162356.309733607,164167.803380833,165634.163089771,167357.27565275,169495.057128419,172111.418238619,174151.575725034,177051.708093337,178650.667835579,177392.472923486,177016.42805024,176900.088547959,174373.860820356,170888.972068669,167246.996424393,163556.01598864,159811.44332157,157207.218987707,156134.980234431,152533.220902312,150610.126723787,149509.794269105,149525.846841751,150637.337154001,152741.627880661,154634.295792609,156933.012098841,158953.429779387,160031.123993108,161770.445479719,164197.840932142,166913.607401331,169230.740677238,173009.419022927,177610.475719485,183025.016707619,188481.682874422,194731.349509427,203803.683779581,214932.989638844,227137.914884205,238979.376850444,251755.207650038,263922.538946105,273875.536135442,284125.822792521,295629.799149753,309306.869773839,324634.651809788,341322.111965558,360758.547056363,381624.917240312,403979.524580034,430310.282009864,456682.549999888,479241.907277715,504035.589453714,521899.159577042,541432.019339651,564373.665215621,585547.904201256,593023.858684363,593023.858684363,593023.858684363,593023.858684363,593023.858684363,593023.858684363,593023.858684363
"errorsum",376614.986781539,73927.697252699,73491.8207177435,73793.9175182414,74118.1261221977,74209.027079443,74305.0307223125,74853.3345394079,74982.8402429721,86220.2839320524,86195.4717480522,86147.4882027865,85133.711082866,83797.9867501548,83631.116750002,82838.7632719182,80360.5467441292,80519.7317472704,73024.5927729601,73331.8436975266,73586.6733105515,73835.5569665907,74071.6658073873,74277.7795075264,74307.8958033699,74360.1327488447,73653.2865261289,73417.9947418575,69711.6858881682,64429.6428066663,64470.9681161225,64879.3654735659,65465.6324729148,66245.6531422779,67216.6812323198,67233.9683739338,67398.5398659646,67705.5878772856,67903.7499506659,68259.3834364059,68875.5631166898,69592.7915874146,70510.7059851155,71836.7765397818,73608.8400346368,77906.2812455294,78635.8395247335,80039.4014594788,82586.4989195254,83145.5704866444,83291.4619698025,83448.1394027782,83913.9089464733,84742.5849741643,85660.0890456002,86476.018614358,87665.9470173911,88705.7465155734,89698.5502504456,91259.5653564833,93583.2371652109,96521.1634399308,99455.3574093145,103484.393311759,108254.331124807,113975.428089479,119536.700398977,124507.792533219,130359.701008295,135769.747815902,140295.413986411,145789.533186523,151405.663434183,157518.328883973,163383.739103648,169942.783962039,176576.380017439,183316.842660022,191049.354446403,199831.087716823,209468.757331706,220889.375325482,232983.175728238,242823.596398826,253177.547067884,263092.681613915,273334.660895434,280083.07522391,288826.602631975,298647.289332139,307884.813840924,318741.074959328,331788.321474487,347902.095971729,363126.379019095,368709.121442277,375852.804058803,376614.986781539,376614.986781539,376614.986781539
"errorsum",319581.280649286,17647.6122946819,17274.5348794867,17187.9497575952,17125.9426354971,20624.2878054564,22393.3491947496,22505.8533362572,22813.0693241645,22762.4196517302,23657.4104997327,27974.8002003308,27950.3965319505,28466.0912641928,29446.0917844265,28387.385154938,27331.7043764231,26440.7686767203,26740.6435164159,27587.8622753676,28271.0057904042,30239.0032651552,31904.3249375801,30929.3417029646,29877.4091976805,28680.1653741192,27531.2621800645,26779.5823907259,26604.9296512594,26977.9490381805,25292.6096385658,25667.4549614337,25529.6469984415,25645.2774709379,26027.841077573,26598.653720022,27950.4148096418,29253.2030122431,31118.1940936988,32066.7122392515,33000.2967290002,35298.5428434788,36406.8076487925,37066.665444012,37010.5828681684,37122.8634100001,37497.0141680025,38006.0309084639,38739.6195938506,39779.4462339416,41181.4816556107,43048.8254226734,44775.9687393508,46726.4124886759,49547.4746064475,52988.4156406731,55071.2385328966,57210.5993731959,59477.9228866774,61860.5049367221,64536.233140483,67709.6547792077,71663.1641457111,75809.1826110187,80325.9761558627,85719.3277962333,90748.6718659251,96233.2655506775,101914.80637318,107658.437565967,114261.215464832,121429.440483672,128701.164436487,137094.121293254,145849.984719416,155343.456384703,164040.213500803,172931.432867157,181868.873760937,191442.072219755,203383.23911865,214619.985618016,224765.240353644,236830.153804394,248024.972188665,258621.499713933,269810.644446173,281320.497444648,295525.875097001,307947.211472785,313647.306219449,314112.184584653,315661.935192543,318614.92282525,319581.280649286,319581.280649286,319581.280649286,319581.280649286,319581.280649286,319581.280649286
"errorsum",354678.767827654,33998.0903154944,34079.9371433905,33716.4327937829,33804.4877537098,33905.0787323678,34017.1343717064,34129.9825964992,34222.2086041764,34365.8640264465,34682.961337266,34838.7502804127,35023.2362156613,35182.4327961804,35520.4420109532,35942.544121937,36140.636098176,36621.4928526706,36811.7258015276,36975.8645543515,37181.5547114151,37470.7893619543,37832.167459391,38320.8330010749,38908.6882421777,38722.5882607637,38384.2172005897,38025.8582872738,37267.4037479569,34098.080065147,33662.2604614614,33055.9809617551,32922.8479205525,32960.6594693186,33073.6432243013,33355.9072339596,33211.8003323074,33047.7444484355,33055.0325548385,33060.233791292,33139.8848152483,33620.8363138894,34078.8057942097,34873.076507293,35677.5857405075,36785.4360095922,38109.3195129209,39755.530578154,41840.2154121889,44295.9260979625,46491.2724232923,48976.2945229184,51615.0799303178,54567.5552748188,58425.4752323553,61375.0364116402,64931.1997173272,68455.4215786311,71511.2059438086,75094.4973630743,79751.5512504581,84839.3508137242,89923.1796209442,96106.6316301901,102323.674560094,109761.475510366,119070.754665207,127096.638185458,135436.894945717,142533.577877333,150520.504364472,157535.898407708,163175.438322336,168845.94504695,175782.886707357,183926.195797067,195353.557404094,206632.214217773,218662.895664728,231145.33495452,244613.790040588,260931.707680523,275018.052437859,289670.646336037,304922.366258506,316588.197265453,330157.363020772,342767.261335095,351224.373788446,352751.176508846,354163.722360889,354678.767827654,354678.767827654,354678.767827654,354678.767827654,354678.767827654,354678.767827654,354678.767827654,354678.767827654,354678.767827654
"errorsum",304012.830046315,39575.6427440314,42207.518347581,46574.8304638547,48019.1894673528,49846.316310735,52241.0302125851,52090.8153502664,53678.8350818693,58162.4110365894,58078.4724166367,58040.9963638301,63501.7599133014,63704.3685546702,64044.5893818276,64701.3187055481,66183.9888230333,66781.2245505372,67498.1279514898,68914.8227374154,70288.5159472524,70596.5360932076,70343.4263788246,70156.3196120938,69400.8013185196,69116.3708256697,69289.7700910229,69633.8796025132,69963.3077238967,60027.7821790517,59502.5088392694,59297.5187838451,59293.6865809367,59218.015308683,60894.5653053202,61059.0281302379,62985.8444386232,63464.3269826801,64207.1347930748,66021.1242279613,67665.8970794004,68767.0280938074,70266.9841667992,70299.2955893331,70881.3490394797,71086.2954184567,72183.043134234,73455.8933769682,74168.9155710685,74583.6365096481,74979.9527231796,77193.6906152826,77461.8462791586,79091.599783152,80175.1886164424,81963.5284480078,83710.7760495639,86302.6236557564,89098.1313858437,90720.3493580325,91793.7738843786,93517.5552823338,94320.8071254971,94972.9877115259,95779.1510456914,96979.2178168836,99002.5631723403,101096.799932945,103676.9464193,106374.365553733,108578.399390951,111462.455961945,113560.513823547,116968.306497193,122321.162416306,128726.997248322,136178.542966658,145198.837022816,153695.92707529,162516.162550273,172461.609497209,182622.950750148,193666.455889091,207165.1133989,217510.151337556,225507.506966208,232444.080389156,244585.73021555,258706.612385364,272689.203992932,288027.093344307,301780.92328793,304012.830046315,304012.830046315,304012.830046315,304012.830046315,304012.830046315,304012.830046315,304012.830046315,304012.830046315
