"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",203559.55560854,12261.0450194294,12206.9021942051,12107.8273183474,12039.4910807361,11716.2983754107,11684.7874332006,11681.8275761976,11546.8086490611,11509.9328612736,11672.7730606009,12939.5221998583,13065.3286383504,13644.1369919146,13737.1847878949,13876.716092782,13911.2743314084,14642.1355316668,14367.4184679543,14793.5759592532,14738.270263523,15654.0381828228,16289.0874790689,16924.905164768,16423.8278207305,16039.0925036566,15577.2961492458,15196.8763771024,14807.5086843769,14439.5863015147,13971.983182966,13503.1777130828,13047.883322514,12744.3950449713,12633.701674647,12655.2868631827,12296.8699952041,11891.8502491033,11533.1231892934,11295.4213182123,11495.4602879518,11904.1174904322,12535.211316769,13400.2751705925,13963.5093574278,13790.9786190521,13983.413637491,14367.3394161349,14894.9391397242,15745.063805906,16777.4258857856,18049.2708944252,19592.5257150807,22011.0128608188,24718.6024488374,26798.7991585974,29249.0281538496,31875.192297956,33589.1279864918,35388.1655231194,37535.9760485205,40361.5258314727,43446.6874576899,46653.5638190205,50384.3950959463,53470.1336177374,56436.3560134276,59925.713063537,63406.2175256151,67120.2141438177,70694.8494895776,73442.8354326581,76954.0528013484,80682.0826385827,85050.693885306,90225.948131715,96945.9545581156,105768.096629652,117187.955270365,128549.195498845,135858.704319029,144994.404176981,154228.845407555,160122.312238028,167774.730821295,175654.232219018,184982.869185506,196562.264851105,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854,203559.55560854
"errorsum",182256.633573212,54125.9302150915,54266.6541205449,54324.9276282612,54267.7103527193,53967.7319021499,53662.0319007134,53315.4374021699,52920.9306297713,52449.6331828588,52014.0128327831,50484.9335435823,49932.6324167644,49376.1648723461,48817.7082281238,48241.2798189643,47610.5726106343,46909.1419916011,46315.5534773574,45820.4757039577,46491.5711912603,45538.0068309926,44935.7174074512,44401.7325251451,43857.3770388441,41992.880075822,42095.4312817735,41109.3638205187,40158.1275881225,39017.4705337243,38042.4260971115,37245.8390882621,37219.5780212727,36883.0112067032,36898.4783697031,36853.8789350883,37783.7667190489,37610.4018961504,37764.5202194577,38230.3214399903,39217.7078719397,39571.6087583472,39537.4140823861,39624.3468965689,39728.9422777162,39896.9463399402,40434.3447987285,40572.3942837773,40383.7342953586,40294.1812148521,40170.392932384,40199.4357283404,40652.0918369114,41787.232793647,43557.8279286666,45198.0067702706,46947.8605176459,49167.890055077,51251.8409906333,52567.3663082972,53100.7257693438,53322.3632468888,53870.9335982896,54869.3121382952,55998.0782082765,57473.0229672783,59016.551536424,61415.5960809905,64609.0052311068,68510.8996451725,73056.4505971815,77932.8111136323,82614.067339882,87887.6923598163,95260.0909323223,103829.092081939,111483.671838763,116901.120998625,122317.124512317,129191.302955055,137584.787855505,144820.503486457,148522.673528184,152419.386241576,157745.147575733,163061.67256398,167386.456935066,173339.111633075,179168.908397538,182256.633573212,182256.633573212,182256.633573212,182256.633573212,182256.633573212,182256.633573212,182256.633573212,182256.633573212,182256.633573212,182256.633573212,182256.633573212
"errorsum",170267.227641614,41333.7135431378,46206.340113559,49862.8833583385,50514.0079623982,50492.464759918,50464.6694290572,50435.2437725278,64335.165016362,64359.1023517454,64349.9794639583,64477.0567313831,67039.0691557697,67901.158772343,67851.332231708,67424.8417421102,67241.4602839065,67152.6607602396,68781.8597706335,55080.4582384118,54762.4520985765,63531.6346712008,59604.4863304005,57032.1754107563,56878.5406152164,56786.3323965563,58477.9279600508,58015.776092051,57656.2851942691,57327.3899223109,56972.3209142768,55951.3602180546,55165.5208636207,54752.6741063158,54281.577404025,53577.9219820672,52716.0042739819,52096.564859667,50928.9346529597,51127.9877508909,51642.6647353193,51922.7263577924,52185.6286364188,52593.2616235076,52794.6198555131,53303.4878325105,53325.0553200563,52903.3354562786,52463.1624230519,52030.9827600293,52035.0894174196,51988.2617500215,51625.9149653385,51802.8848541592,51412.6263835524,51114.7070069095,51607.8503017113,53232.0942518529,55156.7301158273,57042.7760661053,58958.73199462,60865.116710763,62889.5070175652,63379.9441095292,63679.2827650442,64102.561879793,64540.9337647369,65629.9192802966,67696.2856003335,70173.3778968551,72779.5016152815,75935.5608108374,79412.9815383091,83182.2592341641,87969.3381580122,91789.9875730665,96338.1135459925,102042.160148052,108879.524638575,116041.776090641,123375.656998959,130320.516389119,137493.15231442,144612.053726084,150758.000180587,157597.268835517,163614.826942122,167549.911010629,170143.282103051,170267.227641614,170267.227641614,170267.227641614,170267.227641614,170267.227641614,170267.227641614,170267.227641614,170267.227641614,170267.227641614,170267.227641614,170267.227641614
"errorsum",176562.703573966,48066.0689724895,47273.2503917268,45073.2893904795,42595.270896227,38216.508387628,38010.7442581181,37530.9233647904,36747.7427069245,36564.05050436,36463.6132244026,36212.1362411218,36053.9074735666,36664.8217095632,36537.2994056934,36932.4109389926,46948.4535421932,53324.0339048062,53459.0788035477,54471.8980540894,53359.1753948925,52188.137423744,51105.0970308904,49880.9392647391,48614.4341248524,47911.0484190156,47746.1599598983,47254.8809743313,46685.5763776866,46116.8925646173,45537.1872337247,45069.6023838337,45245.2563560973,41297.9530735261,48404.3761808412,50288.0554753676,51991.6080831639,55058.0400831441,55262.8499399337,52818.0293774644,50976.9725581655,49750.9883838974,49247.1508302716,53258.3323881115,54677.0016684053,56050.9691820065,56010.9338687714,55875.0046104024,54916.8099771695,53900.4050406519,51802.2532384405,50121.2059418124,48803.1432045551,47660.4411069149,46102.2943413702,44531.4999528179,43478.9653743207,43457.7785054562,43602.6843279463,43979.9136450327,45113.9434131369,46389.4659233181,47956.1470959041,49927.3853817978,51912.7433215159,54029.3719245496,55992.4069634188,58535.6666634787,61206.7012540919,64432.7370480881,68361.8890679838,72076.2153746587,75856.8103895642,80749.4973035423,86758.3170113105,92737.2182430064,99637.7524746336,108223.462602522,116971.435393554,124998.096423087,132776.042595906,141459.860811013,149708.669606669,157400.595922127,164088.611393738,168954.716783253,173546.358391652,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966,176562.703573966
"errorsum",214307.769849252,38187.7287009614,35089.6004679406,34994.9175410723,33179.793904301,33109.2684186556,33049.8574935056,33035.1363015157,33076.6044113347,33022.6664016776,32130.3220790958,32223.6655586713,32324.6583087745,32396.9615163802,32540.5765800455,33779.3753473881,33840.1164748988,34441.0218090427,34413.9666898421,34398.2077517364,34443.204484306,34529.836849674,34570.841116969,34662.8844488226,34690.9464080605,34667.1393472553,34640.538598941,34632.6862393472,34672.3564396682,34790.4477687268,34896.5063412667,35039.8262586073,35219.7220959432,35263.8446590982,35263.9675920457,35160.2185269474,35009.40058505,34834.5384843703,34732.6680215943,34475.2852951237,34648.0710240751,34885.8384831291,35250.0144881273,36153.868635974,36387.9140172137,36289.7917220273,36258.9990187241,36743.6175696721,37333.2966635884,38108.3120792647,39071.1826061193,40281.5044488237,41860.396755987,43956.3962319923,46459.2593246998,49489.7004890551,51660.5293195321,53444.102082412,55385.7724944526,57668.3287850278,60315.3361040576,63441.518947652,67056.2400743946,71199.3667305078,75885.2831633935,80637.4718578242,85705.0162115678,90428.0142345736,94963.5100894098,98741.8294234867,102536.068005096,105390.07585338,107543.927403895,110309.704987451,114104.399327681,117587.090897252,122151.905556405,128868.656316929,136392.257805137,144890.598459725,155346.938730439,164015.839590908,171954.892929841,178673.286718727,186293.698820841,194016.557541164,200332.578897597,206957.444550308,213246.244019598,214307.769849252,214307.769849252,214307.769849252,214307.769849252,214307.769849252,214307.769849252,214307.769849252,214307.769849252,214307.769849252,214307.769849252,214307.769849252
"errorsum",316856.817198391,117573.500661493,117879.178606736,117643.366261321,117616.187367791,118482.028319437,136933.073948363,140269.013770261,140390.797917782,139415.991335542,138138.576874239,136342.696928986,136022.691668679,135642.087172843,135372.231679691,135429.551649584,135130.579853878,135273.015495236,135446.698560671,135697.343141641,135977.838047001,136307.031890598,136544.040347604,136402.46337399,136265.827766083,136204.443685342,136115.796734406,135986.727082338,135541.983609047,135152.013093241,133976.459944044,132565.388735416,130912.935342622,129797.233023414,128955.826109316,127275.270133474,125079.784731081,123184.001382695,121307.087166447,119580.821282449,118233.734598511,117271.821890538,116794.915906153,116498.295251064,117038.612854727,117256.078993817,117617.115470994,118574.257704057,121288.748246989,122357.110628299,122391.697688636,122701.415732512,122685.372319319,123883.285572682,125582.567337263,126807.915774265,128223.927824879,130236.275190939,132230.271219498,133606.48627034,135211.233685529,137424.517216896,140275.660016737,143719.263327545,147155.187046318,152749.241365941,158201.129431589,163368.225934737,169161.234742582,175308.944388107,181269.388154256,188066.627462764,194974.00651381,202087.288332907,209585.378937089,217785.786761216,225058.918912615,230206.328714795,234359.186468981,238568.102839377,243891.7951162,249962.92939309,256673.344300711,263454.423984798,271457.063783788,280506.047279856,289464.205754295,300487.563836817,311595.879193145,316856.817198391,316856.817198391,316856.817198391,316856.817198391,316856.817198391,316856.817198391,316856.817198391,316856.817198391,316856.817198391,316856.817198391,316856.817198391
"errorsum",239814.341056367,57364.7297471515,57362.4978346791,59777.6803537408,63016.086980849,63107.2641435405,63204.6327079952,63306.9458930659,63469.8281950286,63705.0746702564,69632.5030442696,70508.5263326951,70718.4169080306,73178.3914187982,73239.351283056,73297.6821181508,73358.4745342283,73424.5281329419,73493.0897490245,73598.5547015408,73795.3274357198,74154.9271982608,74244.0036842993,74316.9838759944,74387.408598926,74351.5625274022,74324.4818803391,74436.5207865852,74643.5403814104,74614.0492806591,69096.266303956,69604.8521372285,70143.6362313526,70661.4369197559,71219.0115991996,71707.2709101361,72096.7312833609,72492.2926549897,72599.0058241707,72159.1164293769,73754.0156434224,75349.1577460995,76558.0649131941,77977.6153324736,80731.2034340804,82971.251097572,84908.8615547791,87144.2930550677,89126.8558051575,91758.906560482,94586.3207454115,97146.4983366618,98737.7218772263,102280.164360324,104401.427446377,106656.551462954,108090.077476983,109934.554781634,111305.450880965,113213.291907063,115303.223561078,116547.793495431,118182.912416904,120166.922021583,121837.609057648,123053.395174435,125132.467193179,127964.943299228,132460.842565696,136877.011434265,140303.450359211,143802.846190735,148661.804720128,153735.030034188,158416.210823899,162591.550167443,166775.189833128,170029.031582978,173872.775115939,178728.059334732,184338.719740711,190398.690803614,197466.706226435,205715.919466986,214405.775364309,218504.137705376,221338.651045608,224699.050973996,228861.690499451,234001.845344424,239800.929403756,239814.341056367,239814.341056367,239814.341056367,239814.341056367,239814.341056367,239814.341056367,239814.341056367,239814.341056367,239814.341056367
"errorsum",195680.786051003,24201.2204551702,24943.293100594,24923.8066687712,24899.0810071649,24872.8956036204,25971.2514082512,26019.5426450675,26070.2481423563,26083.0426840098,27049.4009568273,27145.726259671,27891.1396468141,29741.0270746435,29443.9468691201,29252.2138588236,30496.0224093679,30018.4314620684,31308.0841157398,30626.9005392194,29925.0676648186,29237.4819843137,28576.3754818748,28012.5288132378,27558.5218845715,25275.3850333708,25257.5345698334,25417.6694854705,25219.4225123871,25363.6812249502,25740.0089301414,26138.6994495691,25760.3204760206,25431.5053412191,24883.3710389497,24905.1655607991,24975.2442537742,25286.2457923011,25237.3075069563,26017.8859828675,26653.2681097767,27578.3816103929,28801.8961046156,30156.3275095849,31814.5256376881,33501.4028153652,35445.7328371334,36977.1529435232,38070.062751652,39389.3076675437,40841.8589827167,42203.5766541657,43370.1879429033,44519.042304055,45909.1861288436,47539.7218407994,49172.1546882616,51020.7906217178,53081.261688778,55534.6449763275,58380.8536916314,61550.7371797727,64889.9210586442,68534.5051124329,72543.1297853987,76396.8392612031,80506.3395500598,85333.1455098862,90555.7116437702,96095.4712029726,101460.528773476,107067.396472365,112222.675514607,117298.979107598,122196.106260794,127225.63364722,132840.307303496,139294.410419839,146850.168728732,155389.510215035,164576.690765557,172167.26856917,179918.971445662,186029.994297492,191151.167004582,194189.507456672,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003,195680.786051003
"errorsum",195847.259284854,24528.6568946238,24577.9961389422,24680.259485839,24788.3878281232,24893.7404326541,24935.6221677826,24986.3917416242,26442.9051970201,28448.0388758035,29030.7424491369,29455.5082312358,29651.0058206514,30155.3371249241,30435.4952750595,30901.2625532379,31363.8702549533,31801.8968402728,32074.2735242078,30712.1812699054,28928.0527675905,29854.4694534364,30731.6414994199,31193.8167385972,31704.7830640547,32411.4905707649,33227.1024079455,34497.9375254996,36114.9938131098,37510.3524672195,38369.1854953538,40205.3923234729,40399.6815457786,40351.0488491972,39842.6132868879,39002.6506139297,38187.7815383773,38533.1907695614,39495.0936874736,40712.632485988,41939.3055877048,43127.8318148121,44525.8672351006,45979.0096409873,46446.0172310591,47610.0036659309,49461.5307386184,51598.8857738678,54701.0249286666,58482.2845014776,62517.5549257269,67345.959007326,74472.8104973812,78636.7626884442,81593.258030358,84224.9166024079,86907.2692396591,87233.142685337,87362.0860060773,87361.7880353986,88001.7166904224,90014.4158000057,92260.9345779542,94306.252023151,96527.2930909175,99514.6151833096,102908.139568833,106407.317978876,110639.917746732,115525.501190777,119371.374915213,123687.473125773,127905.645207406,133078.143419565,139333.79955437,146254.634985603,152985.267771037,159427.200524705,165450.943904205,171166.049837058,174911.355379557,178568.364266813,182411.492871917,186534.920666386,191209.910285554,195285.605886617,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854,195847.259284854
"errorsum",174162.284986202,43483.6118326773,43180.8511624424,43481.158326132,43084.6295836319,44697.6202624279,44967.905928864,44788.0498545069,45486.0012542172,36005.1320340311,36288.3844975937,36255.922829089,36262.4551118684,36382.3013814448,36553.1292849215,38085.6563642182,39007.6612978313,39395.7531091227,40190.8403087937,40884.7211809021,41797.9086184326,43297.628369575,45827.0237035822,46659.1245363162,47759.7488298081,49307.5973894261,50307.4891980556,50289.0465623745,50201.315994057,50143.7436281913,50512.9558199016,50505.3011931422,50724.1991164386,50679.9416007589,50977.2612258516,50141.0596420108,49521.7151624405,49182.3585700644,48527.363431093,47647.5848652765,45535.9774982348,45298.4248463895,44509.3499991209,45074.6800730512,46785.0936287684,50087.464718916,57307.6584815717,64843.2336517236,69816.8362370543,73540.7064981521,76045.8373959109,77123.0004890286,78952.2248250984,81025.972496386,83457.6310302838,85139.0412973737,85798.6133830784,86097.8683832364,87015.9191806712,88135.4774674865,88251.6893011674,88253.1080681279,89212.0011401715,89992.0094035738,90087.0629637779,90958.5977604107,91242.9699463908,92111.6627836466,93355.3194518544,95279.7573344121,97656.0454712676,100483.816605136,102573.867564039,105945.773848655,110835.260180429,116741.083436283,122550.912276131,129149.31513682,135980.301356414,142876.051464207,150540.090570089,157926.761939385,160645.531697212,163026.928698252,165565.815040011,167014.205089703,169274.03049318,170742.709012391,172038.694989879,172923.371114491,174162.284986202,174162.284986202,174162.284986202,174162.284986202,174162.284986202,174162.284986202,174162.284986202,174162.284986202,174162.284986202,174162.284986202
