"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",1290287.99988865,38233.0723816283,37462.9306185049,36551.2719349853,35567.2651763758,34560.4730074606,33468.29031956,32758.4331308217,31784.7832065106,31201.2013003867,30530.7967090886,29718.5880404763,28762.8985447034,27758.6891362542,26837.6203482966,25951.2943016698,25023.040625319,24098.2566727541,23190.7702448003,22321.3331109418,21546.6950106226,20793.7030823814,20083.4016976999,19284.5659599864,18500.5055635763,17880.4026000569,17272.9149793752,16769.1410978029,16343.2017545519,15961.9375921644,15645.7256250225,15393.6020867522,15203.2206216542,15089.1645349328,15047.0414147442,15083.9773841167,15272.825229647,15567.3713720677,15950.4435853993,16469.3425657419,17156.120273361,17944.361243414,18838.3763066391,19851.4597860191,21002.7463011358,22302.6342986109,23764.3496458377,25478.7765285022,27548.0461039969,29912.0266143713,32526.8450190539,35439.2160415059,38670.2262016147,42037.2773866053,45955.2035563214,50041.2751962514,54288.6820669996,58502.1740160706,63336.9275623964,68931.5392560597,75336.0101090249,82220.5759590609,89536.7016047792,97437.9610391217,105895.644471117,115406.789502586,125880.749106114,137023.41080234,148480.186215386,161473.257876181,173898.5337075,187004.129350541,202090.333666812,216727.81968076,232257.484539262,251175.604869593,270934.097294837,290655.658885395,311787.971009075,332352.334696745,353141.094307117,375255.812716342,401302.802263701,431744.536128989,465754.462890587,503114.097724756,547655.884046205,597521.78862477,653503.111943013,719854.235463248,796171.780971561,866691.437680951,941641.199492587,1026680.43155818,1115024.90990245,1192252.97087994,1251560.05667893,1290287.99988865,1290287.99988865,1290287.99988865
"errorsum",1182375.4931538,43495.993176856,41315.3204086743,39206.0314054088,37326.9465766267,35599.8920070135,34143.4595605642,33265.1434701422,32150.9664940957,31252.2384061113,29835.5448955065,28666.1669507273,27655.7728851075,26769.2976593362,25996.3432367558,25360.602618234,24800.8022666848,24306.7462782332,23869.0015374776,23463.5270026079,23068.4956539509,22685.8881039514,22424.7523915194,22226.5945372537,22087.6820078758,21999.8034049031,21962.3585969728,21960.5870797509,21996.2429263803,21650.4779438433,21679.5296840348,21792.4706554339,21978.6245024296,22240.9992610004,22579.2502712872,23004.8231948925,23522.6397414596,24141.0964356555,24885.0016825434,25825.5113196153,26896.0556350504,28373.8678266183,29801.4197586337,31401.5877244663,33023.256323023,34760.6064910194,36605.1653829273,38556.9308471341,40707.5963569653,42864.0353907516,45333.8301139158,48150.6275190953,51352.195277751,55008.9843769465,58968.6045478526,63013.8888748425,67245.7549325414,71863.1312414105,76935.6631680276,82427.1747806079,88524.2792262866,95349.7949943235,102817.549625404,111193.260444617,120591.584810851,131159.538168688,143264.616272571,155383.421265465,166261.790634477,176844.11579281,186926.952708379,196373.685062925,205328.260404892,214463.138434913,223504.497223829,232128.502816901,241293.799953755,251606.184106405,263441.527874702,276557.400661089,291672.048584377,309440.985961763,327920.536373021,349676.598034469,375824.113011452,407221.804766851,444934.814971851,488719.489093233,534501.729535243,586315.488949748,644349.262071787,709571.173972527,788422.065341692,882098.715466455,987635.091709076,1075877.14272726,1137601.07075111,1182375.4931538,1182375.4931538,1182375.4931538
"errorsum",1693044.03127038,69792.7135239437,68933.8271734894,66932.6794561998,65441.577381234,64113.8310521781,62884.6022507427,61562.145178478,60109.9121192495,58541.8682314422,56754.3130821477,54074.9750963273,51681.1012473561,50692.1241819045,49933.2715779184,47575.202810252,45033.1711605602,42685.445211186,40464.1774774203,38359.1397338619,36287.8494282008,34486.3701108896,32986.6542919376,31756.6042110923,30694.7254298172,29230.0640535478,27857.8645163585,26740.6428007585,25809.2075599175,25006.6328374205,24270.486304778,23556.421051647,22945.8853221429,22419.2894693729,22003.3590155917,21733.0553265047,21520.7689973182,21367.8746506218,21276.2490551103,21247.7978584258,21194.1710724115,21197.2858524777,21275.0798995465,21436.6288745245,21671.7588457147,21968.5538346295,22390.9303896584,22953.6590700958,23590.4261748649,24442.6148389822,25673.0615373957,27164.2211879427,28754.5496062165,30439.1972435182,32438.7412026508,34835.9181278402,37696.9589117413,41086.8240445713,45138.2415180921,49918.8413189931,55182.5624905107,61076.881483637,67853.1177581898,75551.2313907049,84340.8968239459,94249.5367103616,105901.060388961,118927.758708686,133962.605252804,149966.575658784,166683.257371211,185451.179818991,205968.905180443,228686.052000908,254066.221761759,282570.933507484,311435.206649151,339660.324661999,369365.111309595,401390.403937927,438350.043311828,478686.837569217,519367.086158932,555111.218883207,594947.40768818,641751.263115547,697374.177622375,758516.381333782,803173.465879959,854182.779361081,914493.476132567,975202.430858212,1042297.36160782,1123123.76683056,1220163.79197832,1334118.09658765,1427859.49638334,1516899.66739404,1597707.63984408,1668707.5677447
"errorsum",1194812.74847051,127227.883662962,124028.97444729,120863.513569153,117884.065482623,115218.227198754,114363.283339117,111407.187701635,108018.32364394,104129.731973555,99984.5684872631,95742.9344662397,91464.9591861817,86579.8417872778,79394.6777917484,72816.7215569035,66851.4356151354,61389.562466692,56336.3831856183,52091.9054969746,48868.9782750344,45609.0473933637,42351.133008865,39556.4383664701,36911.9911232983,34704.0370278047,33169.4102381345,32039.9073406922,31136.3567283063,30356.306897504,29692.0610983299,29113.4507126818,28637.9456084085,28246.2990808855,27939.8309090529,27708.10885437,27543.3768509073,27441.278453796,27400.1220125339,27415.3082518999,27498.7966078345,27702.5586922269,27926.0197898546,28239.8893079175,28673.0337560605,29234.1173811001,29899.362913858,30789.2803695827,31939.6925859251,33400.96412153,35234.391703195,37406.4504372085,39767.8952392287,42589.808987621,45731.2048508008,49076.2196040102,52320.4140564234,55789.3340834814,59317.079857697,63158.3375411026,66596.7501969461,70542.5957098818,74648.5093846604,79473.3420468415,85138.3803508501,92026.9331020084,99470.0824167848,106512.660702601,114273.075702509,123180.004923698,133066.377133873,145388.727899477,159061.534703324,172392.985650872,187962.012496227,202924.081338484,218580.113053663,235489.025773173,256409.331943103,277467.772749926,298353.726396776,319001.246721209,341945.811500938,368834.113471377,400526.69657608,437469.626586788,479431.801764641,514651.22293541,554445.603864674,600516.652597282,656246.975320852,723691.863056215,800712.492773131,868037.655152287,933012.402391385,1002714.8898336,1057155.44284306,1115692.40091292,1164838.74688338,1194812.74847051
"errorsum",1306859.09793249,43147.0119331355,42988.1794921701,42984.802120028,43004.697674595,43011.3254395553,42997.7575080486,42902.3441560191,42818.5620978501,42752.9264978331,42686.3461453554,42612.1954206525,42425.2517097232,42190.8854417803,41923.815659855,41686.0397166098,41472.8009997271,41264.7103950736,41266.2181139688,41548.9935287522,41727.8474792652,41868.3205185646,41891.8914674907,41803.697067648,41604.8728427147,41192.8603886972,41062.3458321229,40703.627729776,40558.7525262323,40511.71656512,40478.5675100736,40399.2834701818,40338.1499365718,40310.2111281773,40305.5932224215,40364.3534358556,40496.6067749134,40696.5294172332,40917.7928754885,41112.2285655832,41423.0948085211,41597.0936374712,41898.4240555458,42316.9202352831,43017.6878496227,43818.0089518985,45150.2970769995,46790.8811767442,48223.3191284388,49534.815310109,50702.9567784244,52030.7457650202,53638.1783647292,55454.4907886323,57221.2986129578,58878.8861285408,60597.179418622,63402.6205802569,66677.3638745418,70194.1318998433,74237.8884329932,78200.2406918545,82581.7700347067,87643.0712181455,93329.9293416554,99445.4483933173,106349.483738849,114291.93168293,123699.903573997,133688.458895854,145600.376547316,159108.941396488,173840.552958023,185451.411383642,197443.499447853,211008.428575898,223808.849892456,239128.701053023,257573.129997261,277555.582371682,298159.139639677,320727.608906215,346596.896332041,368986.473043952,392756.590519482,420381.033666997,453095.283016683,489192.769104618,529677.489688811,578582.497847675,637576.288641136,707141.481112047,775645.728648396,844005.731780699,919009.089403248,999711.093544965,1094178.83561202,1171964.64548425,1262499.38426669,1306859.09793249
"errorsum",810332.595754622,17773.5597339526,17710.1293187146,17646.172748098,17501.7596444463,17380.6351840466,17265.4867655445,17133.2805511341,16989.8838167052,16849.6635809944,16702.0552938561,16551.660267085,16403.4572104576,16237.4157145096,16065.2787159677,15892.8423058756,15725.0169000784,15553.9775729914,15377.8040765927,15200.4179089786,15023.5019384873,14848.7237828022,14677.9916597083,14513.2289776573,14358.1559336164,14239.6843450981,14121.2779477158,14030.1136809297,13973.943218416,13962.770026486,14028.2466029872,14155.0549339408,14340.9589459995,14593.1682386417,14920.9516026288,15333.1637971948,15839.0305258413,16445.7133016313,17162.3220202837,17995.8336015234,18946.3200088614,20028.69290955,21256.0960752818,22532.0358138041,23780.4498845249,25080.9652193102,25945.8509343935,26926.6046968369,28031.5209773396,29249.230561054,30636.2633729674,32165.2406924685,33898.6057259721,35874.9495984626,38085.4599295022,40760.7560244669,43285.4523162668,46193.0363357365,49536.70326227,53296.2937441092,57363.5541869567,61518.6890775839,66319.7731640577,71889.1058266167,78977.4054599574,86859.2247026751,95717.6304588883,104435.197451354,112725.286851978,121574.616017718,131949.527701466,141563.362166818,151306.396845474,162573.3189572,174140.485836337,185071.884794066,195509.820019819,206373.806330482,219579.537859289,233978.575393864,250562.877068595,269386.316681917,289526.275991463,305898.169579698,324999.84625664,348557.817803437,377506.363216156,410459.083949343,449657.399126131,497306.728751903,552451.659447761,610088.843705811,674139.074832335,741264.506107043,790799.633156619,808349.815860739,810332.595754622,810332.595754622,810332.595754622,810332.595754622
"errorsum",1235382.24319655,154613.315094663,149372.285588627,144336.510611282,139273.398569671,134188.806331346,128850.755057541,124096.92279963,119153.781566481,114804.864299633,109340.654921813,104585.217372677,99891.2436797429,95052.2624199321,90939.3096394616,86961.5066689139,83451.2892444574,79850.8061178479,75971.9150740566,72258.3275308859,68138.6759890349,63658.8832206719,59044.0963196963,54934.700354102,51070.6180770456,47460.943970741,43867.0915657474,41683.3698219033,39989.4257074753,38415.7933339355,36966.8910877325,35649.0240837889,34429.1487799117,33257.8273099638,32918.3768816538,33018.4290273616,33250.1266418484,33531.3254670841,33841.6742227186,34173.3129281333,34607.0445362667,35143.1561210965,35789.3076229868,36557.4041093735,37538.2548084148,38817.0225028108,40091.8551438413,41623.7256666381,43462.7046751474,45661.0464857486,48358.6796076407,51378.1045723374,54374.9112960243,57571.0564306084,61435.5874733249,65782.902882029,70916.6705334621,76673.794944697,82636.9502652509,88825.100594706,96020.9064786526,104287.152808944,113911.936830364,124906.821262659,136741.215476642,148874.44778946,162118.406505024,174624.561484392,188693.514308805,206288.023332622,225530.058968685,245679.51844834,266196.208081144,289152.900553043,309288.323927918,330088.290374277,351653.437839482,371842.842778063,394210.356923472,413002.996245014,430729.430554897,452195.945571002,475848.131284021,498894.698081776,525606.150790552,556621.28445627,591262.601557641,626747.370555599,658609.526437235,696013.796649899,737193.963374702,781335.088609848,833612.76176716,896954.702553686,973661.948472104,1063328.20470336,1142844.20457889,1201033.81149598,1235382.24319655,1235382.24319655
"errorsum",1076678.81870969,80992.137202572,79216.4525991582,77330.2333044483,77071.9129420812,75412.0813128015,73650.030453333,71762.8229369403,70206.2840805013,68897.280760413,67012.4857625092,65026.2900121963,62885.8970297591,60747.6843311998,58557.2595255936,56336.9147462425,54105.0484340341,51883.6501596533,49691.7960795031,47586.5987986239,45463.3299322643,43249.4614752155,41175.5118414885,39296.8699380224,37616.6709773857,36129.0042839963,34814.2681381633,33264.3903354118,32333.1176164375,31569.0367245333,30926.2384934751,30422.6553203797,30052.0899626049,29758.905989174,29612.0764094755,29634.9698939257,29439.8900493582,29307.704816056,29237.9249483144,29300.1324384649,29517.6351561267,29983.9752002564,30675.8152074448,31652.7197759187,32858.7852747678,34227.9135416375,35636.6328119181,37568.7801911495,39736.2554738267,42179.9496738503,45009.0444772789,48063.0096194734,51541.8738463368,55315.964501132,58525.2492038711,61835.0328221949,65428.5934016355,69141.1982945568,72476.5713015025,75199.4285158089,77593.3773390869,79034.1642699804,79983.6574018545,81194.1815724253,83018.8220401001,85308.908199799,88517.5850693201,92376.7656091681,97137.7791124563,102768.604923169,110280.197956156,118062.814022918,126968.548585007,137637.498185519,148087.511841716,160196.244550521,173713.608387421,188691.418138167,207171.20285463,226302.0543996,246514.465149059,270882.388366265,295639.898978887,325170.943566619,359454.921803745,400239.488766021,447779.107749536,499589.882627124,555611.310878994,609680.015584765,670524.295069749,741737.1637686,818717.509164431,883836.672492891,947988.422904364,1005654.16557886,1047752.73702519,1065897.43619884,1076678.81870969,1076678.81870969
"errorsum",1514735.39030157,44116.6130559053,43496.5507278705,43059.7238879438,42545.9389157167,41964.969308932,41263.024808506,40557.1682713707,39857.9077382065,39142.591477664,38424.8831864203,37710.2134349434,37004.5658996031,36312.2296815864,35660.111992025,35042.6801325585,34462.1093698387,34112.4701367272,33473.4263813946,32872.8803865136,32316.2174964471,31796.9770841598,31329.7846555647,30923.0783811499,30570.3420862184,30267.9447782527,29899.6217413619,29381.0719104348,28878.8011037467,28393.8131384102,28199.496021298,27835.2583292267,27510.8981213361,27238.1673726335,27023.9707938574,26932.5743708118,26953.4094321079,27113.0426405112,27435.8980639122,27966.0170335128,28678.62012924,28968.8674207706,29390.8086231939,29989.1756458305,30152.206758091,30500.4852396655,30978.6770258982,31589.0093244383,32363.6724471492,33331.0309971568,34310.7377684214,35798.9731236404,37636.0403713633,40113.1552547453,42908.2392140799,46078.9802279371,49934.908397837,53858.5877162445,57868.7855031735,62517.213131225,68052.8132923151,73721.6294918415,79950.0382413625,85726.0764244235,92824.3648463705,100475.6000339,108193.795385373,116962.467115618,125750.990124184,135359.480012975,146215.75211265,158762.374140161,172222.89177828,188128.565997195,207175.503934584,230171.788124451,254457.360322629,282603.810091703,312449.678410866,344631.19778662,375005.915724462,407659.320409674,444702.672430428,481318.389742041,519194.973257571,564061.823742767,616904.02878017,675997.692177184,740817.696407479,816033.784371471,887714.869961168,963713.309776329,1049018.12487729,1132874.21223427,1225450.09556265,1322316.26166376,1390586.23641011,1458198.73948288,1514735.39030157,1514735.39030157
"errorsum",1253317.98792586,57094.4005561859,56471.2679006292,55751.2430486724,55047.9504290053,54002.4690415849,53234.1758058786,52369.9171931443,51648.9310000118,51930.3279597068,51435.7272990454,50676.8066667911,50120.1694961674,49610.5513564729,48944.8391236324,48377.7361874493,47889.0272886473,46929.6039771075,45812.3551619508,44668.6765811172,43510.7190559195,42346.1751503772,41177.8095807358,40035.4137008214,38897.7295345388,37809.3997977049,36724.6307418163,35821.1137360655,35014.5230369382,34365.407854913,33785.9577180199,33247.7479618173,32763.8836524342,32436.7589190537,32120.6760646497,31847.5565393149,31629.9752174693,31210.8183707478,30734.7962896277,30424.9256068098,30376.6664616228,30555.6560777544,30848.5121348135,31316.38272949,31995.9171505086,32892.9203019488,34076.141340074,35517.7464105989,37298.3915150693,39143.1085520722,41126.3210922376,43472.6092849621,46245.277813473,49188.9413655768,52535.7381067228,56366.9172861334,60691.1390955338,65634.5046824622,71203.688704149,76570.6793649669,82217.1262381666,87722.0362775869,92527.9825738413,97152.1016041712,101485.030933366,106024.964451406,109660.424982969,113496.890385293,117082.391114983,119955.749888287,122647.843946202,125736.69979096,128806.189052778,131483.99096052,135005.005568829,139900.610418165,144443.289922741,149328.917527984,155651.436360393,162912.343478973,172076.035102794,183123.801813695,196450.661769638,212543.739022391,227995.454907983,245733.234871763,268690.128867075,295964.690860182,326683.468507,363906.089420137,409578.157573897,466351.152757536,538304.918702337,626281.864515627,731963.466255683,854899.838894143,996893.590237169,1129292.84587774,1204902.84358057,1253317.98792586
