"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",247455.110534882,48382.0118518174,49193.6614981799,49395.3004996796,49353.4224750829,49307.7224518605,49256.2978489735,49188.5979674827,49311.3014175077,49792.6238265229,50206.1631865223,50364.4180598542,50317.5858057486,50318.5676649874,50525.4498337027,51186.3539347111,51509.0911888973,51373.0465187206,51163.9041512232,50905.4349987379,50575.4210245342,50425.9180237754,50198.8490291858,49935.0416918661,49646.8207505327,49462.0577344979,49363.9700612919,49293.3408273585,49176.5076481505,49053.6942463005,48677.9676661176,48865.6272347479,49041.8433132371,49029.1527396284,48824.6057137365,48502.3936047073,48152.8016444196,47536.1789217344,46630.8577184628,45619.2948572568,44590.2006901664,43555.3847732414,42458.6862610394,41340.1871028502,40127.7874607992,38362.4365483836,36645.1618390447,35144.7908696236,33764.3558320716,32508.5737628304,31375.7426870832,30348.4287796753,29601.7455319007,29396.3071262145,29812.0174466416,30260.1661249992,30910.4134234368,31889.8171620383,33238.6758331309,34867.0038070368,36930.5376232715,39366.6115684142,42077.3899358964,44695.4502028658,46952.3525220327,49928.1952986083,53482.2997364715,57607.9283884054,61442.2800649156,65252.4567095185,69187.7659544425,73762.6968351055,79063.5332026592,85224.5201064038,92157.1443796692,99775.0734403613,108569.874782412,118664.425164256,130033.918493631,141621.592362599,154801.071779649,165673.620803094,174948.246048426,185319.082454723,196474.336960544,209338.874234755,219117.902920275,226706.311701137,234563.775623103,242039.389282832,247455.110534882,247455.110534882,247455.110534882,247455.110534882,247455.110534882,247455.110534882,247455.110534882,247455.110534882,247455.110534882,247455.110534882
"errorsum",311499.783387831,37001.3806850907,37055.0457249779,37302.9246248839,37315.5612320827,37314.638686002,37289.9862093393,37447.2969126104,37730.6392445524,38538.4503175165,39299.8383969658,42128.2242958348,43944.280319182,46684.4236397001,48331.9894150272,51383.2372935162,53601.7306366473,55580.3028295521,57385.1983911072,58034.5077386612,59016.5411945251,59025.0614496652,59003.6652459876,58852.0072414667,58524.320338062,58057.1416319713,57492.7624853285,56863.7096166367,56228.4535201541,55560.4232799812,55264.5412824316,54880.7571928341,54446.3494702113,54064.5651445196,53426.4503830467,53134.7318873662,52957.8889368994,52870.4118814535,52877.3691615652,52934.8345336965,53061.7248128795,53234.6382919034,53471.2795970699,53745.6764566499,53914.6937586313,54068.6036249215,54185.8872975266,54083.7238250204,53777.4223144368,53441.1849680175,53029.7867803815,52614.2810773988,51952.496740373,51286.5653168439,50635.1350476843,49947.6573958823,49739.5197462405,50068.2775078433,50823.6625554164,52306.1297204413,53729.5670098375,55831.4642867462,57821.4305741505,59302.2507606505,61163.4857030771,61802.793338719,62830.5885320817,64654.1207505853,66334.5959325375,68344.3872859229,71261.845705515,74996.6065982034,79738.7041165284,85920.9470757229,93834.1633591578,101127.957683608,107507.482821845,111901.835124756,117215.17198212,123527.423693501,130440.988291237,138883.059770487,148846.483225442,159819.553789041,170940.729114518,183475.053943086,198652.376017978,217117.863059045,237014.697136531,257369.264257015,280249.785207145,297784.962506479,308690.023004248,311499.783387831,311499.783387831,311499.783387831,311499.783387831,311499.783387831,311499.783387831,311499.783387831
"errorsum",274588.710913754,99125.1694632967,99654.1764479267,99756.5243402389,105681.263801684,105642.397078295,106046.571680032,107585.491077671,107798.847260257,106353.54513442,104413.525765554,101965.161248109,99773.4414474268,97549.0850087951,96118.3332826305,95184.5502476153,94009.3690157673,92957.471257771,91978.2164553196,91677.5868616017,91601.5759388952,91516.223480708,91423.3904881041,91376.6108625222,91357.5339792403,91379.4463051678,91413.439622813,91672.5136462342,92161.7581426646,92794.0675623685,93419.501038029,93636.5289193005,93725.4588481725,93737.2495537691,93728.6917379949,93675.8499738836,93588.1080339061,93481.9941029834,93474.5506766976,93423.9221472151,93329.1005018741,93184.1000062071,93205.5732754319,92901.353501127,92573.5915522655,92170.5475441143,91733.7413404061,91284.9838942446,90839.0824432715,90412.5862479591,90004.5562690433,89632.0099252446,89232.3764355946,88681.175682319,88151.3795357664,87949.5025420974,88048.4277923748,88285.5328132156,87930.0159316092,87601.884162531,87047.3362874412,86370.6828918426,85991.7674165157,85765.1372005787,85503.5053538028,85343.2684822602,85453.9989354121,86629.6328440325,87365.8621789672,87841.2320357673,88933.8568882954,91338.5963968406,94924.3452821265,99996.2723835168,105448.958469248,111137.624934235,116791.596514305,123078.106061201,128923.583127324,134089.723960021,138711.270073344,143626.618220219,149572.813898251,156810.51767586,165581.684459878,174942.473427572,185275.773714787,197035.554848846,210674.340653115,224874.483333227,238343.94703518,252141.744159549,267409.132161412,274588.710913754,274588.710913754,274588.710913754,274588.710913754,274588.710913754,274588.710913754,274588.710913754
"errorsum",289044.194834887,63265.2216757793,63613.3991894836,65378.4314296173,66656.6969538803,67789.6248741901,68791.5725169663,69742.8339377996,70681.9703815714,71602.4436442122,72502.7125115802,73414.0847441887,74814.1955611172,76444.9834223161,82089.1217808441,87978.204515098,91950.0935306893,99608.1458209343,100576.116488342,100755.721904586,101006.208368621,101044.72051757,101546.03831064,101902.192139938,102252.643006532,102519.717788825,102768.322669461,102950.647754779,103046.011993714,102963.599720828,102927.916903492,102903.566876565,103032.62930373,103063.494456251,103031.250804834,102971.721763972,102620.174912651,102210.473285046,101821.432066471,101492.306589553,101222.264011784,101006.30263726,100854.024348853,100786.904001092,100820.030973452,100968.785363099,101968.491684292,102448.138813434,103229.750717306,104170.562920032,105349.945975844,106806.741732549,108594.467475116,110729.626627631,113273.300068481,116029.045731533,117715.407237678,118837.662804255,120079.342295125,121515.778216842,123079.999731638,125038.621077339,128746.334180151,132397.267327876,135778.174658149,139039.463729757,142250.869084685,144718.001069647,145916.271019141,147123.599061681,148939.399929363,151415.79468254,153807.955356486,157142.247398896,161318.965272014,166518.913330271,173811.055328173,182635.232223002,193270.423532895,204605.746157791,216788.166247006,224906.501093561,232663.786766696,241694.135865308,251202.808591123,259434.030523144,265266.501532347,269898.050015738,273418.585221031,276971.68849452,281035.122431077,283977.396001047,287700.606739616,289044.194834887,289044.194834887,289044.194834887,289044.194834887,289044.194834887,289044.194834887,289044.194834887
"errorsum",391788.080076758,142351.576448585,142408.09516461,144070.76123052,143992.261531351,139911.599733574,139529.224154063,139156.847059918,139151.5183786,139207.827036887,140537.240430728,142027.489083957,143333.317433409,144770.873438785,145994.643564957,147085.578487004,148072.320418244,149117.593388287,150247.929482031,152480.435539152,154007.028450194,154702.01097799,155134.97335528,155244.531260601,155473.475617182,155529.52028101,155657.071398153,155864.417339225,156095.355309475,156333.008171394,156604.048642584,156876.628454273,157176.682800071,157513.947859424,157830.687594625,158136.428889205,158446.741297169,158587.784552168,158592.18302629,158564.782281189,158495.087083052,158464.991060962,158480.373827329,158502.78397474,158555.266584858,157950.910748878,157245.608316645,156475.363358424,155770.00060745,155137.911263257,154358.934987388,153599.250797972,153015.71989795,152637.836404698,152395.71860897,153300.74997932,154627.417861303,156202.134934413,158276.037594111,160481.048747235,162713.051385074,165220.13164509,167392.700193385,169785.925979376,172767.291488507,176396.811287543,179233.192485795,178999.780635201,180085.859377366,181915.03110908,184166.358949002,186364.929071141,189843.70024492,194782.209405876,201067.653030502,207658.450699503,211433.952125386,214087.274966363,217741.873009182,222527.496399247,227926.438575413,234116.668320083,243426.032843131,254933.649346021,269152.045332721,285428.587001354,301407.05674978,317321.790315123,330108.170761114,343898.905964327,359015.778347502,373469.00283673,383558.608428796,391788.080076758,391788.080076758,391788.080076758,391788.080076758,391788.080076758,391788.080076758,391788.080076758
"errorsum",372061.368119997,52047.3870482141,51638.5725431231,51479.4025176641,51499.1509726849,51522.0261924168,51537.2988133337,51542.4748041118,51548.0730778284,51567.9618059463,51601.1824651404,51851.3104351385,52233.9588596849,52510.8195495454,52805.6770804195,53167.4855960024,53642.6136410122,54117.0870672591,54556.1051526664,54986.7971756433,55413.7403816442,55817.4151371361,56439.5722045609,57221.0302388696,57779.8949775981,58614.7587557736,59467.4048663394,59794.5812124314,60017.8303980339,60170.5246991131,60278.8124158555,60284.6814005875,60234.114912015,60184.4034079111,60008.2610373941,59728.1154640863,59510.1440379656,59484.6977371938,59592.6472719029,59883.0962872043,60366.5901774953,60925.2122148124,61527.532046332,62173.6138304561,62832.7546033381,63500.0613944803,64015.7784766387,64545.4896064754,65080.9885246869,65696.8775219984,66413.0757291077,67222.7892397727,68134.302134053,68964.1466815086,69971.9584661367,71172.0713995537,72868.3382566131,75560.2810751847,78993.7936054575,82712.9344362809,86797.1870973834,90738.3304029841,94157.9361534019,98431.8426257515,103269.360476561,108462.076739473,114424.147351476,120956.952402919,127654.986636325,134134.270029352,141559.720228152,150196.636440565,158313.088732867,166531.661465795,175461.390543585,185404.506053751,197148.348216453,210583.07395222,222919.394352252,236470.483170334,249421.264741247,259078.260479464,269532.531211197,280790.222859599,292836.453864666,308678.965523045,324165.73359714,339153.142280562,353983.25144917,363165.679991176,368618.960493044,372061.368119997,372061.368119997,372061.368119997,372061.368119997,372061.368119997,372061.368119997,372061.368119997,372061.368119997,372061.368119997
"errorsum",417019.671914461,46877.1770413093,46911.9601808345,47179.657640938,47544.2142300699,48500.7486301394,48694.2904856132,51226.8489437468,51958.5481408662,52159.6649070197,51492.1942347769,51908.6151272417,52375.4268983001,52938.1811005154,53248.8677108879,53754.9550018521,54018.6753311974,54283.1942001444,54542.7542500901,54807.2252819172,55064.5067740513,55316.059704037,55548.1796105114,51395.8493704482,51646.2007902665,51986.598363886,52357.5983292051,52808.4647795586,53284.4498016568,53824.3812675111,54350.2673417164,54720.5727631694,55291.2361078606,55800.309115431,56248.5303267664,56660.1106413738,57125.0057679283,57597.8805491989,58371.2031827056,58956.742486384,59565.5501428911,60234.9585201634,61074.7340345711,62014.5211440586,63004.2046160302,64066.1938013567,65221.4311849056,66467.3101716329,67820.1675566062,69283.843368722,70346.5952505717,71386.0223084033,72496.3140946917,73898.382794777,75564.8742817821,75864.7988491275,76296.558838518,76524.5739777708,77102.9680736844,77957.3908820584,79279.5729338244,80890.8413153398,82670.8929875897,84784.7406025826,87182.7131863071,89173.7704344,91201.7639081809,93896.564351871,96313.5022384297,98830.0437892766,102670.625417386,107531.898669402,113595.613672886,121354.160497043,130817.507939502,140976.133048016,151013.072799988,158720.663378797,166671.550103431,174912.001382919,182251.852007764,189433.640130411,197527.251324602,208346.083278712,222101.52279808,238387.899693695,257934.326999115,277723.44566085,301357.984349968,330022.873232446,360034.135479124,384919.430265542,402148.768567255,413164.717546063,417019.671914461,417019.671914461,417019.671914461,417019.671914461,417019.671914461,417019.671914461
"errorsum",315874.814589945,63255.7662092816,63146.7715049645,63575.1957088108,65120.9365433747,66050.4397814055,68027.229815906,67423.7270103176,66924.8101344051,66766.0486163275,65933.3641097722,65168.1287591246,64315.6138699464,63554.2323556634,63048.2516738012,62574.8325905357,62113.5493954294,61678.6582507042,61531.6370598907,61345.3362009877,61130.4581682522,60921.0535969677,60633.607900431,60372.4388740435,60050.758240148,59462.9061483224,59010.7145775117,58500.1261785103,57534.8418811419,56735.0772251675,55999.019535286,55279.7811985731,54587.8308422542,53838.4241351487,53011.6400674935,52172.6933611258,51300.8776532357,50456.1261652938,49482.4318821265,48751.2324359643,47946.358256455,47469.8227701226,46963.4932890111,46483.6205724161,46054.0441934315,45671.6233630649,45381.8898612129,45450.6739697805,45622.6666638345,45768.4111106924,45576.0090577597,45789.1520054495,45518.588093588,45887.7099946011,46539.622807353,47171.262378505,47415.6908466878,47806.515126571,48433.9350253743,49353.3427028614,50619.0786041666,52487.8874492986,54766.4076868762,57429.3987773517,60452.3013669247,64021.6938506199,68164.3572196023,72861.0307914986,77546.2072188543,83141.0022694523,89391.8496357076,96208.1197546403,104072.96082916,111967.145244249,120893.588334046,129520.279796611,138107.714351017,145994.532559991,153070.788778696,160416.69986987,169791.751355499,177899.231857098,183869.335212669,188803.200046141,194160.384344295,200961.13485027,208847.600462421,217544.38258635,227211.550958384,238828.451072624,252251.719514132,262935.983492681,272871.873711345,285079.219478148,300045.895453746,315874.814589945,315874.814589945,315874.814589945,315874.814589945,315874.814589945
"errorsum",249579.606680415,74324.039733521,74310.6742783255,74400.9146492014,74618.9215479365,75425.1386712254,76702.4664244303,77078.0806577161,77428.5310185351,78061.2170994046,78631.6007721165,79037.3721934601,79409.0561354774,79602.5830441903,79850.7882307844,80021.4797340503,80098.7496471715,80207.2731770307,80287.3901428683,80700.902001097,81145.793515772,81892.8020665028,82538.1692474387,83112.8026815607,83214.9438691206,83314.6537413903,83400.5851950225,83515.9093509002,83603.7310925706,83720.9435841105,84089.6542919189,84380.9831342924,84662.7603489956,84926.4767071052,85102.3128028318,85315.9454765096,85598.6073712198,85923.2200164218,86258.6611657702,86388.0969525278,86865.7204448218,87431.0984638556,87296.5562852358,87507.1817919151,87852.7700671723,88279.0091946402,88704.9897338014,89237.5048394711,89830.5152177073,90509.6127832082,91274.6413512913,91937.4117131537,92169.9912773083,92472.3624576386,92910.1268581104,93000.175110442,91935.0790040745,90492.7748310512,89100.2842833767,87469.345788812,86531.1405081233,86487.5321031357,86423.4049800345,86545.0023285012,86899.6726923588,88709.9745157875,91228.7333500026,93895.5998038123,96789.1369038952,100514.701145287,105850.841629845,113037.748172518,118226.412095635,124451.25739073,132327.45296198,137936.279851136,144757.185369857,152902.643732912,160824.191268771,168645.18860218,176836.114029552,183391.718510875,187963.610486042,193198.609422143,199631.37901406,207523.781560744,216374.016572959,224798.391366686,232686.441647527,236636.491919229,240634.726727803,246170.439541203,249579.606680415,249579.606680415,249579.606680415,249579.606680415,249579.606680415,249579.606680415,249579.606680415,249579.606680415
"errorsum",338749.620237591,51750.2310091979,50687.8806439669,50297.6018551319,50809.7410758347,51944.2480783521,52582.9507355695,54025.8283874629,56526.3621187633,57518.6267250084,57615.397967013,58147.7199932122,59328.2735307444,60250.9049353821,61096.9663786484,61916.3384558575,62715.2202250743,63441.1770081889,64157.8145527373,65371.9130697173,65844.6366284676,65942.6204825853,66394.8049774972,67102.3346422318,68017.6398956854,70413.8349368912,72036.7409228157,73232.4811380689,73751.0682224086,74211.4515605936,74639.1836548505,75065.3230744853,75514.728761335,75996.6364282874,76515.974176299,77091.771061777,77163.5139238436,78224.1052535902,79386.1792928593,80642.4685797551,81719.286733286,82940.4104768166,83546.0622430548,84168.84416384,84318.225787252,84605.5242940081,86145.4817367384,87265.6697969841,87564.1463978175,87614.9307113924,87927.072726274,88417.0864145982,88962.4811082421,89678.4850372216,89544.2650277708,88965.2197878584,88614.1136327983,88383.3340940742,88398.7951763419,88889.4441303802,90264.3990175125,91875.5645624959,93483.3499203212,95435.2930032947,97722.6574664308,100619.855062228,104626.145379523,109698.195184168,115621.483408302,121601.096992423,127434.030989054,133771.8203483,140530.441171358,147641.333876993,155585.49289354,165281.63136376,175839.044594805,186582.501332024,197260.072094076,207219.947281543,218290.691249914,232011.514762181,245839.295344955,258225.243823531,269228.776493304,280063.310801433,291912.130547139,302093.46742371,311362.032504095,315596.186453615,318506.119264272,322521.501320148,327918.017354301,335031.912169362,338749.620237591,338749.620237591,338749.620237591,338749.620237591,338749.620237591,338749.620237591
