"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",149662.717512614,56752.6232589566,52406.0848047706,52362.3418006769,49816.5870012289,44752.6342397551,39497.0809246021,37880.9986397576,37786.0670433146,36933.1637134593,36944.412273913,37004.5511029942,37159.1968975912,37379.8872639855,37895.4225509609,38743.6147482835,38793.1564274608,40613.1281425932,40697.9627322804,42215.4355570464,42565.4274585621,43505.3151178395,43571.4584955095,43723.0805648573,43702.9749283127,43649.362081922,43567.0309135394,43558.1965748012,43586.7954178083,43675.9831474679,43763.9472985589,43852.9214930466,43977.2545983965,44170.0661164745,44362.4737214589,44386.270729864,44439.2865738742,43892.2707969798,42977.7786345962,41808.8303365769,41094.5496328449,40417.1337893869,39703.9655801237,38983.3399336197,38318.1273578001,37834.7483963307,37140.9605419273,36316.7920509558,35999.1689636797,35811.0994978846,35649.2103222875,35480.2657917488,35849.7604793802,36508.3274398419,37702.7611790019,39227.6639908888,40787.5945615642,42193.7517323136,43649.0638433917,45398.8503100442,46687.7645706501,47409.1884818867,48287.790783321,49693.1066603777,51195.3077438473,52754.4214593055,54846.7575206041,57578.085936309,60574.2064072669,63577.2355044887,67060.4211786947,71525.2936746768,76347.6681908649,80192.6779307959,83925.5833524264,87222.3321096971,91181.3043224976,95801.4867396097,100449.90686127,104904.238261552,110379.06166381,116921.777771227,124574.031907845,129948.693957592,134415.410827182,138285.678175374,143025.383216611,146992.447558406,148767.919404006,149662.717512614,149662.717512614,149662.717512614,149662.717512614,149662.717512614,149662.717512614,149662.717512614,149662.717512614,149662.717512614,149662.717512614,149662.717512614
"errorsum",223556.608521892,47412.2526836995,47426.2985217883,50930.1859527483,51125.6609237009,61290.0541495671,69727.7422640238,80802.2638052888,85386.880956439,102011.045173187,104979.071868024,105781.856749339,107353.770677183,119979.483876829,122769.136250197,122551.902965781,122325.726341347,122103.912040787,121882.039372583,121822.653710453,120695.634601394,120497.265106242,122969.669990417,122437.840942769,127255.314910772,120644.510135727,120215.799835541,119488.57850216,117951.061689353,117869.68172341,117755.983173286,117415.541361547,116941.801697176,116223.566522048,115431.902615385,114529.525589257,109581.365373263,107429.332798882,106697.434709851,106792.925906108,106643.039904173,106072.306767429,105511.807032254,105015.589121431,104337.9599103,103595.628768073,103021.996400949,102038.133211152,99579.6831565688,96764.5741708039,93707.8190270384,90409.5774544689,88468.6264022124,88222.4057221641,87893.3996249069,86930.4522016379,86263.1615041492,85189.4481769839,85231.439812362,85524.715954528,85597.6616286124,85557.2971614549,86141.0579474162,86722.8688872778,87012.6772093529,88010.0580194696,87421.31997887,87180.2639519995,88043.0317652546,89383.9715727115,92136.2160391423,95726.5344759617,100303.871635456,105632.701745549,111196.599050715,114647.345898932,117191.574900095,120317.569545801,124504.292228847,130248.50013319,137430.36765462,144315.496610657,151884.160223684,160458.564055763,170919.097044644,183700.925222079,198407.725832839,206917.084135635,214990.067423737,222080.414192037,223556.608521892,223556.608521892,223556.608521892,223556.608521892,223556.608521892,223556.608521892,223556.608521892,223556.608521892,223556.608521892,223556.608521892
"errorsum",170998.076060062,62066.1926366435,62070.0936397778,62081.597515789,62094.5680695488,62850.103961992,63440.0523967774,62950.9485864595,62930.8619014011,62947.8117519605,63140.9194224932,63221.1700466249,63252.8988301863,63292.6113183047,63314.2863690008,63329.4172753678,63334.837776582,63344.981497995,63151.2369251113,62582.2442153661,62590.6418423204,62601.356440516,62608.287731905,62621.9229633835,62595.8983677601,62600.2877903153,62525.7668553488,61320.4629893913,61351.4469130579,59326.7861598471,59521.892764418,59736.1993753519,64301.4223658128,64339.0926971465,64197.2052658916,64067.2055618846,63938.6863353768,63804.2631681101,63667.3491805707,63552.3336950449,63545.6763833446,63762.5569807067,64137.6289114886,64585.0005278525,65139.9064401264,65096.0204661528,65437.2055164026,66162.493351766,66375.1101990921,66417.4166215761,66146.9525409836,66230.9799233311,66431.4990975135,66396.0527240237,66306.4740968753,65820.2566427717,65217.3639017572,64567.7827197729,63929.8139591457,63799.6600347384,64001.3616120464,64786.5826789619,65428.9248603267,65827.8900640566,66932.0155563545,68331.0876588362,69442.8790268528,70127.901730768,71124.2293343015,72344.7703735483,73833.2455194869,75865.3636527752,78567.2003879744,82230.2449777921,87186.0986182235,92580.1478084104,98369.1469641819,104446.565009923,111205.605546394,118937.38558467,126042.247357159,132977.908166345,139332.969712547,142744.024630924,146489.378621581,151315.06922975,156497.468362986,162500.868712546,169282.955712874,170998.076060062,170998.076060062,170998.076060062,170998.076060062,170998.076060062,170998.076060062,170998.076060062,170998.076060062,170998.076060062,170998.076060062,170998.076060062
"errorsum",169734.939608786,87453.9039545032,91179.2101540771,91194.9703074447,91545.5095894203,92592.4035925262,97522.1908492778,97557.6276038234,97591.6975377338,97625.2132488226,97659.4682698335,97694.1585584964,97578.1580708363,95557.8276063066,95563.4577690961,95499.3918923384,94052.370110121,94076.1194730791,94115.1540790523,94180.9482355924,94235.8528047707,94315.7540206009,94396.1476547615,94480.7932096495,94550.1565714754,94639.3631594812,94710.2508999541,94806.4770608629,95094.9596590607,95271.1189008433,95461.7588642746,95707.2102184344,95995.0130809086,96332.3250684439,96774.5087120473,97465.4749184584,98388.8084244445,99822.3872107324,101860.314017771,103850.177069395,107017.315490309,107736.918503737,108778.737875051,110984.678631025,112305.042624299,114209.286273115,116086.717024765,117365.959220722,117463.676778213,117960.547990085,118419.948950723,118754.731452381,119155.594450291,119790.173861958,120340.286431067,120777.954191244,120350.886859362,119969.297742105,120346.554465428,119950.170196686,120024.655930283,120981.341731091,121584.297460295,123440.254832205,125986.50114671,129272.448769834,133294.101584812,138943.807310675,143276.989767248,143856.330312684,145378.821475773,146002.02438443,146889.038773486,146972.988747588,146243.856284014,146524.847081305,147402.154892746,148932.266677661,152752.260158034,154175.348297054,156102.81733056,157352.526364908,159645.7904179,162785.666229664,166310.133360866,167922.920599458,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786,169734.939608786
"errorsum",233694.210641405,113159.91187086,113430.091725792,113583.055552878,113613.94438752,113654.587868152,113911.897755678,114910.956090414,115542.400651191,115586.21279556,115572.303502511,115528.027074863,114868.76930487,114898.822305553,114914.227130663,114968.873835687,114968.380979997,114690.995900867,114685.958708956,114752.71785077,114833.151027254,114942.643154858,115076.806507119,115315.95251794,116856.632208614,117150.788443742,117723.218965784,119371.749772821,119699.646583094,119963.804194018,120240.617250774,122042.202446383,122290.629499794,122597.196257477,119873.41941484,120382.295065796,120495.632873859,120162.484938805,119896.763670992,119581.493615054,119535.31484791,119600.52321128,119686.704506654,119951.471894852,121655.624787972,121427.447509232,121277.711479106,121462.547828453,121550.196145845,120746.113010939,120893.758588431,120895.242522491,120466.842420586,119804.712133407,119351.652531752,118287.238251247,116477.273250142,114551.063229777,112730.590072509,111584.43845362,110509.214993928,109691.180922062,109201.423294808,109354.568228552,109389.186276828,109330.73575978,109478.552618187,109953.281224717,111040.117879246,112397.628947912,114067.132044493,116236.361309544,118699.262888847,121699.749398393,125677.479912703,130541.497365754,134477.684564706,139583.32797591,146608.177673787,155042.264760818,161862.75969088,168835.254462503,175158.921478364,182141.565649967,189200.05704745,198003.309140738,207949.924033353,219672.276194151,231302.668860335,233694.210641405,233694.210641405,233694.210641405,233694.210641405,233694.210641405,233694.210641405,233694.210641405,233694.210641405,233694.210641405,233694.210641405,233694.210641405
"errorsum",214575.66072972,72130.182694094,71328.5006604063,68303.3524384066,68398.9553005419,64051.8186203381,65912.6868697235,65759.8525557151,65804.9253419727,65720.6508082917,71858.257107489,71680.2147368024,71412.3328838269,71188.100668491,72249.2695206094,72563.0069966742,72594.1544624901,72382.1905686361,72075.1621719877,71861.5210680948,72280.4526210403,72968.8623216247,73095.9988705258,73367.9938031153,73027.7845568701,72472.8936971458,71863.768191085,71180.6870399524,70379.3621575107,69861.3927514379,69198.7264014024,68648.69398047,67555.9377803932,65621.5675108846,63234.2630707595,60999.2216570277,62619.6162234938,62145.4682611523,61570.9010718973,62654.4932734076,61899.8858069261,61097.9843169077,59419.7369756719,58266.1576852413,58608.8547656598,57841.7702588184,57756.3593989918,58299.7185639783,58505.521901098,58809.47869922,59292.4471654068,59970.8223268761,60779.4013689764,61743.5467007067,63007.6451303512,64775.0739184069,67335.5321294516,70493.0542264953,73644.4057768127,75812.278302476,78133.9562743081,80859.1160256231,83947.1167091205,87453.6787009137,91124.8277279278,95206.1952469657,98622.0258687761,102361.192365279,107254.295942391,110983.725083237,113419.094714525,116412.046948949,120470.817945631,124612.073549616,129330.399663559,135108.284540894,142417.988875941,151117.087480439,160928.690442199,167090.796645529,172965.240387032,178363.184557192,185588.939718153,191992.526257438,200122.508514916,208490.71418817,211894.674419284,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972,214575.66072972
"errorsum",186336.028564532,37511.5866051877,37823.1571580122,38328.8370447697,45659.9392799361,45816.7193545798,45882.4832219724,47329.945021187,47955.8101591709,48973.7382828417,49108.6592545283,52418.4230490805,52535.330687313,54294.0964027315,54352.4750363047,54410.8274897016,54456.2131843034,54535.2392605438,54564.0488414756,54643.0065769143,54761.2211922431,54914.803613739,54996.8214428401,55043.3897178807,55146.0279000717,55479.597428178,56174.1023178652,56307.4724814749,56476.5901609661,56526.101772872,56552.1141739923,56571.3546599957,56571.414196245,56594.8452045373,56827.5796830575,56996.3755722137,57224.1291356238,57188.8311990279,57207.1036254336,57312.1740669823,57631.4439363,58329.1934202507,59367.9805168957,60265.2657899285,61630.4431203275,62723.5473504339,62838.958591642,63782.7356553824,65051.7712194536,65812.4098898233,66701.2252285607,67672.1697900601,68857.5340998446,70090.4555427442,70763.1283218978,71827.5175500514,72068.1595543997,71922.1398599079,71381.3666736765,71010.5533498606,70659.1591213017,69905.9872305174,69435.2671041519,69466.2282055106,70672.782102531,71975.5920578721,72919.3434376307,74177.7891251153,75896.3071429575,78235.9131451062,81071.4381704335,84494.187448193,88519.4924221339,92668.9450012586,97793.6385437555,103893.779129185,111138.417148,119347.332733032,126610.917139462,133749.877673784,141064.301221125,147817.625296457,154695.975605988,159199.523970825,164701.846583893,171277.796469851,176054.637523475,179330.370648692,182700.998230555,186336.028564532,186336.028564532,186336.028564532,186336.028564532,186336.028564532,186336.028564532,186336.028564532,186336.028564532,186336.028564532,186336.028564532,186336.028564532
"errorsum",175192.308072598,37174.0379793642,37182.3574327797,37433.0254659275,37840.0456891858,37859.7455093102,37885.3630515675,37920.1683117031,37947.9560274018,40536.2463267748,41086.0419873318,41497.2965022345,45863.4133846587,45862.9243207873,45889.7998697404,45958.6323766848,46043.0355257694,46246.8499745535,46538.823047779,46942.8972660527,49098.6501694543,49238.5985022882,49341.3979603259,49611.6470652724,49968.7039049386,50339.8375683522,50569.5593017068,50583.549571187,50732.4646067013,51565.5792217814,52810.3799983805,58264.4638531782,58257.0902633913,58160.9256367084,58317.907821789,57052.3390087336,56269.7010402508,55433.5945695371,54742.9221563707,54166.710094934,54105.2867231314,54207.0780289309,54803.0707064423,56258.9354408525,57553.7792126075,58698.3903619153,60038.5842808328,62282.054480503,63428.4340989546,64665.5697058014,66196.0053140811,67793.9282991233,68636.0466793974,69156.115128531,69501.3217458896,69562.2120787713,69568.4843707674,69988.7587621263,70964.4022236642,72421.5472350082,72859.5278144967,73568.8878260545,73911.0614539284,75038.5024935161,76779.8164849781,78895.0399136844,81351.3654331538,83673.2434685666,86026.3995034247,88758.9654450052,91965.0680811093,95062.4786395993,98778.8930622113,103769.78801816,108649.364950193,113110.886368179,114496.791571505,116354.234495398,118625.883660274,121090.441918177,124289.503541978,128245.831648831,132431.474990257,137270.709228963,143899.949843686,150901.064412383,158740.164662785,167252.038518371,174449.474507878,175192.308072598,175192.308072598,175192.308072598,175192.308072598,175192.308072598,175192.308072598,175192.308072598,175192.308072598,175192.308072598,175192.308072598,175192.308072598
"errorsum",209079.877818109,67897.5699569897,69449.8842075235,69517.2017798929,70096.7440406692,74373.4850403318,74519.7158835986,74720.1143313927,75839.1940938641,75894.3328704178,75989.2345556563,76188.282663953,76348.7856682827,71525.8083915585,69806.3706485442,69784.7140516565,69750.7289135316,69705.1083708997,69601.7297512789,69406.292660801,67382.567526347,67240.124635049,66701.8952297047,66254.3050126844,65826.5806709862,65282.4246301139,64965.4658823604,64934.3130804432,64896.4825760025,64734.1745562535,64365.8595211977,63216.7385622737,65932.2829390202,66399.2309726424,66904.2039492771,67331.5418583892,67288.4383143472,67160.8423211863,67043.8393599758,66555.5373919668,65925.7226791214,65951.9415477155,66424.9874105904,66919.4435253849,67628.5720886441,68639.2024137719,70133.9553580268,71937.6253743504,73231.842287518,73357.0622223343,73602.5876526706,73741.7794144978,73793.8597547719,73796.0521154984,73934.0734884872,74144.6261298764,74122.5757965254,74173.468308955,74540.0052026706,75681.4521904279,76661.0173548312,77803.8346527647,79417.385445211,81476.4841664623,83540.2383687885,85528.8681347764,88121.5391272972,91334.1897459192,95006.0311924246,99784.6954123687,105299.107229629,111803.97060133,118953.464384577,126453.787774806,135321.857483868,145002.513923922,153399.612751174,161399.353317173,167502.021402611,173308.071745645,179360.118803933,185221.767776185,192635.944750599,201127.987979291,206104.093366438,207450.024862564,208967.997204202,209047.592330972,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109,209079.877818109
"errorsum",241632.192952334,66245.907030317,66289.6030027419,67483.0873433438,70303.8881419711,88584.715408803,89917.6976763767,89988.3772022022,89939.4240121808,89896.5503809611,89863.7774916588,89906.8580114212,90186.8181809192,91496.4330140612,91532.9643405718,92412.8579106691,93160.0252006449,93634.0857465299,93632.4336556392,93563.5411886085,93457.8850730933,93363.7470739137,93281.9153211999,93099.3673497543,92034.7808244178,86506.1353567536,86576.6431133456,86732.2224121244,86603.0689160954,86356.8103668686,86245.98467105,86098.7893338233,85848.6620283378,85485.8027374695,85010.9240314844,84913.2174079734,85062.6908781708,84818.0584597226,84569.4530923477,84854.7351018919,85083.4786965814,85655.1368936437,85910.7160599309,85735.8053230352,85075.2470600059,84619.5770327485,85076.2977197645,84872.511627522,84700.673528472,84591.9735892792,84556.879231176,84547.2659075858,84203.1962244299,82669.1653965682,80823.946984147,79133.4533155477,77509.7796886928,75664.4208941266,75425.3594228964,75678.4629198008,76146.4667577127,76602.2605531588,77290.9639628867,78521.8068334422,80591.4730546403,83129.6242656235,85780.3358955787,88484.5224710929,91664.8474350215,95630.3940413278,100988.614976269,107448.448697172,114249.467390197,120575.160959381,127710.099313131,135041.129487279,142280.454784196,148427.471189027,156071.743770308,165219.758108428,175931.16331744,186943.079407352,199295.835788237,212308.98306828,220679.034859275,226989.841893765,231354.87672835,237286.504389047,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334,241632.192952334
