"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",1322814.11041885,69400.2975771845,63953.448509102,59263.1669632063,57350.2572766784,55600.0732287537,52500.0250707919,48871.7373158058,46819.3948902403,45479.7019326994,44297.0376718334,43611.75362463,39485.8822763715,37853.6886165669,36933.4885199108,36677.6437780314,37171.8814341401,38156.9596682362,38345.7690345016,38563.8375127989,41107.7252437654,42266.5541519968,43149.8685683688,43594.1735692893,43781.1664575618,43436.38888008,42943.1696609496,42549.9265778079,42595.6656969672,42827.4097510047,43124.488433527,43505.4108060992,43978.514257699,44538.7540343452,45215.1044743159,46183.8390132727,47737.6350342454,49541.8675063964,51356.1246593536,53196.036163322,55070.25154729,57023.6309616508,59080.5975681422,61285.9312645658,63565.9894204255,66155.964046296,68259.7182556754,70611.1596475639,73363.5722458718,76357.9710854992,79612.9626177413,83186.3129119295,87124.9720341203,91054.846978674,95608.2529388129,100447.0431135,105355.256181593,110387.994676617,115367.144548281,120092.893745143,125979.98157246,132612.939964115,140610.76176139,148891.739220502,157757.413564584,167698.642227321,178788.667122739,191063.530506041,205450.274825333,221131.325163303,237054.262844761,253897.410164107,271566.569245885,292530.821659246,319144.775285452,350991.641825497,383303.608434486,414657.505692147,438895.35791946,464967.604165932,495257.970986206,527093.353665328,557891.07059571,590897.00010322,631749.729902762,682485.248606224,734989.917365458,796055.467481716,869556.03691041,956057.076353829,1050723.93368676,1141142.46801922,1213329.42694107,1243782.19191174,1267718.99976022,1289411.34352249,1300405.49581226,1304655.68232669,1312976.10772149,1322814.11041885
"errorsum",1394711.89967968,71676.8140775942,69987.829290391,67896.8306516682,65497.7515943946,63710.8633593354,61450.0358422409,59744.8518978229,58214.297975434,56768.5879003223,55413.2486821816,54604.4482676303,54230.0499967715,55202.6882385132,55050.0820739326,54443.1243821702,53518.053618582,57004.7047259329,57988.0855941323,59101.3467716521,60050.1459305164,60809.3644748259,61080.4221375391,61444.0208012182,60815.2186432444,59841.9784095636,58812.3973763436,57822.8429984054,56859.7846704352,55924.2259957577,55009.8272297327,54173.6524224834,53420.2407159094,52472.917382326,51890.4793149683,51500.4289181453,51283.7050535478,51254.2185566162,51558.5886267273,52152.3683620831,52656.7028803561,53347.9071403571,54175.0082522132,55098.5493695863,56205.349642723,57629.634531906,59156.9120144359,60820.2373543217,62593.1883632042,64537.9223181968,66660.5117144382,69012.8990310912,71924.5635859506,75463.6573584851,79987.5869674695,85168.4634191612,91331.5138210556,98631.4946140973,107171.616169254,115834.460829772,123791.244119257,131407.658555693,139813.716830654,145883.667558209,151932.393976741,155997.260336758,158512.445034541,161063.16420326,164701.160303889,170359.248527491,176135.339951499,181880.100952576,189515.641958347,198361.401622941,208947.223305591,221136.475372314,237077.99990081,251109.706308639,264609.340029486,280022.683755294,293989.991256055,310905.970720349,330668.179841946,353913.649990716,381009.289950627,413915.139646005,448861.531114109,481240.902430708,516760.324006705,560125.691878443,606993.81182872,661105.214853078,718170.059126865,784656.111394472,862550.135581532,941329.035603819,1029341.41951188,1107715.88228764,1193712.47007526,1288910.20668589
"errorsum",999715.290086185,35235.2809116868,34796.7306368808,34301.4476229825,33301.9771231783,32204.080398333,30986.1267214532,29986.3067899248,28971.1145656915,28371.2429378481,27643.4209422999,26866.7701141307,26082.5162467572,25295.3111942036,24479.9735297584,23666.5510263322,24018.6758268814,24900.9123042857,25433.8435556915,24495.1341578978,23573.2895489289,22948.0528716797,22245.6705789061,21466.0117638806,20682.6944173465,19954.4000160981,19391.8581206625,19306.1154334138,19227.2649473754,19119.4594122667,19140.9405984235,19286.4100719416,19555.7680898031,19957.4588853069,20498.9481148159,21188.9846183376,22026.1073416429,23012.2564387757,24163.6283595615,25661.3800181287,27322.5764509416,28996.5499343414,30604.3160222842,32151.4435465469,33727.9249291545,35421.838121382,37145.8456138758,38805.8826323916,40913.606323704,43279.3475097505,45356.038226909,47652.1451975727,50219.2634313191,53087.2327497469,56292.1066062206,59813.8822401659,63434.4080421566,66902.708739743,70669.2821559046,74817.1512604189,79396.5418032158,84505.9784377932,90007.7111995929,95683.5950027327,101909.858536195,108406.37009665,115248.825619301,123313.044785867,132777.173735803,143006.63861412,155340.743785158,170436.958841039,188562.866347825,208733.460184083,229420.811589355,253328.849776478,278477.126559171,306619.848057049,335064.952403807,359312.726921262,386450.628675439,415617.486817201,440831.595577158,469976.441400152,501526.452995755,533496.059387501,569692.168745429,608814.640329654,648608.369942544,683648.858150395,718843.003700129,741940.465227019,769541.86941663,803212.196555073,832829.631060081,868080.067849609,904291.898906816,938601.937222355,964425.444787986,982730.619159284
"errorsum",1111020.3094993,205139.281868222,191991.491131035,183826.571982233,171456.014510633,145021.881812171,135943.769783667,128270.144831824,122163.750201117,117009.768154364,110315.564510154,105198.817713218,95053.887498845,87199.1048201853,83458.3845943707,80481.3387140995,78457.8085837615,78071.3416519465,80622.2904199386,82770.793838883,82446.1269152891,82395.5503149398,82895.8237247373,84634.429852697,84869.33649103,82917.1193005251,82347.0835316315,81971.6818524607,81799.5979899429,81846.0018186837,82128.2866552591,82438.502223242,82978.6377462417,84046.6138949869,85405.7840763501,86803.0223562671,88598.3241666184,90578.9745912277,92842.2269783274,94840.6271705807,95514.5148134612,95696.2212563377,96256.8511403441,96135.4830086153,96064.6460294264,97106.8517087567,98508.1409162741,100198.240462661,102182.406796104,104431.815735772,107220.150809183,109803.144941196,112080.293156326,113936.599719793,116145.143615416,118742.107723308,123788.860797325,127829.377939719,132923.162849345,138867.912044949,145026.076700135,152009.043898421,159447.354374758,164504.242444588,168505.16806065,174015.880083585,181681.617568828,187708.731784747,193711.528700915,197240.817716031,200877.19113459,205616.677862582,212517.023559613,219880.764986097,228183.71185839,238761.606707264,253021.416354697,265290.552473029,277754.772351201,291724.220172641,307531.056438665,324173.598032092,343343.134241335,365672.657253761,391647.398219282,421513.677333517,456182.677105737,491636.47943766,530165.860394547,558865.063857781,593359.362008314,633677.186130684,678724.987701669,727718.50536841,784878.46531414,836923.972626908,885978.849816261,928851.381278155,970248.885426115,1022175.83468087
"errorsum",1272796.3644306,44658.8846143261,45212.7277755173,45528.9707970069,45721.1613361983,45855.3203345184,45971.8123227414,46107.8072731512,46341.4316077633,46550.9473333476,46183.8345631829,45714.8855994347,45639.1857801212,54690.4804650248,59671.6881031321,61988.6315794998,65308.2212930367,67151.5736134448,68692.3137652419,68805.8318063488,67816.1730400649,65832.1201013801,64935.1215213581,62749.5363842235,60549.3296378715,60083.2121010684,60162.0342135116,60630.4914753746,60981.9435845806,61729.9651020435,62859.9991796667,64446.6844543441,66268.7688773587,68485.0628812084,70935.8532603224,73746.9511687277,77037.0924519999,80782.0111413596,85024.8799210683,89201.8756123159,93161.635746239,96598.9611043807,99756.4285297098,102475.034103133,105198.175882734,108160.804541458,111369.093207138,114824.35813601,118541.414045117,122488.33626383,126540.281848352,130279.233712532,134128.102507667,137938.303790336,141445.415998575,145761.733307494,150218.14349186,154298.615779985,159340.181932558,164211.711156943,169393.599196807,173825.337667586,178221.766756802,183221.26296574,188870.357191353,195460.616761298,202527.673667993,207701.729393296,213094.120717164,219009.527028751,225336.880017543,232761.419745115,239556.306914841,245736.411286263,253490.94312614,261616.357284074,270883.919730881,280693.500377666,291644.490651304,300657.57384076,310640.947925209,323300.813002205,339290.034656511,356881.147732229,378162.369048227,404140.695702514,429333.215943112,456575.442476757,485059.584522208,519896.070067138,562460.769538936,615124.595841191,679642.351426487,736547.385661539,805935.527904451,890895.899209112,989770.923069796,1087991.34194533,1183476.59810257,1258774.47734006
"errorsum",1627866.45441858,84714.8610745229,82219.3320380978,80650.1048583823,79425.4602279755,78436.5150801821,82966.1304367896,80690.1448265038,78107.4903597945,75849.2220034495,73941.5857526003,72048.1368103247,70167.0290182908,69007.5488937813,67044.3686436393,64837.2077874387,62655.8307560306,60504.3676285942,58459.9191773631,56582.5666176443,59727.4286483587,59817.2975149809,59615.8110903866,59424.7982305491,59315.8944916865,59367.5729277435,59628.3072223718,60111.7244547663,60833.2998166302,61808.6232478367,63031.8886807453,64510.3135252512,66213.675481072,72175.1214160899,73129.358059779,73828.3310197497,74857.7798907322,76155.7848221894,77673.1190732867,79212.0217422096,80842.1773714476,82524.63019583,84477.7126374337,86681.7583233133,89100.7514158207,90958.7357851683,92538.5391473031,93940.9119196113,95578.9130563157,97235.4132946326,98708.7973249618,100594.360105471,102730.890418975,105156.734587148,107703.304661336,110423.078528249,113455.144397496,116620.834539217,118780.544412249,121062.232897964,123981.840871078,128488.689865843,134119.320498179,140427.761533173,147463.78632683,155551.940184357,164090.124347757,173716.798381564,184956.759401538,198084.237991648,213320.449691355,230518.396800666,251501.195790341,273986.507215246,303336.68155747,337174.264640879,370721.151571126,404495.6317392,444551.721467311,485546.866362219,533351.137611529,588675.045207865,635477.928795753,677359.827094031,710308.368586826,745581.016460944,787448.752821336,836964.381405333,895536.198661534,960062.272368582,1025873.97591154,1086676.33773429,1155671.78454775,1233211.48787112,1317798.45601099,1420035.10353233,1503018.24856833,1580103.26386556,1627866.45441858,1627866.45441858
"errorsum",1583307.60503642,83588.9499183609,81972.4890887602,78124.5837365354,73168.817628157,64628.9342324638,58968.9532702891,53478.7816858769,48941.7305644118,44753.0112671828,41087.5138897353,37590.4732360952,34496.6162963084,31888.4329654343,29566.3402821296,27493.1138798668,25659.6136956482,24404.6070656772,23701.4693527658,22713.5315579993,21092.2451029137,19628.8362031583,18307.4614725294,17106.699202352,16025.8047730565,15082.7070543052,14396.3185599144,13807.7361359983,13250.5355215466,12772.960261088,12418.8311493766,12285.1048277439,12338.0755032927,12506.5320438237,12825.6234005898,13120.405406886,13471.8831486732,13993.9947268925,14666.1466380111,15406.1560202297,16290.2038454583,17319.9454596138,18505.0451028073,19875.3331397523,21141.1263896082,22496.5821952915,24040.1989860731,25744.1664850756,27672.6907553648,29833.4811423608,32251.4148994233,34940.8752183752,37890.6962105059,41419.4907240875,44563.763283971,48020.0762363412,51887.307353695,56152.309410619,60727.2822455304,65822.0150395922,71387.1746562316,76218.6480150931,79906.0361604943,83340.8963151181,86168.2709734093,89662.915291224,94192.0749257103,99652.6403489417,106087.916468021,113355.474323697,122185.935654902,131725.769903757,142865.395570137,155893.172003453,170197.72698243,184432.994896711,201582.226794038,217051.99649321,234524.379199829,253964.960125738,276453.377579425,302337.542280536,324978.869024087,349240.319399388,375178.154879277,403277.79793646,436737.415678104,476403.661327326,522344.78035463,578063.410770887,624579.097314584,679951.568855973,744905.12749999,812756.068657761,891493.649616331,985839.589094261,1097390.19500475,1228442.05123488,1379735.57253688,1523011.22540769
"errorsum",1194574.31815275,52014.4415329234,53218.7964081218,56569.4294797602,58134.5690317979,59479.4078501369,60160.3169726546,60008.7360631887,60817.5661698447,60819.3292030473,60582.5288329201,60220.800568162,61693.429667615,61962.4431472514,60966.4427783526,59503.6181752728,57896.1714653189,56285.0776046063,54282.3119319664,52373.0967778099,50729.6340412077,49835.848175292,48093.6953265626,46383.6566254433,44334.4127003084,42395.8359041936,40664.5697074371,39123.0522001143,37817.6108574922,36779.6978975681,36175.32872457,35807.4761229077,35764.0203492531,36002.8849737104,37003.2160251803,37772.5441187564,38686.789324932,39884.4606406134,41385.8281728793,43118.472993066,45080.0239618463,47290.4141808467,49677.1644349373,52214.8527405016,54178.3538624324,55440.2546494852,56058.6982707734,56601.2676542078,56954.9790516687,57306.1549079301,57473.6676620562,57810.4218291438,58193.7561073034,58816.0404710698,59646.3614154587,60279.5691113212,61224.1015239027,62594.2692342922,64415.2143224757,66692.9808469944,68996.0544979197,71492.1789430178,74365.5231122743,77920.178516968,82240.0521067186,87145.1913159777,92153.5956204945,96514.2830540618,100651.622215802,104423.969274611,108161.830338751,112559.993714011,117770.104408166,124224.328820531,131237.920326113,138331.060614782,144688.9163973,151680.186827193,160482.519789752,171778.389883934,185470.317672919,201511.327694197,220382.078459794,241719.264350995,264170.721812243,292238.03828946,325754.118245628,364438.265395445,409135.345782166,460963.809282001,513223.027492597,572766.609454601,637308.035189637,712395.749825108,786865.003197474,875913.784077229,968519.670269647,1050720.57676433,1111807.52091673,1174191.2269263
"errorsum",1665763.00965164,145144.28821494,133493.009543092,121912.214512332,110776.377538403,104961.336264177,100483.401773922,93086.8328614096,88352.9304249051,83997.0634433261,79743.577888942,74070.8207978556,70230.7490830126,67583.5057819574,65551.8102382594,64350.4579630338,63609.4146335887,61860.9593607169,58539.824820802,56914.2070557853,55174.1831584462,53881.4746287,52818.0485122536,51912.410514312,51136.5486010352,50478.2185543256,50020.3642231836,49686.8593601906,49433.9178801376,49225.2365375541,49052.9896628667,48939.5535577046,48870.9276979798,48912.4891208098,49027.9541229272,49442.7069745854,50114.7809675689,50770.6236426002,51761.4731773841,53093.306669291,54616.5764971978,56383.2458305138,58355.2132983973,60569.4040371822,63001.0070583326,65636.0756486918,67994.3145117887,70188.9794080798,72819.954908663,73376.7245176202,73191.692614607,73145.2879619707,73416.7387565688,74058.84583769,75077.3077814264,76842.9516819129,79032.6111574279,81732.1297700243,84997.7932444085,89265.5409215651,95321.2930976772,101581.167631669,105949.346352935,110308.805995279,115865.152000887,120439.225113364,126640.03539686,132101.444337609,136817.742412121,141651.702071,147263.528220215,153898.990296367,161696.769550686,171044.248745789,182119.554246147,195943.305200844,213044.397041752,232010.101614103,254591.621424425,279998.602439677,304273.693908723,327701.069435033,352477.918780454,382385.471818517,417197.374168985,456815.078524415,504721.797055468,561391.492656528,623997.436278931,689757.309043917,766557.086796744,850304.870570648,934944.925559701,1023545.33488692,1114371.74264969,1210556.84030744,1308995.8052034,1399447.38627292,1494415.65750838,1605635.12432191
"errorsum",984764.313144973,65772.8839931054,65425.4313203331,64596.736403562,63792.484402004,63086.2512327465,61538.8590815983,59984.162889021,57824.8036568661,56317.2744031259,55305.6394367292,54467.6448500325,53811.1812040743,53358.0509575139,52687.5505689122,51174.5608233845,49416.463308843,47552.1247218693,44722.7223098066,44409.4020589976,43882.9552837579,43218.2883942437,42469.4270308456,41591.4911832263,40640.2399320131,39615.3377468219,38640.2424290874,37648.7451931505,36598.6267052391,35556.0233266471,34623.7016722263,33426.3640338124,32342.752795571,31379.7561197281,30422.3807206844,29778.2842567366,29543.339319662,30278.8554150473,31382.2598471564,32900.9776401186,34708.0526995594,36661.2008114054,39105.632851649,41826.1528541367,44809.5592909698,47509.1911302997,50160.6931857319,53439.373618333,56785.6329466537,60421.5303240205,63916.2654451867,67492.4642112002,71465.2121308129,75334.3583380983,79287.0756654375,83217.8433855021,87072.109684703,91167.2894209568,95637.931768419,100256.813689634,104746.276336916,109135.100472499,113686.742063998,118597.205451809,123984.984502445,129672.169928678,135882.352141326,143282.510420162,151717.446283766,161410.887940525,173088.251318887,187174.852530713,202047.234169059,217268.694374674,233592.705751097,249286.415251816,266832.813386431,287390.823188406,307251.101641803,328421.235111686,352250.064961717,375323.550050757,397721.454489909,420699.286215673,442925.79095991,461640.870019907,478054.868832733,498970.262652708,524303.861713261,555196.402208645,584789.12511368,617176.463857331,653855.711928995,703259.521100731,761005.283749982,810160.236307112,865817.515814803,924669.868648174,954198.779606093,967897.352693309
