"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",1278230.1536577,79258.1233811167,78981.080761182,77292.5015676829,70717.2455098582,76937.5779388731,77556.0156520982,77825.9376633319,77959.6559790214,78229.2631938002,78756.2251475833,78860.8046311956,78378.0099627355,77171.7923500108,76320.9265779779,76222.3611810988,75678.6904933214,73057.863172589,73309.755293286,73858.0611672757,74499.8829772823,75100.3795463179,75749.8039730831,76450.5790889047,77200.8967058062,78030.9316291366,78952.7072501617,80065.7839594464,81192.1581332951,82400.5668904928,83588.126226542,84659.8079349933,85819.29784982,87106.1620229857,88663.5054287589,90360.5472396258,92252.0444378143,94370.1008588899,96748.7667344716,99012.1835546282,101817.455459458,104532.491146256,107298.502674295,110276.079689617,113543.258021091,117105.315005627,120102.893504801,123363.300354327,126463.729684893,130528.354053726,135072.82088152,139276.5796955,143094.337031415,147299.853864833,151911.73804258,157058.307021287,163123.50704583,168856.173547606,175438.952825594,182976.216101452,189614.409541358,197294.014383434,203022.848680917,208310.016371962,215152.843074864,222518.513226168,230627.83885477,239860.893182055,250385.27408739,261380.858417726,274308.039607627,290325.009475364,307359.834301866,325265.432174444,342834.211669266,355528.260125332,368680.663943238,382106.756139435,397916.730585636,415223.826647158,437966.558343351,460523.732891467,488021.290268963,518450.842152994,554491.368193983,599471.710507158,649066.113416688,702225.928680747,755786.158641811,810392.144158075,865732.837998539,928051.967555898,1001103.89667517,1078391.04609634,1150852.26968052,1218528.66016716,1253696.02939897,1278230.1536577,1278230.1536577,1278230.1536577
"errorsum",902582.257429718,65482.0711621355,64689.7230045839,64008.6477915089,63384.3523323141,61920.1305961688,67464.1164580587,68725.0498581265,73881.327972367,73857.8438090715,74596.3057015521,78691.7896910533,88030.1427816967,98519.1584710519,105625.928862831,108638.505870277,110741.069227589,111558.502052104,111484.497739865,111548.45561061,111940.491161609,112485.568962232,112997.352939478,114224.004117956,108050.024393126,107278.958999669,106501.405373771,105632.269806838,104684.866029192,103677.18220566,102315.326598489,100667.593883194,99278.0615333522,97960.7132261717,96646.8033274476,95367.0279317475,93757.6157193955,92051.7773949478,90373.3157449266,88636.683556401,86957.8635899318,85324.9053258034,83696.4398861222,82161.8933628867,80844.6122911467,79671.8764569986,78628.2829845995,77753.2013917894,77261.8538770263,77210.7779317194,77047.4365924111,75580.7263109638,74422.0209745498,73626.450968997,73116.5741101018,73260.2725663015,73897.2636763661,74875.2436150523,75875.7664516069,77564.6186781948,79485.8145206084,81530.9550740389,83033.9695755762,85117.1523519289,88167.703746198,92251.3874688761,96436.8055267788,100771.335720735,107589.252209014,116184.945468946,126252.348786047,135576.98748834,146030.36360686,157859.157606867,170778.885383411,179517.501043968,190034.087020513,203891.536037304,218937.693625992,235243.878528073,248130.269199146,262353.419728727,274463.967974672,286280.159388073,297743.304990721,310999.847192851,324904.016920619,340417.783522687,358742.644056582,380712.823340632,406770.603771252,430568.494631375,460421.602310054,497590.222720466,538850.658929142,576829.56614229,619926.078685057,672516.19845334,721985.979153747,775404.939730616
"errorsum",817634.012445483,76972.842966248,76859.3602964565,76955.2612021238,76954.8520953125,76807.5546394845,76864.155610312,77950.5049207589,81494.7848966635,85161.1587166263,109708.826179815,114141.445278787,116544.422189736,116773.787823972,117866.9424721,123812.706754079,124988.539549825,124610.686013024,120852.085795383,115131.955286618,113137.37137326,111243.805177279,109460.468276347,107768.050646221,106186.55025698,104904.440596974,104608.750602318,104082.438978789,103561.568501256,103092.855265325,102617.578726208,102196.903872128,101830.836779921,101466.228932373,101115.674959637,100915.296786012,100704.74700943,100484.23829838,100436.820692348,100542.762824271,100291.747963533,99947.6225813115,99619.9681755832,99616.7065124885,99505.6300523062,99446.3429199534,99500.7646307242,99643.0028237,99626.2414767468,99469.5234964819,99560.661970292,101018.884462462,100699.683936342,100529.488114014,100463.524130151,100341.181329308,100421.047660417,100906.543881412,101571.604880718,102106.222754316,102802.083793048,103022.781090587,103024.997210754,104715.138924599,106514.759438973,108432.348769331,110875.220583676,114204.638566336,116586.744272475,118907.233964694,122641.88870172,127825.560834656,133794.146899977,138350.985623028,143722.069582075,150281.57634687,157107.091176635,164168.958212133,172834.81560683,182455.960198373,194035.525761308,207968.322978482,223473.401271009,241515.690738569,260564.8996334,283949.089010465,311889.858262118,343745.164940423,380776.864405102,417818.413539639,456762.219691261,493424.941174738,521688.822609155,547057.97571552,579436.796970008,617071.196339144,664512.812439416,723674.138380951,775165.435640519,815048.653321591
"errorsum",935677.891525375,218359.21782931,210742.354107021,202374.327555059,194505.198838437,153723.953271528,148473.211474865,144443.374168859,139080.756835873,130435.50037465,121595.249956985,114224.112844371,108446.157897418,102386.353546682,99953.690393289,99305.0249042212,97655.0294384774,96812.1273300005,96212.7177709038,95778.4532608121,95564.9795881599,95393.869251485,95231.2884957504,95047.3438686804,94859.1568714745,94633.5833559669,94406.0660252722,94115.367158502,93552.6026782393,92650.6596240736,91867.9768667453,91244.6452617751,90704.841259724,90343.6673508375,89811.4424991212,89200.7765218268,88539.5718959138,87689.3929041636,86850.7269917811,86188.1265905079,85511.9736395257,84642.1789267116,83475.7169907959,82184.2730061696,81145.1572056293,80368.6636568733,79566.555969719,78707.8645134884,78071.9256903297,77483.6477515024,76634.2308208515,75916.6195598572,75478.4834359396,75219.2449088094,75360.8036772744,75476.5835276357,75722.1736533726,76501.8692961045,78955.5532535815,80451.8178294255,83081.1735114761,86599.1434913867,90409.0704031553,94588.9858156541,100707.365051744,107747.710088309,115994.14897689,125214.144298025,136314.01533168,150221.432059326,166352.815732197,179948.946310482,195538.040367563,212525.301898762,230611.603451169,246877.42844951,261070.402038416,278681.128352784,300205.812249977,324612.190187415,352201.018731739,384142.636503415,413061.144783484,435743.919564752,463463.850820596,493029.754708191,527945.550576704,564827.295177858,604867.25144811,648614.217644707,695571.876515494,732170.455258868,771658.46429187,817383.024084581,860694.548117226,906287.301420354,935677.891525375,935677.891525375,935677.891525375,935677.891525375
"errorsum",1748402.92433659,120467.841520217,119608.686282595,114208.612017613,105999.778690617,99731.9085092902,96605.4265179427,94352.6832104005,91121.1960920503,87945.5641825581,84667.3534030743,81404.8795476765,78233.7599130149,75495.5745160559,72347.7344688793,71158.628762151,69800.878796091,68767.6228772798,68682.2073395299,65775.1667258922,67400.344526129,68892.6244643726,70318.9207205243,71742.7058428338,73172.7187400735,74676.7875579167,76246.1310207732,77941.3844683045,79642.2152901248,81372.6092503772,83675.3746928712,86265.0623611146,88696.6185030439,90318.9321712964,92100.1748536855,94172.3228049437,96494.6650840723,98899.1842313923,101424.324275467,104166.251253196,107100.427934147,110031.281116436,112365.745647149,114814.67568252,117455.841800291,120153.425785205,123097.355313781,126372.64254708,130077.871924349,134621.229529428,139793.544236031,146087.501653639,153278.794995201,160714.792708427,169266.513934566,177296.521116093,184203.514317219,192145.658953322,200660.793536047,211374.294838313,222653.206873704,233951.497944458,244879.690465254,257228.511420203,270898.125473907,282957.168517615,295292.325510971,305454.54256258,316024.482979129,326047.106531802,332924.464512365,339529.535079417,347151.410643149,360753.947893082,376463.804654677,394924.765414428,417098.881005536,438440.431874592,463840.236362198,492526.305242517,518371.367390892,546303.338120437,574868.735932544,607524.87954584,645979.00112156,691282.174419575,744266.91156493,804329.218568081,867114.170112323,937298.780578808,1019709.18504863,1117161.54889759,1231284.38250249,1345472.46520733,1437557.41946509,1526007.44604043,1597968.25176181,1651780.88561612,1700396.81869449,1732854.9850753
"errorsum",1987609.58482209,89191.2970996156,83092.3346111222,81200.7857427566,82618.8192112904,83999.1589496435,85444.3665674162,88675.891947087,93858.7814887974,101590.749064569,117131.64248525,117266.791798187,121060.334418208,135525.968457773,160164.774854351,169002.276509979,169766.890302318,165306.880159686,161366.966082534,159336.723934186,158132.482018585,157243.485372664,156567.318136412,156034.339641572,155357.182772283,154872.648765631,154508.511245082,154469.924658709,155521.92760485,156627.334729158,157811.392712885,159006.165259037,160293.6352449,161719.777567419,163298.094488455,165024.972086838,167099.221850442,169221.656629081,171455.195634615,174052.813142457,176124.504287718,177770.573435558,179329.106778005,180799.502954173,182292.671195357,183835.019644638,184845.480668278,185613.522215089,186361.730336941,187284.860521357,188399.778178484,189302.320245457,190518.821823773,192100.719875128,194090.716524386,196540.454186546,199508.069889995,203138.903461877,206526.009431821,208738.925883885,211819.989373318,213874.4548678,214409.956761818,215362.843042688,216872.774506935,219437.203432145,222012.938425888,225672.512504458,232164.9790214,239368.937563519,247376.287898882,255856.098289175,264860.409844429,277969.700452811,292614.286563631,307042.507413978,323161.472959527,342425.742449203,367854.665456888,397810.146060895,428392.167244883,464266.658698064,501390.335201884,543620.527821298,597629.883865821,667036.547137654,746757.778384519,837718.468334661,941384.523644129,1060945.54603289,1166190.6550438,1267156.40190813,1343025.81464064,1412489.02273251,1493063.57574884,1586736.81766462,1691384.15473709,1795329.53280596,1886307.50250174,1969992.08231583
"errorsum",953138.564024074,246890.766179651,229527.59433138,207917.48556645,200772.437674857,192993.866675393,168935.666347338,122138.311103563,98605.253732151,97924.3800220109,96580.9510612834,97288.3854611829,99246.525069801,99985.2927932656,99714.286247799,99120.4586173009,98074.4208501197,96638.9748353213,94686.1889520447,92093.8838562189,88863.1944073714,86083.321601426,84863.2714500077,83559.5839756819,82100.3257989876,80530.8768413484,79010.706308718,77648.5825157772,76351.0869416983,74512.8939749338,72456.3304061049,69832.0125452407,66284.3368484901,64037.7166553108,62347.2612753695,60968.9841473212,59850.6197992567,58893.3736890757,58047.4076018042,57360.9550718685,56731.1511063801,56236.5866142162,55911.6552831819,55787.9997767783,55878.3315945365,56216.5119899356,56822.4949519287,57729.0768003887,58969.4193488887,60075.0133765331,61683.2305651091,64130.0920569322,67388.9292689313,70461.4456215891,71710.0767904904,72153.1227356471,72904.6690565454,73972.6995493081,74844.6033612857,76105.7758682161,77778.297303066,80068.6475066856,82964.6866650538,86273.1223931578,90309.113233717,94976.9112345628,98949.7531470968,103855.826629819,109954.83079081,116556.191132014,124159.428665891,133430.003070585,144193.680572996,154867.799350488,167093.908593545,178970.739096851,191800.154133225,206117.277166473,216637.736997053,225714.712928267,236286.926301836,248557.398627579,262887.782100649,277206.571523955,293865.271006367,313264.389811779,335539.494452783,361312.274022389,392049.721653889,426442.193960845,466271.548816969,511323.667147447,564921.038707839,621860.952783751,670229.389567947,715878.596180572,752293.12639606,793762.813495023,843044.777923973,895752.87461813
"errorsum",910074.665326402,85100.3151334236,84354.0350561774,82858.9230343519,81436.0607335377,80535.5987067301,80003.6941031142,79821.7048408162,79146.059451453,79202.8489419427,79638.293006199,80343.5068265775,79709.2004169091,79134.6577223496,81475.1868711421,87511.3108830326,86096.8230273777,83582.6383862728,80165.1082123109,77023.1474140622,75311.5246181884,73782.4526217825,72221.2745445596,70494.8152741026,68643.6528265468,66527.069559157,64301.4362033934,61965.2436459613,59486.3892606998,57319.3959382016,55685.7171042822,54238.2692678958,52830.2052901115,51462.9519414731,50246.5326596234,49176.3786621627,48483.6993244173,47896.372781768,47383.4424345035,46942.2793168081,46362.7283751999,45862.1913817943,45539.8259804392,45402.5769332484,45468.6898854652,45689.6256616535,45671.3370617595,45740.8252782126,46098.3056132984,46900.7411837707,48195.8741311403,49891.7295738874,51931.9609943372,53938.5050884438,56325.1236704762,59001.0237049366,61559.8260384777,64502.1782240029,68008.7440113984,72186.3463942787,77206.5823195014,82689.0524488457,90334.2213223787,98555.0168352251,107862.608126818,115026.483032092,122627.612317969,129097.190195354,136168.662037361,143428.212380562,150882.062019442,158205.704679826,167237.202706296,177522.871799228,189224.761081408,202179.37311976,218081.34664974,235476.870126081,255375.982062723,277080.14231641,301064.843622906,327411.074970428,358618.796569805,395727.614496323,439477.934208521,482143.985293938,521027.033093783,565482.604365992,606007.720977766,651098.210243614,695235.590915038,744795.407386532,787958.26206272,837710.195632987,877073.421787654,910074.665326402,910074.665326402,910074.665326402,910074.665326402,910074.665326402
"errorsum",979579.940671417,129857.810516344,127998.082823838,124433.867314413,121382.954478684,120151.823651512,119331.699885357,119852.297642909,125497.814277224,131291.848724291,131910.673237663,131743.258766548,131593.239699431,130505.908729519,129919.319543396,130218.785482162,131001.162062175,132031.251936259,133442.534941404,135259.767489515,134920.72101989,134735.042495484,134708.678568924,134468.84138829,134035.725989483,133330.584408155,132597.984244197,131861.795381901,131199.485517297,130553.101910511,129932.342009887,129425.664690279,128986.552795108,128419.29867211,127843.008333083,127439.077501426,127016.50474914,126689.838397056,126185.707449852,125731.873082979,125148.404623472,124770.469217757,124390.37310593,124112.301827368,124164.855170236,124555.515973385,125006.645272788,125471.989768162,126098.84412802,127123.741600238,128956.499824373,131323.698037777,134107.207948297,137182.02294811,140588.441271588,144673.013784122,149137.945990763,154093.83362106,158428.352581622,163789.898000184,169151.101395629,175302.534445928,181063.144162567,185451.648286705,190191.545662081,195112.658448954,199527.281057126,203251.975199761,207650.425323398,212820.210982238,217576.143350978,223139.432163751,230048.367952555,238181.736596978,247292.501520377,257983.313257,268858.375055291,282589.057178994,300531.071975342,319718.408454423,340296.024455595,363353.439802687,388343.759603376,416449.948632416,448360.06315231,484210.181981893,526342.115348651,570900.857947754,611687.249957896,653561.927971613,687564.854423157,728418.522030433,767869.524883477,809575.10022149,859515.616094302,909982.607163051,948628.434046162,974284.096151573,979579.940671417,979579.940671417
"errorsum",885383.863469811,84307.5051179726,79720.9449106618,76889.7062792052,76795.4948829157,76787.6194285854,77808.9221733174,79103.0928605283,80273.9528200763,81446.2554327179,83125.3880680541,85644.9485679224,95250.7592263302,98195.1124456318,99360.5126166458,107408.479400231,125964.155519726,133951.248900887,140024.177501273,141049.283252017,140154.617815341,139175.238076013,138141.06320346,137028.025648639,135854.010537715,136175.436615249,135501.035110265,134602.39725753,133210.223385155,131821.882025218,130520.507637307,129229.429184188,128233.802250574,126739.44630236,124790.579265585,122935.344761776,121442.03842611,120488.929228795,119640.714047246,118493.232321491,117900.504456721,117311.637768205,118355.38615204,116713.722203987,115075.963610202,113345.482870705,111565.43841364,109873.537049875,108448.30997296,106990.673736274,105741.062676846,104748.998512089,103717.421693576,102698.429968586,101703.498399389,100976.517598872,100117.769551642,99054.6703418105,98603.2611427823,98585.5803937436,98543.9763524368,98416.4364033933,98282.4929458626,97957.0272905932,98069.2149931431,98812.1822871321,100896.501701114,104196.507113877,108450.839605242,113916.099887979,120369.167218973,127855.96836806,137054.814316877,143006.478706634,148290.586730357,153653.500784987,161292.22220301,168982.800480648,178947.541762183,191959.266011303,208523.499715688,229104.351269573,250345.893349911,269526.183625619,292122.874802539,315739.798948972,344203.11616271,376863.729311888,413100.994831107,456812.51955268,498336.963754262,544533.092725465,601311.829510516,669793.339726478,730583.680351115,767311.397676256,786843.533415252,813643.858442396,845982.794022353,869333.170891011
