"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",442576.990325628,41917.6234338326,41507.2723635297,41084.454842729,40806.0647308651,40553.9243535166,40294.239721456,40027.8511945313,42088.3229316897,42234.8085084728,42113.821388989,41950.1640086908,41601.2033836958,41149.1566748838,40689.4297801721,40201.8444107315,39696.4282707514,39175.0020840299,38653.9493254019,38139.701367798,37625.66504459,37019.5404527499,36251.5173609763,35513.1761959469,34899.0734891751,34389.8073178325,33915.8322281366,33809.8653463744,33523.0157659315,33296.6726167959,33136.8912245711,32931.039531737,32828.7686875055,32779.7362408111,32823.3552998673,32960.6540335364,33208.6887565433,33540.8841500451,34001.7444896016,34572.6310841381,35281.3513492142,36136.7194784993,37145.9552277365,37818.9488680158,39205.6637608614,40476.9366449328,41948.3881716123,43560.2568577912,45381.1965823292,47545.9666315364,50058.1570097099,52960.4025465538,55602.7842849023,58633.9626451502,62156.1283661013,66237.6003921574,70639.2632216993,75455.6738917807,79484.0565175703,83317.6731974088,87539.7110971802,92270.6284327343,96782.3411398902,101548.330697341,106978.403870812,112087.251058651,117547.702456701,123565.907915983,130484.351449823,136457.310508896,142264.539340747,149143.594694517,157678.289091134,167083.088048402,174045.725060301,181810.221972706,190923.518104419,202158.963878522,215007.019136396,230179.338291502,248400.216741027,270760.185259741,299442.53550367,332075.028061628,361817.181526115,388520.980034216,417604.648070246,440390.196692768,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628,442576.990325628
"errorsum",441785.017884981,58927.3112873073,58416.6071459582,57948.6642353492,57606.6948897871,57846.6025703091,57831.8808262623,58181.1555992084,58141.9238708249,57838.0600700741,57398.897313288,58497.5705796824,58723.6584488612,57773.3152858945,56816.1297240324,55889.5102118366,55760.2367271206,54988.5789550439,54036.3591893386,53103.6376382817,52179.0049041477,51258.7425737245,50339.8688119306,49806.9140996782,49646.5074459149,49503.1622044222,49491.2987479225,49541.3841124521,49591.8442915148,49225.1072543271,48889.2785190293,48556.1225765663,48292.8258481937,48077.2130994336,47911.4281920289,47666.2279033528,47536.570823003,47486.1219571327,47774.5238054918,48504.3356891568,49332.992288142,50252.0691463397,51268.0085771967,52344.6688205197,53494.5001802555,54591.3626211279,55629.6687776099,56735.1346541271,58574.4341682118,60249.6655832102,61680.898616746,63232.7263048233,64962.2607942785,66975.4957152264,69329.6138620891,71920.7962740575,74875.3306124756,78615.0993017446,81910.9740209717,84565.7591503608,87103.1520805286,89538.4559169438,92194.3113351429,94871.1529082557,98441.9984348885,102596.552389714,107564.701375028,112847.631336779,118691.309945039,125356.048340493,132465.013563545,140829.891376999,150690.833789558,160698.47102791,172623.726579637,186229.187733569,200036.398945066,211781.685544219,225349.19828628,234677.912126079,243412.600492045,253903.825272199,266082.124720694,279434.028177616,295238.237175435,312707.50476235,330186.57691117,345949.971029644,365112.993597644,388370.931997509,416017.199745091,441785.017884981,441785.017884981,441785.017884981,441785.017884981,441785.017884981,441785.017884981,441785.017884981,441785.017884981,441785.017884981
"errorsum",370668.587676215,43346.2325360883,42592.2668210242,41794.1211195316,41202.7433915755,40653.5898756247,40077.156604342,39474.7116053905,38845.9148962076,38193.5793702931,36429.1881644804,35374.1195805339,34330.2324297349,33314.4174564804,32319.3426906686,31343.3783167185,30461.5850009218,29603.1421017054,28768.0770718441,28013.4701569698,27318.6727709796,26684.7811962816,26058.5920006212,25454.151780889,24896.8576383682,24139.3004568784,23391.9156316463,22712.7906005165,22166.1229415149,21817.2355313804,21512.0516841697,21303.6697103724,21173.4052494479,20903.8284228748,20495.3305873229,20132.7960958943,19846.8368508612,19794.9679728433,19900.947781692,20116.961873181,20338.986878713,20359.0617636693,20443.9610805662,20561.2026747786,20722.3315727484,20858.3480611862,21176.9651441372,21549.7664649257,21968.0461381668,22381.3052368782,22892.3793730506,23498.3784903418,24243.253087145,25214.381044562,26038.8018315226,26900.9936113825,28027.702045627,29326.7153786919,30885.9537004518,32711.7432554867,34865.0900513619,37588.0439486392,40925.7139530954,44668.6668697939,49053.4547192464,54218.5669944785,59791.6966849298,66178.5914402659,71735.1180255823,77523.3491019289,84209.3396241025,90653.0535248204,97193.6019390178,103705.946607567,111041.01699034,119911.898968058,130590.294475339,141624.448607265,152563.324588528,161951.742488285,172723.817698902,185005.911262259,201502.086344164,221447.965456394,245441.36075472,260876.668178232,275381.502790681,292573.44092098,313502.171190457,338843.136287372,367790.703284346,370668.587676215,370668.587676215,370668.587676215,370668.587676215,370668.587676215,370668.587676215,370668.587676215,370668.587676215,370668.587676215
"errorsum",293334.378357525,44586.2233237768,42576.9897759385,40864.0397837308,39245.5549672389,37740.1952478302,36311.9264164329,35002.9883806563,33832.6523317517,32847.1224975386,32418.3640077575,32294.6450666499,32385.8757575735,32550.0925825506,32429.7384712916,32367.0341832879,32629.4437208338,33161.5103843602,33837.0911443509,34128.8253116814,34149.8980026693,34089.8506229387,34046.7652215608,34023.6164830808,34103.4150878362,34145.2313616839,34186.6131902844,34280.7184132402,34220.7549542147,34162.0220458185,36496.1851482344,36611.4686306827,36747.9931475108,36706.4463079978,36664.9372677065,36668.5162813772,36827.3054310161,36788.1485962882,36404.6583888212,36133.506100113,36053.9097640073,36091.5759185445,36304.5189710765,36626.4636790198,37120.4222242146,37662.0881059951,38174.4557341817,38620.1379280033,38956.9229147378,39476.6192646833,40045.1531052806,40659.8094754681,41597.6202356439,42646.7460941081,43801.7724776034,44736.977230615,45797.8711398239,47110.0869133106,48537.6866444923,50150.1479028124,51923.2518410703,54056.233965432,56547.0539357909,59852.7676461044,63626.4854833501,67917.905780685,72205.9377451264,76708.981318247,81879.6831999651,87830.6732576237,94225.1655955909,100663.083908235,107340.1397054,113315.98673581,118251.34139167,121710.715753257,123095.956499066,125072.46300813,128366.38622116,133479.552875909,140029.030166689,148381.072821501,157828.191910365,167002.6114769,176329.460771813,188272.829003429,201289.549655576,216830.593079689,232337.149804228,249430.790380363,270294.072204783,293334.378357525,293334.378357525,293334.378357525,293334.378357525,293334.378357525,293334.378357525,293334.378357525,293334.378357525,293334.378357525
"errorsum",439343.255761448,95076.802409881,93284.9245588204,91380.0778992745,89178.9105469132,86844.5467320065,84789.7726640773,82455.323126907,79354.0065185087,77181.7581016485,74866.2606996546,72454.7264040483,69591.0021933036,66584.349027923,63524.0492686151,60512.9043388752,57295.4668029423,54025.5592616849,53173.7086836567,50703.2271991882,47723.894140303,45437.154863972,43451.0600784425,41880.4371118349,40587.4395842552,39638.3444843569,38821.533647802,37572.9834037992,36954.2460970358,36299.5869670545,35526.2127446748,34924.453659042,34543.7991612102,34459.131329709,35129.3800438282,36349.1455976622,38120.4695618475,40477.3789538542,42048.9263585567,43503.6101028532,44664.8424935492,46057.2890680472,47819.3251897448,49768.662196487,52076.0722197303,54257.8685337321,56576.5973320303,59166.6456844148,62033.7221717699,65285.5464527399,69123.1312526634,73473.3108165978,78253.1410416418,80837.332676469,82717.7596865185,84468.1525448718,86963.0027778275,89914.7261355704,92741.9648705447,96180.2417472113,100435.349002072,104941.547047101,110026.550173669,116086.864580695,122982.239389178,130854.890378469,137814.895845887,145130.342090905,152920.61680756,161666.734007657,171477.133160354,182502.365817016,193438.092861102,202419.196595399,213012.716712076,223903.68813018,232928.39921005,242242.136169935,251487.757824434,261759.938055373,273758.304772538,282878.221373587,294691.468271107,309681.444521746,326191.425526345,342969.051608836,362095.982674159,385707.296128398,408910.463721902,426899.314857073,439343.255761448,439343.255761448,439343.255761448,439343.255761448,439343.255761448,439343.255761448,439343.255761448,439343.255761448,439343.255761448,439343.255761448
"errorsum",483041.435069498,65162.3781223637,63485.6027189923,60985.0232517751,59231.427589775,56869.4341063447,54802.4741092098,52861.6485173086,50849.1338054022,48791.2969499372,47664.6057395925,46209.0578699605,44723.6749329142,42636.4283260881,40247.2212220763,37954.4653831107,35770.546922541,34069.6391311877,32855.0998287421,31602.7827218193,30373.6718272091,29142.7713923284,26713.5256727516,25367.4311538101,24224.4166126656,23211.6491702776,22487.638355501,21949.8563641005,21542.7058155312,21264.5272363499,21050.1849304328,20996.7731339972,20745.2659024165,20548.9704947957,20400.2228320522,20240.3735249934,20123.9566117291,19742.5712954209,19740.4763478987,19745.2785114656,19775.5944198814,19867.237040057,20171.1799574482,20430.8846923924,20792.2544463306,21249.5477235976,21813.7201478814,22412.2464414236,23146.0304292568,23827.2567361629,24865.0518070538,26107.0066912326,27638.043555945,29586.5300821315,31796.7605788593,33754.9066009058,35536.6422692736,37196.955980015,39073.5551806716,41213.8184199199,43832.2195169077,46811.2902458716,50302.4069744728,54363.5085882282,58690.1269389365,63569.0172264168,69358.0880542023,76257.6715469226,84370.2839198542,93275.8535350726,103718.935891714,115655.783704422,128821.639496403,143022.210933777,157726.716039548,173491.87402839,191239.015646281,207020.062823579,225637.455373068,245729.070583619,266165.731054548,288016.867353795,313893.90943436,342368.325014309,364161.085802041,384817.248216701,405406.822875938,425077.667387946,443743.968239523,466007.466733798,483041.435069498,483041.435069498,483041.435069498,483041.435069498,483041.435069498,483041.435069498,483041.435069498,483041.435069498,483041.435069498,483041.435069498
"errorsum",475392.098837757,44209.0441718961,42801.4073951078,41523.5671084121,40215.9151387348,38542.8530587492,36938.8941065231,35346.9786724178,33676.253539991,32128.2456311145,30907.9763764312,30213.1810356162,29439.9100742118,28548.0699515123,27546.7413936468,26147.0780507127,24695.1284104503,23315.1849440347,22012.3147486652,20940.7675946992,20127.8873800305,19473.6029921191,18694.4744949445,17889.8926588549,17189.9589545058,16724.1281873912,16149.7310099144,15571.8968944668,14936.9561252988,14352.8775355515,13844.965418191,13330.5409632438,12883.8897418989,12498.8085481383,12179.9615519107,11888.3858330142,11647.9451046745,11509.9109385981,11354.491505698,11261.2646268126,11283.3450966351,11312.0303221385,11411.3919359371,11634.0265696323,11950.3665438086,12326.035030072,12766.8527321831,13292.8219463256,13880.2289476398,14530.2123727476,15303.6189666626,16263.9883464,17386.5576770834,18644.7107701717,19969.4062819712,21295.5059106018,22931.3750905233,24808.1525757343,26865.6798593009,29064.4679458254,31606.5327279037,34513.1673465205,37928.8864305798,41893.555000083,46473.8292848061,51789.0993169835,57933.6467727711,64834.3483222662,72879.0744469349,81407.114261983,90815.4811439758,101378.052598204,113090.856635138,123966.166635793,136657.929557977,150499.3768227,161476.428303957,174177.864147467,189148.130657767,204945.978717164,222060.612251875,236520.931916656,253099.602549734,272664.002411282,293997.386823846,311296.415313029,332019.992214875,352548.181149948,371323.220415104,392931.630545355,418892.385803368,450089.057762265,475392.098837757,475392.098837757,475392.098837757,475392.098837757,475392.098837757,475392.098837757,475392.098837757,475392.098837757
"errorsum",367898.853046936,53752.3659261666,53381.479741006,52841.0422345911,52070.7085093234,51118.2714075772,49869.4099350772,48465.4580316654,46958.9688597171,45451.7512854372,44045.4182663165,42570.3511549043,40598.422135432,39746.6823314497,38901.7194691014,38079.7657940835,37349.8045403137,36792.3418213612,36340.2769259756,35859.9162051776,35378.5749670991,34906.8373385628,34183.2111906424,33070.6771244973,31942.1690384748,30908.2178569773,29953.5727199845,29008.5149882392,28094.754218605,27253.3559712385,26613.5400173439,26431.7441212825,26064.8460945304,25703.2660991946,25353.0374745428,25019.4381602136,24709.0568572321,24418.4344656872,24128.1088347076,24074.2358164282,24159.9513464891,24292.1642367454,24443.0312669332,24295.9807354609,24091.8534086061,23935.1133136607,23607.9737561795,23488.9549115934,23504.373730925,23624.4386459045,23641.764510135,23721.2516098503,24005.8255133074,24344.4926058396,24883.6387650667,25826.0225137537,26941.7934641955,28274.8294795061,29871.5956655385,31826.9159377519,33620.3347246526,35774.0664848407,38207.5662648637,41132.5246886075,44704.5550937935,48929.6469798501,53818.5921835118,59642.7361226169,66318.3909044263,74000.7861129242,82637.6266642014,92878.0075901993,104203.71553174,116421.004957005,130582.682761981,145492.639774929,158581.67412741,169036.034520328,182382.562647669,198012.570922451,213562.003940788,231313.08488036,249743.40363756,267538.743780054,287184.478885971,304556.487328641,326941.945840559,354584.466187861,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936,367898.853046936
"errorsum",419315.037484551,49560.801166488,48165.8033943835,44194.5224283913,41525.6265367172,38736.2828487825,35399.246096997,32672.5204773909,30543.3220125724,28865.7039124014,27632.7444878965,26211.088374394,25126.3030206112,24523.4843647828,24192.2431234398,23681.286045903,23123.9007000205,22581.1930514968,22060.898807494,21574.8023429975,21124.6873950523,20696.2421730733,20317.2941136064,20003.0909308739,19813.6905189633,19692.3307242669,19510.9916806453,19335.529140029,19184.3365070768,19056.1604884833,18985.4579704346,18853.488671971,18706.5132108887,18555.0453533999,18418.871178953,18239.2050059015,18044.4635990947,17731.3093426451,17456.4765086461,17162.314556999,16900.479088565,16613.7569960366,16376.1045525546,16203.3786891547,16074.2706817909,15989.4324795253,15864.5013176343,15807.5467161799,15789.8307501137,15831.3697007193,15982.8966750185,16283.6231313946,16725.7774804765,17385.2969695385,18210.095190486,18919.0142380129,19878.023317071,21054.0261412685,22736.8954556908,24824.7786254996,27349.0836108536,30309.8572715995,33471.8038065091,36967.8545902013,41057.371171681,44652.0115725053,48750.022579929,53483.4338209757,58977.1654286477,65388.4221545323,72526.2862727629,80485.5125285267,89848.1039670524,100718.65642266,113220.704392412,126547.150932643,142302.823753206,157476.120264549,172243.980035023,186950.195251281,204552.330266563,221525.35608738,239217.639153772,255598.815921366,268971.166944483,286161.274023278,307721.216510132,327508.928984766,346740.302119038,370194.498076774,398763.367763337,419315.037484551,419315.037484551,419315.037484551,419315.037484551,419315.037484551,419315.037484551,419315.037484551,419315.037484551,419315.037484551
"errorsum",267969.466713472,48984.059348789,47511.5771811779,45981.6451226241,44536.6449784226,42990.3992345851,41401.1570384009,39729.6739414004,38053.7131231164,36340.8840818642,34587.8269210116,32817.767634696,30278.1091618989,28909.9662693353,27723.7402093059,26627.3828875431,25593.7837451244,24858.5705386312,24245.3340814288,23810.7173475819,23410.0177429183,23004.9067407395,22635.2871027145,22264.5316224641,21679.7634861174,21080.1924808313,20370.9009811859,19725.8078447818,19150.5218174672,18512.9839444033,18005.620208901,17692.8211738426,17452.9327245546,17301.1318608587,17212.0333486869,16973.6122433838,16844.87128112,16698.4455177184,16855.0317906832,16923.225175581,17053.9463347621,17619.8123678464,18389.0756750241,19129.5356703504,19754.3746112385,20408.6136133939,21094.4495535185,21886.8278809086,22793.6413889018,23734.1596296833,24739.9746284097,25840.4099375484,27230.9506257778,28702.3579096226,30283.0438600246,32125.0310981223,34273.3922661633,36622.1491894463,39197.3781873972,42010.3189373233,45083.7657737765,48260.3249531588,52028.3705112123,56159.5780042774,60303.2938727308,64991.2920114,68810.5230637332,71682.7399837698,75229.6354275776,79074.7167330084,83071.0911200175,87068.4767058958,90490.2128236474,94449.4324357808,99017.7295989904,102564.401770411,105686.616698524,109108.208342003,113836.574113428,119674.646622888,126414.633798065,134508.684005232,143943.828838685,154178.436547662,161845.396863899,170738.197367872,181346.538302711,192693.550806792,204422.03105019,219311.965135887,238084.267090934,261614.532909894,267969.466713472,267969.466713472,267969.466713472,267969.466713472,267969.466713472,267969.466713472,267969.466713472,267969.466713472
