"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"errorsum",390917.694712814,512493.50395386,430583.015697315,451102.852864129,436957.988611701,436566.010996638,482136.352093646,550237.503926996,496088.120802219,498538.353662889,483692.122148902,467198.787796009,434507.362705392,377997.126467723,383237.869729278,480569.890951206,477889.870958937,405347.613297107,456537.96579318,367858.015401164,509699.075470627,442815.796857628,378936.054484223,427473.532467807,452688.694908607,380174.905622362,439824.009174718,396053.884113711,455746.763565796,445618.366571617,432494.758850313,402554.191085755,429971.416691779,429226.862622184,485500.980099932,473730.066458561,407195.221914124,436315.199186948,435922.038105711,435817.147467308,444248.466282173,446785.420792318,457416.038944694,410374.641605244,414228.337661989,494773.495501403,437708.69702621,480666.988710599,481949.8298206,408519.222139914,406184.351276059,425933.594915468,467218.620068658,432319.449902438,443765.16299676,408183.228543975,426810.73866959,385887.878954845,428412.335450688,428789.912392025,400974.525106084,472912.780882281,419854.997314409,384739.026206171,404183.221784364,539352.647268651,418783.620085664,397374.292994589,416834.628899082,415555.511335126,434497.1947688,420343.268078046,431974.406443402,452704.699277127,518474.72225008,413119.378141436,437953.601507578,473816.070006266,481797.909783948,418480.329492299,393834.185475557,408754.271825633,470738.997619338,440485.814826318,429815.706046361,406332.389850174,393804.429599504,459573.713982786,527995.897841944,449407.789891665,420832.035445159,454476.98930782,421875.726484376,466001.283447988,480481.569522492,392804.764967013,386791.964063953,425085.843461801,427877.731288823,366255.913264893
"errorsum",413185.148996266,425312.646287136,402359.51110204,409290.060743671,441033.041702549,473931.525701825,365652.313076634,415686.145582493,443251.894031189,474531.179074403,413676.56943337,412517.501462406,388962.011517847,437948.738645121,392444.576113203,498803.862451515,396115.160238372,452542.750538318,395304.676567245,481857.507400384,432819.036570773,408895.374574861,427617.23209685,412329.903360057,485985.346278295,424880.33451043,391175.969245518,430658.055468185,393842.143114166,425492.276440229,374867.681408302,415122.048117255,451432.753382872,438494.872946004,444616.506168434,431748.25179844,471150.567010353,367052.414646568,428034.137700195,425587.346337557,407172.675825195,435208.825791082,413303.524349971,459460.070691138,369810.903396423,462187.637974255,446433.532712703,420949.554589862,409554.804822223,448822.817788008,388479.3501163,415951.097222191,429755.899962745,443812.359021731,443288.500410892,494640.785804082,358193.787821756,416837.06772724,472866.493789544,458443.041362638,432512.679195234,453709.509098069,446994.251612383,405178.935030007,471279.573997217,413617.42517206,416157.880418146,407975.259449154,379221.144036606,417527.329263715,421498.42367375,412080.327720636,400973.585453707,462925.917645985,465052.342513205,484165.516260246,476608.038922713,415940.170530994,418457.586350941,421563.363921851,381754.734502401,442997.769373818,429756.964220951,443232.108888099,400559.335011048,406921.550435538,464814.375159403,464897.842412872,423800.766379467,438572.025453417,424900.757024433,397009.304148172,377881.364728723,432228.402470617,465749.382174051,406441.468620473,445431.69651207,424970.132336164,398576.866903081,461663.973883974
"errorsum",414549.867102503,483661.462661629,413875.756879404,467272.854040981,424118.026074964,416196.195654251,418398.208721303,376465.857650322,397686.323815027,460393.673595895,411457.121110559,411291.005152039,396809.323976762,436456.249156395,424356.012559814,495452.102524041,385341.610715822,452021.52245964,429024.626319984,430257.504523857,404399.882309346,339249.002203233,394270.866522324,455634.264444625,467921.784614164,427649.277820611,426110.038903321,439860.382632636,461481.481089358,422698.505308529,455516.116418341,442328.438632277,476858.844478321,411124.952058736,465375.36236239,457386.138653125,348850.729374026,499588.795964807,454499.760775005,477632.070212622,481059.480412296,389008.582693248,406928.010213288,481231.813969622,394517.930675774,420698.038919236,411870.157973493,469474.695101843,481440.170829282,416575.845405936,440549.628698233,386743.507110278,454705.925398643,411579.603135343,352372.324398513,516596.844605708,418492.910820921,456708.158903726,402322.240480077,423955.602168349,415151.168600646,400630.160061513,370728.165922024,418750.880584516,492097.462696392,393525.844187196,433771.369068146,369434.894608274,405526.658093877,425926.927488501,464706.702817022,444117.455324087,468695.677489234,445465.370533778,401366.879062707,402669.737032041,441390.465999469,423106.928337952,414768.348612127,480883.323368727,412438.527057082,397445.108326491,444600.046175172,440578.847365696,427934.848902876,422952.265893559,365228.227130004,405491.635345391,388745.278333137,361567.573058427,433263.613315429,383208.828538416,495145.402528572,364117.706513053,421062.358930529,416608.176754895,411425.684576088,454136.385579593,403501.939994158,520514.27799796
"errorsum",455298.724223657,491356.024486539,353607.45951163,564783.557580118,492095.662486907,471210.358658098,454509.508478828,443836.690683595,469392.490873287,438845.570054661,434919.910173586,442542.315943665,425638.571474408,405537.29219087,456531.427163391,390306.16359021,435905.295694325,468316.138482415,499953.164758159,408157.385563735,454604.683921255,394983.958179957,473756.898783663,381621.820087918,401550.483576647,461303.759642811,478083.432479269,521295.318340819,445673.595913998,427882.241287106,477442.236252848,467410.365431081,426880.857652038,410605.678724478,413282.975063355,395815.266563422,411583.078659052,393222.479839564,459727.139333208,440710.24956764,391453.947660953,429239.253849557,428207.142881183,485681.429556488,487784.045106807,472859.186869715,461025.070015764,412993.174294422,468859.070312769,416229.351793527,394153.362380646,398523.115490618,469010.148691663,398099.942744938,502942.466910955,473158.451703119,460780.929554836,420880.704394434,449922.259762066,452870.81575057,403145.96818912,389498.69232511,431639.188628591,428656.581812103,495380.283585135,459196.373272623,444473.783963008,427052.503230931,424674.127299297,415857.349610204,435782.663686202,457499.806132472,404875.686768118,408166.009074441,466279.615555774,431400.528662644,463571.937338361,469064.022052264,409448.258310209,496081.664731602,451605.712540959,427107.866950301,457979.088657144,403073.695853516,376378.117049209,433975.528924167,459157.869635828,503867.917662319,446703.091605762,442318.044895763,374612.189786298,479519.478455982,457195.744457362,420091.334469544,518098.803521009,455827.833533743,393636.546327518,448397.002029672,434602.141625276,454397.452579167
"errorsum",455510.861210511,437295.856453715,401471.567645637,469013.271494585,450452.547003473,387574.250514333,410631.387822697,406551.314124693,448662.787784315,415309.503542021,456771.745821514,403558.771817994,404289.315667245,463722.282107721,390245.106550248,499656.07325369,390161.268803878,432017.492328453,419486.28222199,460348.38016733,475391.933270828,390770.011576169,393613.864786875,469174.256256411,398028.882878387,460440.26473308,459441.705001656,543961.340064917,440552.549168158,454245.793011122,459898.635464646,462514.122354672,423529.710716026,408808.22540167,436878.899538914,436753.282410466,445790.684976649,414301.279479597,480820.276967075,441335.43135874,453602.264749524,418266.416137404,366762.607855088,401784.602106204,424366.393259485,423806.686086868,435455.184340126,463049.358256529,399014.693302212,458972.674099362,452800.565454598,393375.151057728,402159.715144526,436983.197631003,442136.519952196,400579.181572915,397784.542656769,402223.940873493,483621.180118294,451630.456707593,419870.103592065,482987.384112969,483667.80547285,409580.22546281,456275.160231014,443270.759451351,520557.351643994,395846.432698136,397472.835305543,411994.381527519,382297.708503193,441664.31797274,422269.445624965,453851.146508768,445934.488946587,431098.561059077,467227.450095793,411599.501433851,406682.914575656,417088.456683029,476779.108284791,396780.938959826,382160.323246928,379599.642456714,433859.243259824,425536.113154299,371649.724966746,463838.220225636,435428.243562982,393976.889660013,408935.788841592,417353.981375125,491071.757466773,408516.555519983,422599.179578734,440020.44258469,476567.142391471,462489.7993721,447827.091558289,447941.001884849
"errorsum",437686.115342604,422826.953467436,439486.111725632,410132.982803963,451826.322544174,420937.122722955,411098.684771205,421727.903801672,416113.821725631,456294.269825972,384495.178630762,449016.961980573,453399.699643796,438562.224796913,455487.452455587,408414.390006314,410042.978095575,379271.597825308,410572.339231089,429399.506585093,407613.394861946,418447.851773277,445372.503800219,425859.108178444,380459.166079285,439113.006803024,409660.065614274,428125.513280537,444633.120368023,416135.408403756,434688.939104115,411432.75137656,369409.849873749,419392.531377837,404998.980388176,402168.185189085,395797.101571028,403902.252693538,439199.662740373,430817.605992651,462000.121317457,459234.907013064,480277.838636759,383146.209222593,426963.541744587,478222.738448047,461657.165251187,419105.492065775,423282.076978047,507661.809890114,452088.240151285,439359.777780849,414925.790139373,413752.439321343,479505.101169612,455638.87263601,424978.911313697,468430.939437126,438657.934637581,411786.621939699,445948.698436829,442250.839191702,464791.995483303,450164.202193806,470709.273339802,413792.276664155,395719.76697655,519075.337294218,391287.274332641,439586.598960121,455697.758732886,421975.799486152,466054.584091334,432145.200584823,428796.202296278,466263.307931156,458643.918957744,448018.472657899,422788.567158663,392621.94655586,410800.033572571,395612.390554479,453437.270443411,435066.264869631,411254.480140529,468774.317807398,437417.190254247,459738.959802979,438219.791864041,445690.478689186,391878.058790519,434731.9534348,463467.81569771,430149.190349427,512136.333897383,361901.513287008,387840.18207808,376504.256186519,421251.880148913,485944.384242147
"errorsum",437750.953643731,447763.127629877,447367.088996337,397064.05324176,489360.949138389,445835.276890935,394085.607032516,435826.365476185,447199.489271497,372352.594520145,447327.869564438,414904.634624355,509809.036475366,415585.781391217,481841.548414213,427325.713562134,399122.56210448,428495.801313592,448164.668049547,485479.224040583,470584.623615006,371020.420798735,414826.848468481,388152.460974176,458062.292217951,461598.053439856,454490.14711917,427672.366230337,435827.471445567,432293.313560322,432783.673279277,451842.578722364,470395.402459889,460920.850635776,432116.519424918,425166.612205351,394443.158655656,437937.81202187,475866.86362295,447698.700140251,379636.458667396,507447.703314876,428827.060671984,500944.129378853,436845.832660865,414393.4766823,463229.689324368,410737.086298133,432549.296638347,475518.620512111,441968.774349117,437041.823502123,375413.447300279,421913.183434843,379659.618834353,503784.061975833,402049.664540753,429572.79729609,434629.135610732,452928.841878218,395020.48604106,421168.642087476,421105.110563098,342823.759278183,504344.26468717,402533.844090902,440247.278907977,536622.504337444,438851.517580226,421069.387876381,434792.633108413,456005.766613198,508635.564809762,462220.262456402,487970.37671059,444496.059393217,419777.852046623,464859.042871755,534574.658259655,436500.542114562,464443.647705599,444528.041706771,425656.039797962,458845.608288817,405408.807631923,461668.950602449,450088.226401014,438573.784633709,460288.152681944,414009.410639892,407514.137972294,426903.927154917,369718.901212932,448749.067229574,374941.53516805,442668.137564675,416234.205656172,386173.01656229,463457.122493632,432197.215340011
"errorsum",484615.23948216,407628.104667049,432404.901801069,458186.967014714,452211.086937536,452112.093926773,424232.221351199,421253.688954555,473014.407237022,484237.014232306,412461.774796203,383012.132162148,439249.834599526,413445.25898439,446912.625448115,473095.274148927,436425.548061836,445391.283259183,451601.905623698,450773.747455231,438086.934226199,457249.198406855,421547.624175086,451200.51412265,425988.978134614,392438.883164913,414046.656196417,453211.53572778,389644.78468625,417205.276360366,443150.566407085,427483.706638463,426484.960802344,435294.013169889,487801.499737216,471871.198273452,397838.15747991,410043.0845879,421989.588172383,431744.939504516,456064.401967717,463362.79636128,481537.227429346,408675.615956527,408911.63009337,402678.639978375,454903.326428695,567370.707728693,415409.234695273,439039.458882783,472219.824383294,408980.045253356,386025.921667254,437320.093087942,425238.184584129,469152.408599736,457990.481439142,433526.258912261,438292.013909371,403433.700308922,404926.367693745,412848.098519849,398630.867677225,414967.552637953,410071.318950937,468520.771436351,403562.492513683,383055.556978077,418658.659141874,402081.481600266,416801.895161283,399221.07778889,461511.048301847,448383.321041298,420697.673955171,436566.487188317,431934.459444566,425774.069270038,459192.095408179,414234.685957864,400538.700627808,478809.03498662,452198.429636278,402155.605411197,414859.98141923,424362.87915738,369699.18506743,448881.304147996,423320.391483466,411671.783938137,432023.820856766,490189.839113379,439889.302820293,474984.089093976,376527.323137297,451458.765874915,424375.657975183,408176.73811881,369562.689390779,465271.762856033
"errorsum",424024.694251438,409298.650196421,445713.753785239,384564.869614383,404565.676024291,425980.801533162,424898.636374248,487311.026802383,406604.346135863,406870.907500878,488485.692080002,380922.639633366,376492.410047896,428080.407347145,448183.274513652,378356.401335998,429345.965881339,520162.441201313,474438.869206286,438475.019947459,443753.128015527,440866.648375117,453968.256797712,434973.169877998,420685.118972402,434012.724970913,439599.620854097,465134.267459236,395692.393952267,445356.809507923,460344.30537809,433146.287149365,465180.417275479,431033.630062331,419090.541731224,451629.580003892,393319.836626537,408757.074557935,392091.928930779,452113.362316082,448261.483404124,446749.691866206,466151.273013618,429894.230446412,436935.969236289,456948.276779177,471624.768109291,406231.643302181,444022.672417364,410268.452453652,440706.482744616,441339.553136786,454092.152435223,435101.364265754,399784.511642575,396635.722354558,468942.48616985,375579.081498614,416816.18587288,428799.985356773,375393.961601309,362991.647034428,411115.869229422,480060.025228107,426477.005990266,424542.763737841,429301.422416889,413427.140635918,383118.99236431,515692.854017518,391793.606026428,371753.363001732,468399.486129944,434208.027229987,361290.129511655,398563.386548284,502782.232648012,394556.296871174,413967.157331391,395969.774925269,423883.732690752,459814.664106769,418776.120126434,429718.070318234,445125.276678767,473287.650480506,392844.934544672,463619.999343604,433494.046561042,487182.008553403,446012.347066237,488222.57666919,400516.077557428,401980.291123671,429693.826387707,414148.903748579,436102.923584616,399849.746365409,450587.643715597,410645.250025413
"errorsum",440345.040876219,473977.655738949,424496.13369232,398634.062050385,424388.126462655,398149.38427744,357610.633021847,387565.799656764,442797.786710117,433235.702879185,389641.178336829,399727.740282778,478570.323976817,450968.377395364,448497.911925045,396452.822616924,441293.842367904,446907.214170278,388077.418599444,396708.117991462,418383.847698449,476798.328072214,448716.591367383,435116.534412564,443856.800094093,402302.009677312,484509.094400965,471191.344732913,401993.928870469,415072.481736871,461629.369405296,428715.369530037,418572.786331334,482046.519289838,404511.34073234,425313.541400879,414455.890223672,405862.886700971,457609.027021834,460081.195817286,434950.426572346,388142.369846322,483223.789209916,396346.683817336,480193.252231285,423483.685327614,450103.365448237,389826.940501252,423622.350060604,429706.670989513,445245.485608,450573.416671857,408979.872464916,416345.099500041,465023.209347268,512545.724041641,387833.612088908,436855.766728236,394579.988781663,391119.778822958,440823.507891957,419238.123892953,479777.582288643,538318.241012939,422907.419517962,421825.977038449,506108.142460124,429859.253496062,436795.463353446,471632.716422024,405154.35760893,458509.53502577,395589.672357732,383050.243244497,404888.023580409,459319.342875779,406234.715903729,423019.060719224,427447.132493825,388980.205524589,381072.530658864,400377.228986107,441792.830977969,429149.922598583,407836.638980252,433864.849500933,497449.267615381,474976.775509825,466282.420810221,414511.055103513,422158.175347424,422923.518308852,422074.645192907,426634.944752413,499429.361241389,461343.628297434,457840.993044474,438694.360012776,455464.21792037,465560.332308052
