"graphL1red" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"11" 0.0210163945133816 0.000256847577608524 0.00877757530812211 0.00590478435041297 0 0 0.0343962454579506 0 0 0.50174301565545 0 0.61008405281664 -0.738156242431427 0.61425834913385 -0.732791438362949 0.644449693648642 -0.745493800775156 0.668372424859829 0.00544028582342633 0 0.0590580943925047 0 0.0349971566490476 0 0.0413041123053361 0.00444928958625116 0.0159903931288049 0.0161319856678199 0 0.0450287109659404 0 0.0482475520944672 0.0311211070954736 0.0339648530440391 0 0.0648175975445479 0.054755032102926 0 0 0 0 0 0 0 0 0.0103848638600845 0 0 0.00169069231799141 -0.00221643703712593 0 0.107289197312418 -0.0251105958027262 0.167649370963894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12" 0.00816151505111431 9.60684499086502e-05 0 0.0028019351859247 0 0 0.0117045422669456 0 0 -0.740228873815252 0.56133308829467 0 0.481625644110313 -0.740341374001588 0.483210164699136 -0.735426491535269 0.550679055533096 -0.733295198069158 0 0.112505669959161 -0.0134460148250035 0.0684868107913834 -0.00511067468501507 0.101770167692141 0 0.0770556701887805 0 0.0363196623652804 0 0.041643930535418 0.0257345710515207 0.0284715373603127 0 0.0781691031137316 -0.0283644047317506 0.0765909389097295 0.104657262760436 0.0439588558358409 0.0226683495259231 0.0181675547416574 0.0166342371614313 0 0 0.0115144751597081 0 0 0 0 0.112618740638425 -0.0674312442015402 0.104110662356376 0 0.00521218420412037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13" 0 -0.000790641276177947 0.000804621273011446 0 0.0188573059582822 0 0.0552773045522311 0 0 0.485338079124478 -0.742237170090914 0.602346491317966 0 0.620551104217333 -0.724362938525698 0.623006157969248 -0.739936485811713 0.639420031081781 0.0895642580271803 0 0.126617955362143 0 0.0562328054292972 0 0.0845733494718186 0 0.109398392410983 0.0421689750467446 0.0204818037112335 0.00131851619716053 0 0.0542005990442229 0.0480175485838707 0.133338871397136 -0.0212495891311462 0.167868996243321 0.152367178853569 0 0 0.0055153057213025 0.0176239171687402 0 0 0.00339246160161456 0.0119379346722616 -0.0538320758484695 0.063815830451899 -0.0638759452899659 0 0 0 0.0408141200950324 -0.0240679701760526 0.120531616459155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" 0 0 0 0 0 0 0 0 0.0116277204358992 -0.75143464081747 0.546053862716666 -0.748823842089804 0.485806954337203 0 0.468145957891713 -0.743144498008555 0.549549999592218 -0.745588626120997 0.120061886160555 0 0.0826761673026459 0 0.0718644617134824 0 0.0996786581438754 0 0.109979436663848 0.0822488711146074 0.02763035571127 0.0266761279876469 0.0845432953504137 0 -0.0357520920343868 0.0058275158804263 0 0.00922258074148691 0.0807881608684672 0 0 0.102404006205377 0 0.0277362517664057 0.0159930470189515 0.0479921837352995 0.0384259149830758 0 0 0 0.0781209623587479 -0.0267578418235742 0.0581426534683944 0.00254317838806595 0 0.0208888738393862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"15" 0 0 0 0 0 0 0 0.00421842869352526 0 0.477157770749495 -0.784398021040011 0.606602407213896 -0.779251526875334 0.626197152493398 0 0.625018594539292 -0.772054201058227 0.652880618071151 0.034825188446663 0.0293442969890584 0.101540441814409 0.0168501207332538 0.0408635749737231 0.0412911121835072 0.0519218797844794 0 0.054938933667131 0 0 0 0 0.0236188441074461 0.0165607242202708 0.10598760448524 0 0.105833249321155 0.0850473793183335 0.0194974723017564 0.00223239233346192 0.025390034188659 0 0.0525305240388148 0.0916102359469947 0.00227768597552039 0 0.0596029526804401 -0.059154780299987 0.0486152781279548 0 0 0 0.104753276712128 0 0.17812183692089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16" 0 0 0.033876896903439 0 0.00395399644721973 0 0.0139915754303598 0 0.0259353651857441 -0.714295771117435 0.57335974836477 -0.731558216200998 0.490004991707218 -0.721779234463708 0.475793067597295 0 0.584320578711383 -0.755514201429498 0.0617380242679204 0.077815520792493 0.0540990152387379 0.0605411330376113 0 0.0945908364303144 0.0209698943297938 0.0543747186013011 0.0570404281392095 0 -0.0585961801323681 0.0628407134164813 0 0.0922097746237689 0.0603533981384184 0.0955932694559441 0 0.0336451779147605 0.0738226561776704 0.0421038021379148 0.0392159824492817 0 -0.0025903627050938 0 0 0 0.0232231082557232 0.0747780645841909 -0.0734107669072567 0.0611029357236716 0 0.030088443163302 0 0.0136012226213084 -0.0159300421211269 0.0382181844398081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"17" 0 0 0 0.0306507342009998 0.0125122567111764 0.0145624323983962 0.039602814373836 0 0 0.482669099514928 -0.74928518792127 0.597224366311353 -0.731869089817922 0.601799641290486 -0.726125024660694 0.642853419431083 0 0.647051408942274 0 0.0412849139436981 0 0.0553997603258678 0 0.0445419426717932 0 0.043127488946105 0 0.117971690630965 0.0315183939025609 0.0450079274931159 0.0227226833743977 0 0 0.0863997265510072 -0.0025234193284977 0.102963581280968 0.0187324558648163 0.0442008412069145 0.0541114684367302 0 -0.0105500466036391 0.0437614495986353 0.0674553510782832 0 0 0 0 0 0 0 0 0.0413652554745016 0 0.103945492329604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"18" 0 0 0 0 0 0 0.00892519984298012 0.0045054476423514 0 -0.71237449343748 0.563113717225316 -0.700643859014755 0.481105776838854 -0.706911568056245 0.473176751167872 -0.73357540438734 0.549075958726003 0 0.106709954371718 0.0114151196144036 0.0729864941974481 0 0.0552121112293779 0 0.104349996218639 0 0.133810007577702 0.0011732905028988 0 0 0 0.052338474581872 0.0383850254350169 0.0728614320558721 0 0.0261922217993642 0 0.0506837125069845 0.0738370606493859 0.0238360000027858 0 0 0.00666963267530195 0 0 0 0 0 -0.0140136101609804 0.0694492721359643 -0.0174535483674797 0 -0.0342808898958465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"19" 0.038775482219685 0.0362670579631902 0.00823995637176727 0.0373853803690662 0.0076694825910899 0.0216951067984424 0.00264226047781225 0.033239405545752 0 0.0457969001610039 0 0.0111699778833377 0 0.0519323410947505 0 0.0572893615162058 0 0.0599803420410878 0 0.544765999580173 -0.718725328991749 0.384968307646628 -0.73594309059302 0.449543532861606 -0.722890844653059 0.427036522376857 -0.757783825672967 0.0129211391468323 0 0.0253086645109719 0 0 0 0.0957840480681731 -0.00955733847708434 0.0969660874257895 0.0612342688439368 0.0536893169642962 0.0609317912261529 0.0601597115124735 0 0.106616163459396 0.047176813508782 0.0371726036134157 0.0270098878277578 0.0406146393908089 -0.0477301344417826 0.0466087942107725 0.0274833152076913 -0.022261480095914 0.0372260849473422 0.0711912532798143 0 0.0389983337542724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20" 0 0.0172065066480077 0 0.0431812628882787 0 0.0313441028927673 0 0.031389703052667 0 0.0300179487746939 0 0.0369305667891874 0 0 0.00406907869073264 0.0691161882345119 0 0.0718681455647979 0.509066394904258 0 0.312956404183612 -0.678609988722642 0.620029251774113 -0.686094416324598 0.573673995214781 -0.666901445583858 0.537056487669817 0.167134087895187 0 0.109637089047445 0.0602180641168618 0 -0.0158552372175235 0 -0.0604420855490516 0.109791914577439 0.0662094256275509 0.0724859417952337 0.0401588440435627 0.26144216900152 0 0.0681024562810187 0 0.0848811752617189 0.0338654039842493 0 0 0 0.168130457765445 -0.161876268256901 0.167903021272192 0 0.00448287354929686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
