"graphL1red" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"1" 0 0.420239838352295 -0.727206164494272 0.480958283502129 -0.733763562438203 0.621553619334166 -0.757679733304134 0.579227619152989 -0.723111269594527 0.0204276799851079 0.0360834161031281 0.00411141266997416 0.0159514125236577 0 0.0425996124424001 0 0.0254443053272157 0 0.0478415285101156 0 0 0 0.00743344276537549 0 0 0 0.0347913905021732 0.129809187592343 0.0552548590433839 0.0176292724573371 0.100056486131025 -0.00265081916566922 -0.00641342867860051 0.0122352401198934 0 0.0330038795973271 0.0659953647391632 0 0 0.049949188441278 -0.013288799429745 0.0432243664968428 0 0.0508884177259306 0.0604050625181612 0 0 0 0 0 0 0.0030983094762587 0.0177745625985555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" 0.485237866830661 0 0.503326080070889 -0.718845303564586 0.687097776215376 -0.760464872328732 0.619757901438484 -0.742022182916746 0.661864125118462 0.0434140818564872 0 0.0418676859179101 -0.0228453987404646 0.00987095135009477 0 0.0244014964256668 0 0.0291290256487324 0 0 0.181977293471544 0.0507013987119694 0 0.0283047841630711 0.00743186046518603 0.0259221851762854 0.00288038351304725 0.0367219074082875 0.0627129749680857 0 0 0 0 0.192026690556734 0.0104302845708143 0.0404794921419776 0.0496401864182356 0 0 0.0157668662169124 -0.0195061072181216 0.0732977862513626 0 0.124489684431173 0.0897773168981588 0.0945361008834529 -0.106304868511403 0.0965274785307063 0.0202562311035785 -0.0314644149892894 0.0147721819248731 -0.00931450516042152 0.048291258199351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" -0.734918481043592 0.419372878341673 0 0.479486528740243 -0.743208817558949 0.613921427494953 -0.759019358445737 0.594690554105806 -0.764196646215252 0.0203438086014305 0 0 0 0 0 0.0327040920569309 0 0 0.0515118070027355 0 0.0547337702705664 0 0.0486489837017422 0 0.0531371502742946 0 0.0331015723153431 0.0372735572501521 0.0217981126936996 0 0 0.095174133359059 0.0981450697021656 0.00592632092062374 0.0522811454196971 0 0 0 0 0.0971738428607595 0 0.0756524117603429 0 0.0895890339354185 0.0867346455784653 0 0 0 0 0 0 -0.00460815298056623 0.0604240459238737 -0.000257002933165496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" 0.489091679125643 -0.725430286292385 0.514742875534135 0 0.646056699405769 -0.746502632334307 0.587029991072315 -0.759137029013268 0.642015834889353 0.0175048700512198 0.00327195998731722 0.0154020969036959 0.00463987036943806 0 0 0.00509775087260779 0.0316430810680758 0 0.00397296770380866 0 0.194297673892713 0.0046299250684669 0.0104793306465996 0.0102406602112874 0.0273197433099641 0.0150190540723578 0.018822256348812 0.0187055578663025 0 0.0244378184588838 0 0.0105325497816244 0.0152742359942543 0.0939677032873579 0 0 0 0 0 0.0758497243647304 0 0.109488081274567 0.0531549261406173 0.157171200803749 0.0571053547806825 0.102271057229111 -0.0962034639790207 0.0828510048889856 0.0852397578310238 -0.0859894695728646 0.084367779113997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" -0.72597045683814 0.496301616663875 -0.724678567173757 0.503745705706615 0 0.65763457637265 -0.73854353716342 0.625846378702181 -0.767531677556694 0 0.0034079902397776 -0.0111161031577353 0.00527079333291375 0 0 0 0.0366415797476478 0 0.0113884061865816 0.0646345278302242 0.00234385302032655 0.0683714798086422 0 0.0625697774868321 0.00715535347925556 0.0674779302632405 0 0 -0.0051083679200009 0.0132473977993156 0 0.0906401671385688 0.081472930194461 0 0 0.0194417577316597 0.0604787985139961 0 0 0 -0.00894103200236156 0.0177069419266317 0.0337148733768914 0 0 0 0 0 0.00826952098369131 0 0 0 0.02367447059605 0.0156184530506979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" 0.536156419442543 -0.723283721848099 0.544146738914562 -0.70895402986179 0.697901573659911 0 0.64982453357307 -0.721346905150153 0.685516608454175 0 0.031396930784177 0 0.0155624270676592 0 0.0308916317937297 0 0.0564635179229464 0 0.0027889509914528 0 0.152534486930473 0 0 0.00802557886641873 0 0 0 0.0421642915424553 0 0.0670884587557334 0 0 0 0.12186624278188 0 0.0196394706928421 0 0 0 0 0 0 -0.00332503123925182 0.0514239494430881 0.0155191598007579 0 0.00653220879741063 0 0 0 0 0.0293831954556416 0 0.0443861179891615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" -0.701112192566288 0.434314910945872 -0.70017559341877 0.458434684993102 -0.68450180553699 0.611445263398786 0 0.57151670508997 -0.698029165417714 0.0218647898810613 0.0329903306590223 0.00454365226341397 0.052309741796614 0 0.0292327157290165 0.00402819047727376 0.0434655423691303 0.0149112253267159 0 0.000384210142026444 0.00778647180867735 0.0213706650856994 0 0.0320143958665275 0 0.0297352609836867 0 0 0 0 0 0.0887144373719499 0.102948906556016 0.0173028054968294 0.0242902885425501 0 0 0.0290294739756392 0.0300896018314723 0 0 0 0 0.0374933672563749 0 0.0839381507541171 -0.0903490635173189 0.0875180016770434 0.0456685643751983 -0.0376913556512063 0.0391696019489307 0 0 -0.0211843141609473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" 0.525856996263966 -0.735340376264114 0.565632186386146 -0.754332672694637 0.707891354583982 -0.753838522946949 0.653197969771997 0 0.702405232295501 0.0730953515975585 0 0.0547590199549632 0 0.0439100632022714 0.0233986187185481 0.0647492524332013 0 0.0619707230998526 0 0 0.140606110354931 0 0 0 0 0 0 0.104591735458235 0.00495939430200853 0.0594137144358687 0.0496513733470384 -0.0522390309746176 -0.0556388802710716 0.140595927943103 0 0.0471433030308332 0 0.0695688745689574 0.0713193652789885 0.00658067212526968 -0.00259838552630903 0.0652051935662999 0.0124920639017835 0.0888754833390324 0.0420840866849999 0.0202506535281993 -0.00367245143817308 0.0123858625228164 0 0 0 0 0.00931954632953863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" -0.684020546520378 0.45511264318745 -0.719884455223997 0.484972768632191 -0.731274484977324 0.628934735814912 -0.717395244853399 0.606092006749183 0 0.0521984793482423 0 0.027765912992232 0 0.0584774661868627 0 0.0551914468565935 0 0.0271230743646261 0 0.00568673217581966 0 0 0 0 0 0 0 0.0331574033635808 0.00456192455477836 0 0.0701590875127226 0 0 0.0250118710458856 0 0.0586429157580061 0.0078178696672049 0.0139987512969037 0.0318939018951178 0.029631779546411 0 0.0602734498359875 0.0262388947644846 0 0.0432069851970469 0.0124991191288603 -0.0228185921411424 0.0256875787189805 -0.0154246408214288 0.0312411750472778 -0.0150581364937395 0.0851160537174777 0 0.0663417640105894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" 0 0.0278509092240162 0.00327226178756667 0.030697401785027 0 0 0 0.0127652715212367 0 0 0.509531756030675 -0.703792179811246 0.418783356242487 -0.703065131808468 0.385321143988802 -0.702676777214681 0.493906788021426 -0.71524218918808 0.0451145466717927 0.0551749265959568 0 0.0348318416244872 0 0.0618008526807288 0.0116744623690657 0.0353757210624889 0.0506217638660297 0 0.00964056440039446 0 0 0.0635136911376889 0.0365113358044608 0 0 0 0.0514379953670112 0 0 0.0354099381459443 0 0.00318648115827044 0.0604948592680361 0 0 0 0 0 0.0802890499557842 -0.0307747362827542 0.0763840314232667 0 -0.0280242947688071 0.0390457244822158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
